=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 18:56:08 =~=~=~=~=~=~=~=~=~=~=~=
calibrate;
2448749;10523482
2448775;10523068
2448801;10523035
2448827;10523274
2448854;10523261
2448880;10523520
2448906;10522935
2448932;10522822
2448958;10523354
2448984;10522955
2449010;10523053
2449037;10523073
2449063;10522930
2449089;10523063
2449115;10523234
2449142;10523068
2449168;10522749
2449194;10522782
2449221;10523394
2449246;10522998
2449273;10523211
2449299;10523708
2449325;10524278
2449351;10523364
2449378;10523374
2449404;10523407
2449430;10523033
2449456;10523063
2449483;10523271
2449509;10523733
2449535;10523429
2449561;10523477
2449588;10524421
2449614;10523452
2449640;10523507
2449666;10523633
2449692;10523417
2449719;10523758
2449744;10523776
2449771;10523675
2449797;10523871
2449823;10523334
2449849;10523344
2449876;10523635
2449902;10523444
2449928;10523447
2449954;10523284
2449981;10523565
2450007;10523555
2450033;10523891
2450059;10524077
2450085;10524057
2450112;10523763
2450138;10523673
2450164;10523668
2450190;10523497
2450217;10523389
2450243;10523738
2450269;10523610
2450295;10523412
2450322;10523477
2450347;10523530
2450374;10523585
2450400;10523703
2450426;10523645
2450453;10523826
2450479;10523560
2450505;10523738
2450531;10523540
2450557;10523876
2450583;10523590
2450610;10523906
2450636;10523728
2450662;10524180
2450688;10523743
2450715;10523856
2450741;10524077
2450767;10524032
2450793;10523663
2450820;10524459
2450846;10523733
2450872;10523783
2450898;10523894
2450924;10523926
2450951;10524240
2450977;10524664
2451003;10523620
2451029;10523600
2451055;10524491
2451082;10524177
2451108;10524265
2451134;10523600
2451160;10523776
2451187;10523339
2451212;10523502
2451239;10523648
2451265;10523856
2451292;10523625
2451318;10523688
2451344;10524328
2451370;10524378
2451396;10524155
2451423;10523979
2451449;10524689
2451475;10523964
2451501;10524097
2451527;10524117
2451553;10524002
2451580;10523733
2451606;10524049
2451632;10524064
2451659;10524253
2451685;10524280
2451711;10524501
2451737;10524396
2451763;10524290
2451789;10524368
2451816;10524373
2451842;10524428
2451868;10524830
2451894;10524890
2451921;10524790
2451947;10524712
2451973;10524433
2451999;10524785
2452026;10524838
2452051;10524732
2452077;10524004
2452104;10523974
2452130;10524127
2452157;10524248
2452183;10524147
2452209;10524155
2452235;10524197
2452261;10524647
2452288;10524659
2452314;10524220
2452340;10524383
2452366;10524597
2452392;10524504
2452419;10524496
2452445;10524787
2452471;10524531
2452497;10524812
2452523;10524559
2452550;10525081
2452576;10524920
2452602;10524511
2452629;10524544
2452654;10524383
2452681;10524820
2452707;10524579
2452733;10524772
2452759;10524802
2452786;10525043
2452812;10524461
2452838;10524943
2452865;10525053
2452891;10524639
2452916;10524765
2452943;10524910
2452969;10524732
2452996;10524988
2453022;10525166
2453048;10524903
2453074;10524968
2453100;10524961
2453127;10524509
2453152;10524689
2453179;10524991
2453205;10525056
2453231;10525440
2453258;10525392
2453284;10525146
2453309;10525229
2453336;10525362
2453363;10525350
2453388;10525422
2453415;10525480
2453441;10525412
2453467;10525244
2453494;10524968
2453519;10525269
2453546;10525018
2453572;10525239
2453598;10525264
2453624;10525287
2453651;10525520
2453677;10525053
2453703;10525026
2453730;10525181
2453756;10525460
2453781;10525151
2453808;10524895
2453834;10525001
2453860;10524777
2453887;10525023
2453913;10525304
2453939;10525440
2453966;10525166
2453992;10525440
2454017;10525314
2454044;10525227
2454070;10525149
2454096;10525402
2454122;10525485
2454149;10525352
2454175;10525708
2454201;10525638
2454227;10525455
2454254;10525450
2454280;10525575
2454306;10525495
2454332;10525553
2454359;10525427
2454385;10525811
2454411;10525475
2454437;10525332
2454464;10525249
2454489;10525766
2454516;10525445
2454542;10525206
2454569;10525169
2454595;10525259
2454621;10525269
2454647;10525307
2454673;10525063
2454699;10525676
2454725;10525575
2454752;10525111
2454778;10524845
2454804;10525096
2454830;10524998
2454856;10525071
2454883;10525048
2454909;10525548
2454936;10525186
2454961;10525026
2454988;10525217
2455014;10525056
2455040;10525018
2455066;10525046
2455092;10525196
2455119;10525008
2455145;10525154
2455171;10525350
2455197;10525698
2455224;10525332
2455250;10525510
2455276;10525437
2455302;10525377
2455328;10525460
2455355;10525701
2455381;10525771
2455407;10525693
2455433;10525736
2455460;10525756
2455486;10525771
2455512;10525676
2455538;10525703
2455565;10525874
2455591;10525814
2455617;10525929
2455643;10525977
2455669;10525924
2455695;10526208
2455721;10525884
2455748;10525786
2455774;10525555
2455800;10525573
2455826;10526027
2455853;10525460
2455879;10525801
2455906;10525884
2455932;10525721
2455957;10525914
2455984;10525520
2456010;10525696
2456036;10525959
2456062;10525776
2456089;10525711
2456115;10525874
2456141;10526386
2456167;10525618
2456194;10525826
2456220;10526035
2456246;10525944
2456272;10526461
2456299;10525985
2456325;10526361
2456351;10526381
2456377;10526288
2456403;10526268
2456430;10526145
2456455;10526125
2456482;10525977
2456508;10525944
2456535;10525894
2456561;10526406
2456587;10525857
2456613;10525970
2456639;10525904
2456665;10525942
2456692;10525919
2456718;10526115
2456744;10526564
2456770;10526283
2456796;10526316
2456823;10526037
2456849;10526027
2456875;10526110
2456902;10526032
2456927;10526343
2456954;10526376
2456980;10526554
2457006;10526381
2457032;10526464
2457058;10526303
2457085;10526429
2457111;10526825
2457138;10526416
2457163;10526366
2457190;10526712
2457216;10526396
2457242;10526760
2457268;10526800
2457295;10527036
2457321;10526805
2457347;10526720
2457373;10526740
2457400;10526758
2457426;10526725
2457452;10526878
2457478;10527164
2457504;10526820
2457531;10526790
2457557;10527021
2457583;10527312
2457609;10527056
2457635;10526818
2457661;10527081
2457688;10526765
2457714;10526728
2457740;10526810
2457766;10526482
2457793;10526818
2457819;10526205
2457845;10526685
2457871;10526953
2457898;10527016
2457923;10526958
2457950;10526878
2457977;10526574
2458002;10526529
2458029;10526494
2458055;10526175
2458081;10526145
2458108;10526233
2458133;10526190
2458160;10526359
2458186;10526544
2458212;10526268
2458238;10526667
2458264;10526401
2458290;10526389
2458317;10526605
2458343;10526336
2458369;10526389
2458396;10526278
2458422;10526298
2458448;10526333
2458474;10526419
2458500;10526098
2458527;10526047
2458553;10525992
2458579;10527089
2458605;10526579
2458632;10526544
2458658;10526406
2458684;10526587
2458710;10526349
2458736;10526439
2458763;10526657
2458789;10526514
2458815;10526627
2458841;10526968
2458867;10526642
2458894;10526853
2458920;10526896
2458946;10526717
2458972;10526712
2458999;10526695
2459025;10526627
2459051;10526662
2459078;10526815
2459103;10526647
2459130;10526612
2459156;10527666
2459182;10527696
2459208;10527395
2459235;10526820
2459261;10526584
2459287;10526903
2459313;10526858
2459339;10527355
2459365;10526963
2459391;10526928
2459418;10526996
2459444;10527174
2459471;10527370
2459497;10526825
2459523;10527360
2459549;10527164
2459575;10527056
2459602;10527598
2459628;10527202
2459654;10527159
2459680;10527102
2459707;10526976
2459732;10527337
2459759;10527317
2459785;10527262
2459811;10527365
2459837;10527588
2459864;10527297
2459890;10526984
2459916;10527024
2459942;10526705
2459969;10526968
2459994;10526918
2460021;10526833
2460048;10526589
2460073;10526607
2460100;10526263
2460126;10527154
2460152;10527144
2460178;10526753
2460204;10526637
2460231;10526790
2460257;10526795
2460283;10527127
2460309;10526833
2460335;10526667
2460362;10526765
2460388;10526820
2460414;10527031
2460441;10527347
2460467;10526946
2460493;10527230
2460519;10527011
2460545;10526845
2460571;10526692
2460598;10527026
2460624;10527066
2460650;10528100
2460676;10527257
2460703;10527001
2460729;10527332
2460755;10527312
2460781;10527277
2460808;10527395
2460833;10527159
2460860;10527744
2460886;10527245
2460912;10527445
2460939;10528065
2460965;10527132
2460991;10527533
2461017;10527154
2461043;10527641
2461070;10527046
2461095;10527164
2461122;10527390
2461148;10527365
2461174;10527930
2461200;10527071
2461227;10527139
2461253;10527332
2461279;10527337
2461305;10527184
2461332;10527164
2461358;10527179
2461384;10527307
2461410;10527528
2461436;10527235
2461463;10527445
2461489;10527767
2461516;10527370
2461541;10527614
2461567;10527267
2461594;10526933
2461620;10527330
2461646;10527395
2461673;10527521
2461698;10527375
2461725;10527149
2461751;10527144
2461777;10527164
2461804;10527252
2461830;10527824
2461856;10527347
2461882;10527616
2461909;10527671
2461935;10528188
2461961;10527588
2461987;10527089
2462013;10527081
2462040;10527164
2462065;10527159
2462092;10527036
2462118;10527144
2462145;10527352
2462170;10527395
2462197;10527076
2462223;10527240
2462249;10526833
2462276;10527147
2462301;10527187
2462328;10526948
2462354;10527046
2462380;10527445
2462406;10527064
2462432;10527531
2462459;10527029
2462485;10527194
2462512;10527352
2462537;10527523
2462564;10527277
2462590;10527558
2462616;10527237
2462643;10527646
2462669;10527398
2462695;10527285
2462721;10527435
2462747;10527445
2462774;10527523
2462799;10527373
2462826;10527478
2462852;10527373
2462878;10527583
2462904;10527614
2462931;10527739
2462957;10527895
2462983;10527463
2463010;10527624
2463036;10527365
2463062;10527726
2463088;10527716
2463114;10527885
2463141;10527834
2463167;10623523
2463193;10527711
2463219;10527460
2463245;10527267
2463272;10525555
2463298;10523733
2463324;10520779
2463351;10516324
2463377;10512667
2463403;10508211
2463429;10503920
2463455;10499520
2463481;10495142
2463507;10491254
2463533;10486885
2463560;10481920
2463586;10476582
2463613;10472977
2463639;10465962
2463665;10460399
2463691;10455161
2463717;10449524
2463744;10443852
2463770;10437791
2463796;10432956
2463822;10427767
2463849;10422100
2463875;10416113
2463901;10410191
2463927;10404854
2463953;10400053
2463979;10394800
2464006;10389635
2464032;10385407
2464058;10380986
2464084;10375871
2464111;10370223
2464137;10365733
2464163;10360745
2464189;10356132
2464216;10351977
2464241;10347698
2464268;10343558
2464294;10339506
2464320;10336119
2464346;10333248
2464373;10329842
2464399;10326740
2464425;10323732
2464451;10320492
2464478;10316553
2464503;10313388
2464530;10309927
2464557;10306771
2464583;10303497
2464608;10300789
2464635;10297692
2464661;10295358
2464688;10292217
2464714;10289805
2464739;10287752
2464766;10285507
2464792;10283222
2464819;10281248
2464845;10279062
2464870;10277442
2464897;10275896
2464923;10274011
2464949;10272312
2464976;10270845
2465002;10268580
2465028;10266916
2465054;10265178
2465081;10263657
2465106;10262278
2465133;10260059
2465159;10258842
2465185;10256454
2465212;10255081
2465238;10253682
2465264;10253406
2465290;10252299
2465317;10251732
2465343;10251812
2465369;10250374
2465395;10249955
2465421;10248700
2465447;10247842
2465474;10246229
2465500;10245332
2465526;10244446
2465552;10243250
2465579;10242649
2465605;10241419
2465631;10241458
2465657;10241542
2465684;10241359
2465709;10240857
2465736;10240562
2465762;10241014
2465788;10240646
2465815;10241537
2465841;10241104
2465867;10240330
2465893;10240009
2465919;10240242
2465946;10239862
2465971;10239622
2465998;10239045
2466024;10239296
2466051;10238854
2466076;10238498
2466103;10238114
2466129;10238721
2466155;10238237
2466182;10238493
2466208;10238100
2466234;10237883
2466260;10238081
2466286;10238976
2466312;10238179
2466339;10237819
2466365;10238085
2466391;10238277
2466418;10238700
2466443;10238513
2466470;10238779
2466496;10238883
2466522;10238572
2466548;10238829
2466574;10238774
2466601;10238621
2466627;10239006
2466654;10239356
2466679;10239789
2466706;10240005
2466732;10240074
2466759;10240670
2466784;10240675
2466810;10240576
2466837;10241404
2466863;10241502
2466889;10241689
2466915;10241821
2466941;10242118
2466968;10242693
2466994;10242182
2467020;10242132
2467047;10242624
2467073;10242190
2467099;10241994
2467125;10241698
2467151;10241975
2467178;10242438
2467204;10242378
2467230;10242571
2467256;10243535
2467282;10242919
2467309;10245333
2467335;10243495
2467361;10244299
2467387;10244141
2467414;10244243
2467440;10244884
2467466;10245219
2467492;10245829
2467518;10246085
2467545;10245953
2467571;10246632
2467597;10246868
2467623;10248001
2467649;10248075
2467676;10248734
2467702;10248670
2467728;10248887
2467755;10248769
2467781;10248655
2467807;10248616
2467833;10248257
2467859;10248690
2467885;10248734
2467912;10248449
2467938;10248321
2467964;10247991
2467990;10247567
2468017;10246858
2468043;10246632
2468069;10246257
2468095;10245741
2468122;10245612
2468147;10245136
2468174;10245455
2468200;10245061
2468226;10245510
2468252;10245538
2468279;10245662
2468304;10245810
2468331;10245500
2468358;10245371
2468384;10246032
2468410;10245977
2468436;10245923
2468462;10246189
2468488;10245701
2468515;10245608
2468541;10246612
2468567;10245504
2468593;10245489
2468620;10245353
2468645;10245721
2468672;10245525
2468698;10245864
2468725;10246445
2468750;10246332
2468777;10246597
2468803;10247095
2468829;10248080
2468855;10248341
2468882;10249634
2468908;10250305
2468934;10249867
2468960;10250994
2468987;10250695
2469013;10250885
2469039;10251112
2469066;10251693
2469091;10251452
2469117;10251585
2469144;10251782
2469170;10251659
2469196;10251171
2469223;10250802
2469249;10251206
2469274;10251029
2469301;10250950
2469328;10250674
2469354;10250713
2469380;10251397
2469406;10250094
2469432;10249738
2469458;10249921
2469485;10249060
2469511;10248970
2469537;10249449
2469563;10248906
2469589;10249423
2469615;10248872
2469642;10249030
2469669;10249099
2469694;10249448
2469721;10249556
2469747;10249409
2469773;10249414
2469800;10248966
2469825;10248454
2469852;10248764
2469878;10248236
2469904;10248232
2469930;10248085
2469956;10247651
2469983;10247592
2470009;10247947
2470036;10248064
2470061;10248759
2470088;10247804
2470114;10247301
2470140;10247509
2470166;10247074
2470193;10247321
2470218;10247508
2470245;10247913
2470271;10247675
2470297;10248276
2470324;10247853
2470350;10247730
2470376;10247657
2470402;10247793
2470428;10247317
2470455;10247824
2470481;10247242
2470507;10247853
2470533;10247661
2470559;10247409
2470586;10247331
2470612;10247479
2470638;10247621
2470665;10248143
2470690;10248237
2470717;10248430
2470743;10248936
2470769;10249237
2470795;10249631
2470822;10249920
2470848;10250305
2470874;10251097
2470900;10250969
2470926;10251324
2470953;10251270
2470979;10251944
2471005;10253047
2471031;10253569
2471057;10254376
2471084;10254407
2471110;10255065
2471136;10254534
2471162;10254377
2471188;10254879
2471214;10254209
2471241;10253668
2471267;10253736
2471294;10253489
2471319;10252831
2471346;10253121
2471372;10252471
2471398;10252328
2471424;10252407
2471451;10253111
2471477;10251935
2471503;10252147
2471529;10252363
2471555;10252323
2471582;10251393
2471608;10251157
2471634;10251540
2471660;10251374
2471687;10251368
2471713;10251123
2471739;10250955
2471766;10250757
2471792;10250458
2471817;10250541
2471844;10250521
2471871;10250502
2471896;10250182
2471923;10250054
2471949;10250359
2471975;10250482
2472001;10250221
2472027;10250182
2472054;10250438
2472080;10251259
2472106;10250812
2472132;10250999
2472159;10251215
2472185;10251688
2472211;10251836
2472237;10252377
2472263;10252486
2472290;10252584
2472316;10252920
2472342;10253155
2472368;10252673
2472395;10252702
2472420;10253043
2472447;10253392
2472473;10253170
2472500;10253008
2472525;10253312
2472552;10252915
2472578;10252614
2472605;10253199
2472630;10252880
2472657;10252757
2472683;10253259
2472709;10252953
2472735;10253480
2472762;10253919
2472787;10254165
2472814;10254165
2472840;10254135
2472866;10254475
2472893;10254898
2472919;10254918
2472945;10254770
2472971;10255484
2472997;10254953
2473023;10255149
2473050;10255164
2473076;10255385
2473102;10255292
2473128;10255991
2473155;10255617
2473181;10255759
2473208;10256572
2473234;10256188
2473259;10256381
2473286;10256409
2473312;10256271
2473338;10257006
2473364;10256660
2473391;10256818
2473417;10257468
2473443;10257237
2473469;10257094
2473496;10257340
2473521;10257788
2473548;10257901
2473574;10258064
2473600;10258915
2473626;10258734
2473652;10258990
2473679;10259560
2473705;10259344
2473732;10260043
2473758;10260053
2473784;10260412
2473810;10260653
2473837;10260324
2473863;10260722
2473889;10260417
2473915;10260713
2473941;10261087
2473967;10261304
2473993;10261294
2474020;10260831
2474046;10261097
2474072;10261245
2474098;10262298
2474125;10261402
2474151;10262051
2474177;10261579
2474204;10261564
2474229;10261629
2474256;10262412
2474282;10262022
2474308;10262165
2474334;10262298
2474361;10262579
2474386;10262948
2474413;10262249
2474439;10262938
2474465;10262500
2474491;10262840
2474518;10262771
2474544;10262495
2474570;10262406
2474596;10262687
2474623;10262894
2474649;10262968
2474675;10262761
2474701;10262668
2474727;10263292
2474754;10263120
2474780;10262948
2474807;10262820
2474832;10263031
2474859;10262421
2474885;10262992
2474911;10263342
2474937;10263460
2474964;10263322
2474990;10263361
2475016;10263125
2475042;10263627
2475069;10264376
2475095;10264076
2475121;10263948
2475147;10264248
2475174;10263883
2475200;10263854
2475226;10263765
2475252;10263647
2475278;10264032
2475305;10263790
2475330;10263509
2475357;10263781
2475383;10263657
2475409;10263248
2475436;10263903
2475461;10263982
2475488;10264539
2475514;10264119
2475540;10263972
2475566;10264627
2475593;10264646
2475619;10264430
2475645;10264572
2475671;10264745
2475698;10264489
2475723;10265567
2475750;10264972
2475776;10264514
2475803;10264543
2475828;10264873
2475855;10264947
2475881;10264390
2475907;10264553
2475934;10264002
2475959;10263977
2475986;10263883
2476012;10263839
2476039;10263307
2476064;10262835
2476091;10262603
2476117;10262613
2476143;10261997
2476169;10262633
2476196;10261628
2476222;10262067
2476248;10261574
2476274;10262318
2476301;10261250
2476327;10261485
2476353;10262017
2476379;10262047
2476405;10261889
2476431;10261958
2476458;10262318
2476484;10261850
2476510;10261918
2476537;10261728
2476563;10262435
2476589;10261595
2476615;10261692
2476642;10261979
2476667;10262214
2476694;10262160
2476720;10262623
2476746;10261978
2476772;10261678
2476798;10262062
2476825;10262175
2476851;10261678
2476878;10261860
2476903;10261663
2476930;10261663
2476956;10262229
2476982;10262589
2477009;10262613
2477034;10263110
2477061;10263618
2477087;10264203
2477113;10264740
2477139;10266414
2477166;10265232
2477192;10265734
2477218;10265685
2477244;10265602
2477271;10266256
2477296;10265962
2477323;10265956
2477349;10266055
2477376;10265991
2477401;10266158
2477428;10266168
2477454;10266153
2477481;10266384
2477506;10266360
2477532;10266483
2477559;10266306
2477585;10266256
2477611;10266331
2477637;10266414
2477664;10266512
2477690;10266660
2477716;10266513
2477742;10266315
2477769;10266611
2477794;10265936
2477821;10265838
2477847;10266050
2477874;10265414
2477900;10265567
2477925;10265390
2477952;10265158
2477978;10265242
2478005;10264666
2478031;10265341
2478057;10264995
2478084;10264823
2478110;10264701
2478135;10264498
2478162;10264287
2478188;10264632
2478214;10264297
2478240;10264873
2478267;10264568
2478293;10265149
2478319;10265444
2478346;10265878
2478371;10266596
