=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 18:54:01 =~=~=~=~=~=~=~=~=~=~=~=
calibrate;
I received: calibrate
releasing pressure
depressurization complete
start calibration
time;humidity
2349079;10303566
2349105;10303920
2349131;10304176
2349158;10304570
2349183;10304565
2349210;10304476
2349236;10304452
2349262;10304880
2349289;10304447
2349315;10304836
2349341;10304801
2349367;10304491
2349394;10304910
2349420;10305141
2349446;10304792
2349472;10304718
2349498;10304693
2349524;10304585
2349551;10304348
2349577;10304742
2349603;10305008
2349629;10305643
2349656;10305156
2349682;10305171
2349708;10305791
2349734;10305860
2349760;10305574
2349787;10306805
2349813;10306884
2349839;10306411
2349866;10306579
2349891;10306254
2349918;10306928
2349944;10306456
2349970;10306155
2349997;10306549
2350022;10305855
2350049;10305845
2350075;10306140
2350101;10305565
2350127;10305574
2350154;10306475
2350180;10306702
2350206;10306776
2350233;10306667
2350258;10306682
2350285;10307337
2350311;10307524
2350337;10307470
2350364;10307824
2350389;10308371
2350416;10308371
2350442;10308681
2350468;10309198
2350494;10309843
2350521;10309552
2350547;10309995
2350573;10310261
2350600;10309853
2350626;10309597
2350652;10309469
2350678;10309607
2350705;10310030
2350730;10309183
2350756;10308967
2350783;10308637
2350809;10308563
2350835;10307987
2350861;10307657
2350888;10307529
2350914;10307155
2350940;10306672
2350967;10307101
2350993;10306500
2351019;10305983
2351045;10305845
2351071;10306273
2351097;10305146
2351123;10305220
2351150;10305363
2351176;10305161
2351202;10305195
2351229;10305609
2351255;10305835
2351281;10305766
2351307;10306150
2351334;10306367
2351359;10306293
2351386;10306155
2351412;10306943
2351438;10306992
2351464;10306928
2351491;10307046
2351516;10306820
2351543;10307056
2351569;10306525
2351595;10306544
2351622;10307214
2351648;10307095
2351674;10306648
2351701;10307002
2351726;10307228
2351753;10307391
2351779;10307170
2351805;10306889
2351832;10307519
2351858;10306746
2351884;10307416
2351910;10307229
2351936;10307145
2351963;10307174
2351989;10307248
2352015;10307504
2352041;10307568
2352067;10307785
2352094;10307627
2352120;10307962
2352146;10307992
2352172;10307824
2352199;10307332
2352225;10308223
2352251;10308400
2352277;10309306
2352303;10309178
2352329;10309134
2352356;10309380
2352382;10310025
2352408;10309897
2352434;10310316
2352461;10310759
2352487;10310493
2352513;10310714
2352539;10311719
2352566;10311379
2352592;10311610
2352618;10312058
2352644;10312226
2352670;10311743
2352697;10311600
2352723;10312004
2352749;10312304
2352775;10312201
2352802;10312196
2352827;10312383
2352854;10312265
2352880;10311916
2352906;10312117
2352933;10312324
2352958;10311694
2352985;10311832
2353011;10311507
2353037;10311320
2353063;10310916
2353090;10310892
2353116;10310153
2353142;10310153
2353168;10309789
2353195;10309661
2353220;10309873
2353247;10308843
2353273;10308144
2353299;10308322
2353326;10308056
2353351;10307755
2353378;10307598
2353405;10307682
2353430;10307465
2353457;10307234
2353483;10307125
2353509;10307268
2353535;10306766
2353562;10307051
2353588;10306692
2353614;10307155
2353641;10307027
2353666;10307376
2353693;10309301
2353718;10307559
2353745;10307972
2353772;10307682
2353797;10307691
2353824;10308454
2353850;10308287
2353876;10308440
2353903;10308632
2353929;10308656
2353955;10308740
2353981;10309597
2354007;10308986
2354033;10308912
2354060;10309336
2354086;10309828
2354112;10309666
2354138;10310237
2354165;10309562
2354191;10309961
2354217;10309848
2354244;10310133
2354269;10310242
2354296;10310148
2354322;10309843
2354348;10309897
2354374;10309872
2354401;10309833
2354426;10309804
2354453;10309518
2354480;10310000
2354505;10309592
2354532;10309887
2354558;10309720
2354584;10309676
2354610;10309725
2354637;10309676
2354663;10309646
2354689;10309882
2354715;10309424
2354741;10309375
2354768;10309410
2354794;10309326
2354820;10309346
2354846;10309282
2354873;10309400
2354898;10309222
2354925;10309341
2354951;10309552
2354978;10309631
2355004;10310138
2355030;10311113
2355056;10311103
2355083;10312398
2355109;10312309
2355134;10312831
2355161;10313668
2355187;10313107
2355213;10313053
2355240;10313466
2355266;10313161
2355292;10313560
2355318;10313693
2355345;10313466
2355370;10311817
2355397;10312482
2355423;10312103
2355449;10311965
2355475;10311911
2355501;10311448
2355528;10311802
2355554;10311000
2355580;10311000
2355607;10310635
2355633;10310576
2355659;10311034
2355685;10311157
2355711;10311010
2355738;10311020
2355764;10310950
2355790;10311088
2355816;10311463
2355843;10311935
2355868;10311551
2355895;10311866
2355921;10311847
2355947;10312019
2355973;10312265
2356000;10312630
2356026;10312841
2356052;10313235
2356079;10313693
2356104;10314013
2356131;10314107
2356157;10314609
2356183;10314564
2356210;10314559
2356235;10314815
2356262;10314717
2356288;10314865
2356314;10315022
2356340;10314535
2356367;10314387
2356393;10314215
2356419;10314033
2356445;10313535
2356471;10313826
2356498;10313609
2356524;10312900
2356550;10312511
2356576;10312516
2356603;10311920
2356628;10311542
2356655;10311802
2356681;10311305
2356708;10311241
2356734;10310882
2356760;10310965
2356786;10311113
2356812;10310202
2356839;10310178
2356865;10310242
2356891;10309976
2356917;10309626
2356943;10309419
2356970;10309336
2356996;10309375
2357022;10309380
2357048;10309419
2357074;10308661
2357101;10308750
2357127;10308957
2357153;10308558
2357179;10308991
2357206;10308627
2357232;10307977
2357258;10307839
2357284;10308513
2357310;10307923
2357337;10307962
2357363;10308061
2357389;10307987
2357415;10308194
2357441;10308632
2357468;10309277
2357494;10308184
2357520;10308888
2357546;10308228
2357572;10308701
2357599;10308632
2357625;10308903
2357651;10308558
2357677;10309296
2357704;10309045
2357730;10309828
2357756;10308853
2357783;10309080
2357808;10309730
2357835;10310045
2357861;10309754
2357887;10310001
2357914;10310557
2357939;10311074
2357966;10311054
2357992;10311822
2358018;10312590
2358045;10312595
2358070;10313176
2358097;10313846
2358123;10314215
2358149;10314259
2358176;10316706
2358202;10315392
2358228;10315977
2358254;10316120
2358281;10316529
2358306;10316598
2358333;10316558
2358359;10316745
2358385;10317134
2358411;10316908
2358438;10316627
2358464;10317243
2358490;10316903
2358516;10316544
2358543;10317179
2358568;10317021
2358595;10317149
2358621;10317361
2358648;10316878
2358674;10317696
2358699;10316819
2358726;10316731
2358752;10317203
2358778;10316544
2358804;10316086
2358831;10316061
2358857;10315081
2358883;10314146
2358910;10314943
2358936;10313900
2358962;10313368
2358988;10312738
2359015;10312048
2359040;10312196
2359067;10311989
2359093;10312048
2359119;10311541
2359145;10311822
2359172;10311709
2359198;10312162
2359224;10313319
2359251;10312807
2359276;10312994
2359303;10313560
2359329;10314190
2359355;10314299
2359382;10314535
2359407;10314377
2359434;10314358
2359460;10314195
2359486;10314569
2359513;10314697
2359538;10314707
2359565;10315199
2359591;10314855
2359618;10314978
2359643;10316066
2359670;10314993
2359696;10315214
2359722;10315377
2359748;10315790
2359774;10315460
2359801;10315490
2359827;10315549
2359853;10315135
2359880;10315062
2359906;10315111
2359932;10314924
2359958;10314564
2359984;10315081
2360010;10314845
2360037;10314358
2360063;10314264
2360089;10314087
2360115;10314028
2360142;10314141
2360168;10313865
2360194;10314161
2360220;10313708
2360246;10313663
2360273;10314323
2360299;10313353
2360325;10312984
2360352;10312871
2360377;10312836
2360404;10312423
2360430;10312132
2360456;10311881
2360482;10311876
2360509;10311226
2360535;10311280
2360561;10310276
2360588;10310847
2360613;10310463
2360640;10310419
2360666;10310306
2360692;10310035
2360719;10309784
2360744;10309749
2360771;10309552
2360797;10310202
2360823;10309424
2360849;10310468
2360876;10309651
2360902;10310010
2360928;10310227
2360955;10309966
2360980;10310936
2361007;10310478
2361033;10310882
2361059;10310527
2361086;10310458
2361111;10310931
2361138;10311236
2361164;10311950
2361190;10312236
2361216;10312521
2361242;10313978
2361269;10314712
2361295;10314328
2361321;10314983
2361348;10315392
2361374;10315391
2361400;10315475
2361427;10315263
2361452;10315835
2361479;10315534
2361505;10316036
2361531;10316396
2361557;10316041
2361584;10316086
2361609;10316071
2361636;10315805
2361662;10315579
2361688;10315500
2361715;10315308
2361741;10315111
2361767;10316199
2361794;10314722
2361819;10314313
2361846;10314436
2361871;10314579
2361898;10314343
2361924;10314161
2361950;10313846
2361977;10314392
2362003;10314008
2362029;10314092
2362056;10314254
2362082;10314574
2362108;10314495
2362134;10314673
2362160;10315687
2362187;10314776
2362212;10315002
2362239;10314687
2362265;10314431
2362292;10314806
2362317;10314377
2362344;10314717
2362370;10314185
2362396;10314505
2362422;10313723
2362449;10313176
2362474;10313151
2362501;10312634
2362527;10312856
2362553;10312236
2362580;10312590
2362606;10311566
2362632;10311551
2362658;10310872
2362685;10310822
2362710;10310828
2362737;10310385
2362763;10310379
2362789;10309877
2362816;10310458
2362842;10310365
2362868;10310222
2362894;10310586
2362921;10310911
2362947;10310891
2362973;10311118
2362999;10311778
2363026;10312113
2363051;10312447
2363078;10312605
2363104;10313151
2363130;10313211
2363156;10312669
2363182;10312442
2363209;10312078
2363235;10312073
2363261;10311729
2363287;10312044
2363314;10311738
2363340;10311497
2363366;10311738
2363392;10311005
2363419;10310754
2363444;10310503
2363471;10310458
2363497;10309868
2363523;10309956
2363550;10309843
2363575;10309503
2363602;10309661
2363628;10310286
2363654;10310818
2363681;10310626
2363707;10311034
2363733;10311399
2363759;10312073
2363785;10312078
2363812;10312305
2363838;10312575
2363864;10312644
2363891;10312738
2363916;10313043
2363943;10313117
2363969;10313004
2363995;10312989
2364021;10312945
2364048;10312452
2364074;10312664
2364100;10312221
2364127;10312142
2364153;10312034
2364179;10312137
2364205;10312438
2364231;10312019
2364257;10311724
2364284;10312698
2364309;10311842
2364336;10312300
2364362;10312196
2364388;10312182
2364415;10312999
2364441;10312698
2364467;10312699
2364493;10313210
2364519;10313732
2364546;10314121
2364572;10313324
2364598;10313614
2364624;10313964
2364651;10314417
2364677;10314618
2364703;10314884
2364730;10314899
2364755;10316475
2364782;10316278
2364808;10316061
2364834;10315436
2364861;10315323
2364886;10315559
2364913;10315057
2364939;10314899
2364965;10314934
2364991;10314756
2365018;10315574
2365044;10314643
2365070;10372472
2365097;10314810
2365122;10315470
2365149;10315406
2365175;10315598
2365201;10315780
2365227;10318213
2365253;10320866
2365280;10324455
2365306;10327769
2365332;10330669
2365358;10332476
2365385;10334932
2365411;10338073
2365437;10340018
2365463;10343031
2365490;10345262
2365516;10347585
2365542;10349200
2365568;10351445
2365594;10353158
2365621;10355458
2365646;10357196
2365673;10359135
2365699;10360933
2365725;10362680
2365752;10364605
2365778;10366653
2365804;10368214
2365830;10370942
2365856;10371488
2365883;10373374
2365909;10375230
2365935;10376722
2365961;10378834
2365988;10380591
2366013;10381748
2366040;10383033
2366067;10384653
2366092;10386248
2366119;10387455
2366145;10388754
2366172;10389911
2366197;10391132
2366223;10392707
2366250;10393737
2366276;10394741
2366303;10395962
2366328;10397877
2366354;10398532
2366381;10399305
2366407;10400570
2366434;10401580
2366459;10402963
2366485;10404111
2366512;10405104
2366538;10405868
2366564;10406650
2366591;10408354
2366617;10409039
2366643;10409363
2366669;10409969
2366695;10411120
2366722;10411087
2366748;10411697
2366774;10412568
2366800;10413569
2366826;10413715
2366853;10414400
2366879;10414962
2366905;10415685
2366931;10416562
2366958;10417383
2366984;10417675
2367010;10418488
2367037;10418678
2367062;10419343
2367089;10419575
2367115;10419944
2367141;10420756
2367167;10421081
2367194;10421455
2367220;10421962
2367246;10422145
2367272;10422744
2367298;10422943
2367324;10423690
2367351;10424449
2367377;10423967
2367403;10425015
2367429;10425118
2367456;10425507
2367482;10425389
2367508;10425911
2367534;10426079
2367561;10425842
2367587;10426235
2367613;10426561
2367639;10427250
2367665;10427216
2367692;10427206
2367718;10426852
2367744;10426890
2367770;10427669
2367796;10427746
2367823;10427959
2367849;10428166
2367875;10428288
2367901;10428757
2367927;10429284
2367954;10429548
2367980;10429801
2368006;10429731
2368032;10429924
2368059;10429781
2368085;10430085
2368111;10429741
2368137;10430278
2368164;10430504
2368189;10430672
2368216;10430200
2368242;10430776
2368268;10430868
2368295;10430868
2368321;10430740
2368347;10430958
2368373;10431317
2368399;10431051
2368426;10431385
2368452;10431430
2368478;10431454
2368504;10431012
2368530;10430628
2368557;10430765
2368583;10430765
2368609;10430898
2368635;10430903
2368661;10431086
2368687;10431345
2368714;10431204
2368740;10431671
2368767;10432070
2368793;10431957
2368819;10432276
2368845;10432311
2368872;10432266
2368897;10432253
2368924;10432479
2368949;10432857
2368976;10432780
2369003;10432479
2369028;10432763
2369055;10432778
2369081;10432687
2369107;10433005
2369134;10432961
2369160;10433320
2369186;10433302
2369212;10433448
2369238;10433394
2369264;10433877
2369291;10434241
2369317;10434560
2369343;10434336
2369369;10434133
2369395;10434188
2369422;10434088
2369448;10434487
2369474;10434428
2369500;10434474
2369527;10434695
2369553;10434575
2369579;10434359
2369606;10434497
2369631;10434585
2369658;10434655
2369684;10434610
2369710;10434733
2369737;10434600
2369762;10434901
2369789;10434216
2369815;10434507
2369841;10434467
2369867;10434542
2369894;10434896
2369920;10434915
2369946;10434610
2369972;10434946
2369999;10434831
2370024;10435215
2370051;10434640
2370077;10434660
2370103;10435029
2370130;10434807
2370156;10434999
2370182;10435433
2370208;10434964
2370234;10435039
2370261;10435240
2370287;10434979
2370313;10435503
2370339;10435684
2370366;10435408
2370391;10435713
2370418;10435684
2370444;10435960
2370471;10435865
2370496;10435979
2370523;10436156
2370549;10436201
2370575;10435983
2370602;10436191
2370627;10436073
2370654;10436244
2370680;10435974
2370706;10436630
2370733;10437593
2370758;10436349
2370785;10436299
2370811;10436850
2370837;10436447
2370864;10436530
2370889;10436738
2370916;10436969
2370942;10436861
2370968;10436668
2370995;10436871
2371020;10436698
2371047;10437008
2371074;10436939
2371099;10437062
2371126;10437313
2371152;10437411
2371178;10436703
2371204;10437141
2371231;10437150
2371257;10437087
2371283;10436678
2371309;10436628
2371335;10436959
2371362;10436761
2371388;10436683
2371414;10436520
2371441;10436841
2371466;10436181
2371493;10436668
2371519;10436732
2371545;10436648
2371572;10436856
2371597;10436993
2371624;10437037
2371650;10437215
2371676;10437697
2371703;10436821
2371729;10436781
2371755;10437466
2371781;10436949
2371808;10436894
2371833;10437269
2371860;10437225
2371886;10436909
2371912;10437274
2371938;10437067
2371965;10437180
2371990;10436939
2372017;10436964
2372043;10437152
2372069;10437224
2372096;10437426
2372122;10437388
2372148;10437795
2372174;10437008
2372201;10437727
2372226;10437323
2372253;10437677
2372279;10437569
2372305;10437491
2372332;10437363
2372358;10437923
2372384;10437880
2372410;10437692
2372437;10437746
2372462;10437840
2372489;10437835
2372515;10438289
2372541;10438760
2372568;10438426
2372594;10438397
2372620;10438372
2372646;10438740
2372672;10438987
2372699;10439007
2372725;10439607
2372751;10439346
2372777;10439032
2372803;10439366
2372830;10439125
2372856;10439692
2372882;10439396
2372909;10439460
2372934;10439465
2372961;10440267
2372987;10439908
2373013;10439617
2373039;10439775
2373066;10439735
2373092;10440046
2373118;10439923
2373144;10439893
2373170;10439962
2373197;10440051
2373223;10440286
2373249;10440036
2373275;10439426
2373301;10439908
2373328;10440100
2373354;10440066
2373380;10440120
2373406;10440381
2373433;10439952
2373459;10439563
2373485;10439702
2373511;10439972
2373537;10439912
2373564;10440120
2373590;10440169
2373617;10439898
2373642;10440168
2373669;10440120
2373695;10439928
2373721;10439992
2373747;10439932
2373774;10440134
2373799;10440224
2373826;10440229
2373852;10440720
2373878;10440198
2373905;10441031
2373931;10440528
2373957;10440681
2373983;10440789
2374009;10440961
2374036;10441055
2374062;10441282
2374088;10441420
2374114;10441514
2374141;10441552
2374167;10442099
2374193;10441754
2374219;10441734
2374245;10442710
2374272;10441671
2374298;10441350
2374324;10442031
2374350;10441903
2374376;10441699
2374402;10441671
2374429;10441577
2374455;10441946
2374482;10442070
2374507;10441818
2374534;10441852
2374560;10442045
2374586;10442291
2374612;10442015
2374639;10441990
2374665;10441912
2374691;10442015
2374717;10442114
2374744;10442513
2374770;10442665
2374796;10442700
2374822;10442690
2374848;10442497
2374875;10442493
2374901;10443162
2374927;10442719
2374953;10443087
2374979;10443355
2375006;10443217
2375032;10443251
2375058;10443468
2375084;10443404
2375111;10443069
2375137;10443137
2375163;10442715
2375189;10442867
2375215;10442838
2375242;10442749
2375267;10442507
2375294;10442808
2375320;10442912
2375346;10442739
2375373;10442852
2375398;10442999
2375425;10442931
2375451;10443158
2375477;10443102
2375504;10443138
2375529;10443280
2375556;10443207
2375583;10443280
2375608;10443478
2375635;10443433
2375661;10443724
2375687;10443536
2375713;10445058
2375740;10443802
2375766;10443586
2375792;10443517
2375819;10443768
2375844;10443832
2375871;10443857
2375897;10443875
2375923;10444093
2375949;10444344
2375975;10444256
2376002;10444304
2376028;10444246
2376054;10444428
2376080;10444244
2376107;10443847
2376132;10444507
2376159;10444394
2376186;10444166
2376211;10447441
2376238;10443837
2376264;10443822
2376290;10444053
2376316;10444005
2376342;10443463
2376369;10443763
2376395;10443940
2376421;10444181
2376448;10444364
2376473;10444974
2376500;10444384
2376526;10444708
2376552;10444472
2376578;10444590
2376605;10444669
2376631;10444904
2376657;10444871
2376683;10444841
2376709;10445230
2376736;10444768
2376762;10445240
2376788;10445536
2376815;10445559
2376840;10445398
2376867;10445704
2376893;10445506
2376919;10446229
2376946;10445787
2376971;10446287
2376998;10446068
2377024;10446294
2377050;10445973
2377077;10445850
2377102;10446339
2377129;10446716
2377155;10446530
2377182;10447087
2377207;10446816
2377234;10447175
2377260;10446969
2377286;10447155
2377313;10447082
2377338;10447273
2377365;10447943
2377391;10448144
2377417;10447775
2377444;10448031
2377470;10447737
2377496;10447569
2377522;10448179
2377548;10448834
2377574;10448410
2377601;10447647
2377627;10447205
2377653;10447830
2377680;10447657
2377705;10447845
2377732;10448284
2377758;10448503
2377784;10448392
2377810;10448927
2377837;10448558
2377863;10448611
2377890;10448716
2377915;10448811
2377942;10448598
2377968;10448603
2377994;10448608
2378020;10448764
2378047;10448751
2378072;10448997
2378099;10449145
2378126;10449908
2378151;10449677
2378178;10449640
2378204;10450533
2378230;10449780
2378256;10449896
2378283;10449800
2378308;10449896
2378335;10449549
2378361;10449991
2378388;10450616
2378413;10450207
2378440;10450267
2378466;10450684
2378492;10450568
2378519;10451015
2378545;10451040
2378571;10450947
2378597;10451296
2378623;10451040
2378649;10450809
2378676;10451512
2378702;10452077
2378728;10451783
2378755;10451482
2378780;10451454
2378807;10451522
2378833;10451861
2378859;10451507
2378885;10451650
2378912;10452285
2378938;10452117
2378964;10452094
2378990;10452087
2379016;10452503
2379043;10452162
2379069;10452398
2379095;10452142
2379121;10452167
2379148;10452285
2379174;10452310
2379200;10452556
2379226;10453319
2379252;10452988
2379279;10452892
2379305;10452712
2379331;10452586
2379357;10452842
2379384;10452822
2379410;10453005
2379436;10453490
2379462;10452827
2379488;10452546
2379515;10452968
2379541;10453226
2379567;10453103
2379593;10453279
2379619;10453284
2379646;10453658
2379672;10453359
2379698;10453580
2379724;10454087
2379750;10454722
2379777;10455258
2379803;10454009
2379829;10453979
2379855;10454007
2379881;10454147
2379908;10454531
2379934;10454313
2379960;10454426
2379986;10454983
2380013;10454619
2380039;10454963
2380065;10455397
2380092;10455086
2380117;10454928
2380144;10455249
2380170;10455229
2380196;10455189
2380222;10455460
2380248;10455535
2380275;10455347
2380301;10455416
2380327;10455618
2380353;10455879
2380380;10456391
2380406;10456431
2380432;10456282
2380458;10456356
2380484;10456509
2380510;10456481
2380537;10456672
2380563;10456564
2380589;10456514
2380616;10457736
2380642;10456775
2380668;10456908
2380694;10456789
2380721;10456988
2380746;10457479
2380773;10457588
2380799;10457946
2380825;10457638
2380852;10456982
2380878;10457238
2380904;10457420
2380930;10457528
2380957;10457952
2380982;10458169
2381009;10458257
2381035;10458080
2381061;10458385
2381087;10458268
2381114;10458636
2381140;10458454
2381166;10458454
2381193;10458848
2381218;10458617
2381245;10458581
2381271;10459066
2381297;10458770
2381323;10458729
2381350;10458489
2381375;10458730
2381402;10459159
2381428;10458952
2381454;10459025
2381481;10458592
2381507;10458523
2381533;10458277
2381559;10458341
2381585;10458513
2381612;10458567
2381638;10458671
2381664;10458602
2381691;10458740
2381717;10458672
2381743;10459020
2381769;10459483
2381796;10459113
2381821;10459124
2381848;10458907
2381874;10458966
2381900;10459341
2381926;10459080
2381953;10459232
2381979;10459138
2382005;10459144
2382031;10458785
2382057;10459748
2382084;10459986
2382110;10459685
2382136;10459912
2382162;10460029
2382189;10459956
2382214;10460542
2382241;10460390
2382267;10460449
2382293;10460847
2382320;10460669
2382346;10460872
2382372;10461010
2382398;10460719
2382424;10461015
2382451;10461675
2382477;10461103
2382503;10461550
2382530;10461182
2382555;10461590
2382582;10461389
2382608;10461670
2382634;10461565
2382660;10461758
2382687;10461886
2382712;10461856
2382739;10461926
2382765;10461600
2382791;10461959
2382818;10461901
2382844;10462463
2382870;10462250
2382897;10462421
2382922;10462512
2382949;10462569
2382975;10462935
2383001;10462757
2383028;10462747
2383053;10462975
2383080;10462747
2383106;10462654
2383132;10462980
2383159;10463153
2383184;10463565
2383211;10464200
2383237;10464097
2383263;10463595
2383290;10464120
2383316;10464215
2383342;10464421
2383368;10463826
2383395;10463663
2383421;10464004
2383447;10464012
2383473;10463766
2383499;10463763
2383526;10463706
2383552;10463911
2383578;10464795
2383604;10464225
2383630;10464371
2383657;10464328
2383683;10464712
2383709;10464519
2383735;10464787
2383761;10464938
2383787;10464795
2383814;10464451
2383840;10464800
2383866;10464594
2383892;10464890
2383919;10464584
2383944;10464702
2383971;10464702
2383997;10465018
2384024;10465086
2384050;10465219
2384076;10464986
2384103;10464895
2384128;10464805
2384155;10465455
2384181;10465638
2384207;10465844
2384233;10466617
2384260;10465932
2384285;10466075
2384312;10465944
2384339;10466414
2384364;10466218
2384391;10466230
2384417;10467101
2384443;10466863
2384469;10466868
2384496;10466883
2384522;10466961
2384548;10467199
2384574;10467315
2384600;10467209
2384627;10467104
2384652;10467164
2384679;10467503
2384705;10467227
2384731;10467985
2384758;10467681
2384784;10467616
2384810;10467917
2384836;10467513
2384862;10467518
2384889;10467483
2384915;10467337
2384941;10467606
2384968;10467297
2384993;10467975
2385020;10468060
2385046;10467942
2385072;10467927
2385098;10468198
2385125;10468339
2385150;10468552
2385177;10468848
2385204;10469049
2385229;10469217
2385256;10469353
2385282;10469523
2385308;10469709
2385334;10469789
2385360;10469779
2385386;10469689
2385413;10469875
2385439;10469902
2385465;10470186
2385492;10469704
2385518;10469797
2385544;10470294
2385570;10470291
2385597;10470613
2385622;10470304
2385649;10470640
2385675;10471127
2385701;10471052
2385728;10470964
2385753;10471029
2385780;10470934
2385806;10470909
2385833;10471177
2385858;10471298
2385885;10471280
2385911;10471348
2385937;10471411
2385963;10471762
2385990;10471102
2386016;10471092
2386042;10471275
2386068;10471303
2386095;10471200
2386121;10471476
2386147;10471300
2386173;10471034
2386199;10471235
2386226;10471925
2386252;10472005
2386278;10471910
2386304;10471930
2386330;10471875
2386357;10471855
2386383;10472372
2386409;10472204
2386435;10471830
2386462;10471516
2386488;10471629
2386514;10472106
2386540;10471865
2386566;10472008
2386593;10472023
2386619;10472174
2386645;10472294
2386671;10472352
2386697;10472500
2386724;10472648
2386750;10473165
2386776;10473381
2386802;10473130
2386829;10473436
2386854;10473060
2386881;10472934
2386907;10473805
2386934;10473519
2386959;10473331
2386986;10473762
2387012;10473888
2387038;10474001
2387065;10474134
2387091;10473928
2387117;10474091
2387143;10474174
2387170;10473730
2387195;10474131
2387222;10474345
2387248;10474578
2387274;10474691
2387300;10474754
2387327;10474515
2387353;10475424
2387379;10475306
2387405;10474558
2387432;10474829
2387458;10474616
2387484;10475050
2387510;10474869
2387536;10475439
2387563;10475178
2387588;10475537
2387615;10475168
2387641;10475700
2387667;10475089
2387694;10475145
2387720;10475281
2387746;10475720
2387772;10475720
2387799;10475882
2387825;10475795
2387851;10475907
2387877;10476011
2387904;10476350
2387929;10476267
2387956;10476104
2387982;10476099
2388008;10476557
2388035;10476164
2388061;10475858
2388087;10475898
2388113;10476419
2388139;10476518
2388166;10476513
2388192;10476434
2388218;10477326
2388244;10476819
2388271;10477069
2388297;10476971
2388323;10477144
2388349;10477212
2388375;10477513
2388402;10477252
2388428;10478025
2388454;10477892
2388480;10477468
2388506;10477774
2388532;10478098
2388559;10477907
2388585;10478138
2388611;10478113
2388637;10478818
2388664;10478093
2388690;10478660
2388716;10478552
2388742;10478685
2388768;10478798
2388795;10478728
2388821;10478788
2388847;10478788
2388873;10479069
2388899;10479250
2388926;10478607
2388952;10478971
2388978;10479250
2389005;10479197
2389030;10478881
2389057;10479308
2389083;10479355
2389109;10479521
2389136;10479541
2389162;10479428
2389188;10479428
2389214;10479433
2389241;10480515
2389266;10479784
2389293;10479747
2389319;10479202
2389345;10479192
2389372;10479674
2389398;10479220
2389424;10479556
2389450;10479365
2389476;10479353
2389503;10479526
2389529;10479794
2389555;10479945
2389581;10480439
2389607;10480101
2389634;10480306
2389659;10480369
2389686;10480392
2389713;10480470
2389738;10480447
2389765;10480663
2389791;10480600
2389817;10480555
2389843;10480472
2389870;10480831
2389895;10480693
2389922;10481456
2389948;10481042
2389974;10481112
2390001;10481599
2390027;10481556
2390053;10481290
2390079;10481012
2390105;10481290
2390132;10481298
2390158;10487575
2390184;10481584
2390210;10481428
2390237;10481491
2390262;10481215
2390289;10481807
2390315;10482169
2390341;10481536
2390368;10481569
2390394;10481845
2390420;10481456
2390446;10481649
2390472;10482041
2390499;10482226
2390525;10481993
2390552;10482465
2390577;10482387
2390604;10482628
2390630;10482590
2390656;10482214
2390682;10482199
2390708;10482056
2390735;10482530
2390761;10482706
2390787;10482959
2390813;10482613
2390839;10482490
2390866;10482741
2390892;10482407
2390918;10482570
2390944;10482957
2390971;10483082
2390996;10482646
2391023;10482841
2391049;10482947
2391075;10483125
2391102;10483218
2391127;10483273
2391154;10483481
2391180;10483547
2391206;10483747
2391233;10483647
2391259;10483632
2391285;10483662
2391311;10483755
2391337;10484026
2391364;10483745
2391390;10483873
2391416;10484016
2391442;10484272
2391469;10484508
2391495;10484327
2391521;10484257
2391547;10484568
2391574;10484312
2391600;10484425
2391626;10484332
2391652;10484267
2391678;10484857
2391705;10484819
2391730;10484759
2391757;10485356
2391784;10484721
2391809;10484568
2391836;10484844
2391862;10484726
2391888;10484822
2391914;10485100
2391941;10485010
2391966;10485060
2391993;10485296
2392019;10485785
2392045;10485472
2392071;10485188
2392098;10486064
2392124;10485627
2392150;10486112
2392177;10485095
2392203;10485030
2392228;10485306
2392255;10485296
2392282;10485577
2392308;10486134
2392334;10486069
2392360;10485926
2392387;10486021
2392413;10486081
2392438;10486207
2392465;10486435
2392491;10486310
2392517;10486345
2392543;10486571
2392570;10486285
2392596;10486709
2392622;10486694
2392648;10486586
2392675;10486749
2392700;10486887
2392727;10487196
2392753;10487088
2392779;10487911
2392805;10487384
2392832;10487407
2392858;10487723
2392884;10487547
2392911;10487771
2392936;10488122
2392963;10487773
2392989;10487999
2393015;10487788
2393041;10488077
2393068;10487816
2393094;10487793
2393120;10488147
2393147;10487801
2393172;10488473
2393199;10488546
2393225;10488408
2393251;10488569
2393277;10488403
2393304;10488019
2393330;10488265
2393356;10488047
2393382;10487896
2393408;10488250
2393435;10488142
2393461;10488147
2393488;10487876
2393513;10487881
2393540;10488195
2393566;10487999
2393592;10488343
2393618;10488260
2393645;10488222
2393670;10488328
2393697;10488453
2393723;10488621
2393749;10488870
2393776;10488481
2393802;10488664
2393828;10489098
2393854;10488993
2393880;10488915
2393907;10488815
2393932;10488985
2393959;10489678
2393985;10489179
2394011;10489369
2394038;10489482
2394064;10489849
2394090;10489984
2394116;10490391
2394143;10490087
2394169;10490248
2394195;10489881
2394221;10490323
2394247;10489989
2394273;10489778
2394300;10490082
2394326;10490278
2394352;10489924
2394379;10489989
2394404;10490243
2394431;10490175
2394457;10490165
2394483;10490426
2394509;10490293
2394536;10490396
2394562;10490466
