=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 18:38:22 =~=~=~=~=~=~=~=~=~=~=~=
0BME280 test
-- Default Test --
Time;RH;Temp
222;47.49;-11.42
325;47.56;-11.41
428;47.62;-11.41
531;47.70;-11.40
634;47.77;-11.40
737;47.84;-11.39
840;47.90;-11.39
943;48.00;-11.39
1046;48.06;-11.38
1149;48.10;-11.38
1253;48.26;-11.37
1356;48.33;-11.36
1459;48.40;-11.37
1562;48.47;-11.36
1665;48.54;-11.36
1768;48.61;-11.36
1871;48.67;-11.36
1974;48.74;-11.35
2077;48.81;-11.35
2180;48.87;-11.35
2283;49.01;-11.34
2386;49.08;-11.34
2490;49.14;-11.34
2593;49.21;-11.34
2696;49.27;-11.33
2799;49.34;-11.33
2902;49.41;-11.33
3005;49.47;-11.32
3108;49.54;-11.32
3211;49.61;-11.31
3314;49.69;-11.31
3417;49.59;-11.30
3520;49.55;-11.31
3623;49.54;-11.30
3727;49.48;-11.30
3830;49.43;-11.30
3933;49.35;-11.29
4036;49.28;-11.29
4139;49.21;-11.29
4242;49.12;-11.29
4345;49.04;-11.28
4448;48.86;-11.28
4551;48.75;-11.28
4654;48.65;-11.27
4757;48.56;-11.27
4860;48.45;-11.28
4964;48.34;-11.27
5067;48.23;-11.27
5170;48.12;-11.28
5273;48.02;-11.28
5376;47.88;-11.28
5479;47.83;-11.27
5582;47.58;-11.28
5685;47.47;-11.28
5788;47.36;-11.27
5891;47.25;-11.28
5994;47.14;-11.28
6097;47.02;-11.27
6200;46.91;-11.27
6303;46.80;-11.27
6406;46.69;-11.28
6509;46.58;-11.28
6612;46.35;-11.29
6716;46.24;-11.28
6819;46.14;-11.29
6922;46.02;-11.29
7025;45.91;-11.29
7128;45.81;-11.29
7231;45.70;-11.30
7334;45.59;-11.30
7437;45.47;-11.30
7540;45.38;-11.30
7643;45.27;-11.30
7746;45.06;-11.31
7849;44.95;-11.31
7953;44.86;-11.30
8056;44.75;-11.31
8159;44.65;-11.31
8262;44.55;-11.31
8365;44.44;-11.31
8468;44.34;-11.31
8571;44.24;-11.32
8674;44.13;-11.32
8777;43.96;-11.32
8880;43.84;-11.33
8983;43.75;-11.33
9086;43.65;-11.33
9190;43.56;-11.34
9293;43.46;-11.34
9396;43.37;-11.34
9499;43.27;-11.35
9602;43.18;-11.35
9705;43.08;-11.35
9808;42.99;-11.35
9911;42.80;-11.36
10014;42.72;-11.36
10117;42.63;-11.36
10220;42.55;-11.36
10323;42.46;-11.37
10427;42.37;-11.37
10530;42.29;-11.37
