=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 18:16:05 =~=~=~=~=~=~=~=~=~=~=~=
BME280 test
-- Default Test --
Time;RH;Temp
222;55.49;-12.97
325;55.49;-12.96
428;55.51;-12.96
531;55.51;-12.96
634;55.52;-12.95
737;55.52;-12.94
840;55.53;-12.95
943;55.51;-12.94
1046;55.49;-12.94
1149;55.52;-12.94
1253;55.56;-12.94
1356;55.57;-12.94
1459;55.57;-12.94
1562;55.58;-12.94
1665;55.59;-12.94
1768;55.59;-12.93
1871;55.61;-12.93
1974;55.60;-12.93
2077;55.60;-12.93
2180;55.62;-12.93
2283;55.63;-12.93
2386;55.65;-12.93
2490;55.66;-12.93
2593;55.66;-12.93
2696;55.66;-12.93
2799;55.67;-12.93
2902;55.68;-12.92
3005;55.68;-12.93
3108;55.72;-12.92
3211;55.72;-12.92
3314;55.70;-12.92
3417;55.71;-12.92
3520;55.72;-12.92
3623;55.60;-12.92
3727;55.49;-12.92
3830;55.44;-12.91
3933;55.40;-12.90
4036;55.32;-12.88
4139;55.24;-12.87
4242;55.13;-12.85
4345;55.01;-12.84
4448;54.80;-12.81
4551;54.70;-12.80
4654;54.58;-12.79
4757;54.45;-12.78
4860;54.33;-12.77
4964;54.21;-12.76
5067;54.09;-12.75
5170;53.96;-12.74
5273;53.82;-12.74
5376;53.66;-12.74
5479;53.43;-12.72
5582;53.31;-12.71
5685;53.19;-12.71
5788;53.05;-12.70
5891;52.91;-12.70
5994;52.79;-12.69
6097;52.67;-12.70
6200;52.52;-12.69
6303;52.38;-12.69
6406;52.27;-12.68
6509;52.11;-12.67
6612;51.87;-12.66
6716;51.74;-12.65
6819;51.62;-12.64
6922;51.48;-12.64
7025;51.35;-12.63
7128;51.23;-12.63
7231;51.10;-12.62
7334;50.97;-12.62
7437;50.87;-12.62
7540;50.75;-12.61
7643;50.47;-12.61
7746;50.35;-12.60
7849;50.22;-12.60
7953;50.10;-12.60
8056;49.99;-12.60
8159;49.86;-12.59
8262;49.75;-12.59
8365;49.63;-12.59
8468;49.52;-12.59
8571;49.35;-12.59
8674;49.27;-12.58
8777;49.04;-12.58
8880;48.92;-12.58
8983;48.81;-12.58
9086;48.70;-12.58
9190;48.58;-12.57
9293;48.47;-12.57
9396;48.35;-12.57
9499;48.23;-12.56
9602;48.14;-12.57
9705;48.01;-12.57
9808;47.80;-12.57
9911;47.70;-12.56
10014;47.58;-12.57
10117;47.48;-12.57
10220;47.37;-12.56
10323;47.26;-12.56
10427;47.16;-12.56
10530;47.05;-12.56
10633;46.95;-12.56
10736;46.82;-12.56
10839;46.74;-12.56
10942;46.54;-12.56
11045;46.44;-12.56
11148;46.34;-12.56
11251;46.24;-12.57
11354;46.15;-12.56
11457;46.05;-12.55
11560;45.95;-12.56
11664;45.85;-12.55
11767;45.77;-12.56
11870;45.67;-12.55
11973;45.47;-12.56
12076;45.38;-12.56
12179;45.29;-12.56
12282;45.20;-12.55
12385;45.11;-12.56
12488;45.02;-12.56
12591;44.93;-12.56
12694;44.83;-12.56
12797;44.77;-12.56
12901;44.67;-12.56
13004;44.52;-12.57
13107;44.40;-12.57
13210;44.30;-12.57
13313;44.22;-12.58
13416;44.14;-12.58
13519;44.06;-12.58
13622;43.98;-12.58
13725;43.88;-12.58
