=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 20:16:26 =~=~=~=~=~=~=~=~=~=~=~=
BME280 test
-- Default Test --
Time;RH;Temp
222;100.00;23.51
325;100.00;23.51
428;100.00;23.52
531;100.00;23.52
634;100.00;23.52
737;100.00;23.52
840;100.00;23.52
943;100.00;23.52
1046;100.00;23.53
1149;100.00;23.53
1253;100.00;23.52
1356;100.00;23.53
1459;100.00;23.53
1562;100.00;23.53
1665;100.00;23.53
1768;100.00;23.53
1871;100.00;23.53
1974;100.00;23.53
2077;100.00;23.53
2180;100.00;23.53
2283;100.00;23.53
2386;100.00;23.53
2490;100.00;23.53
2593;100.00;23.53
2696;100.00;23.53
2799;100.00;23.53
2902;100.00;23.53
3005;100.00;23.54
3108;100.00;23.53
3211;100.00;23.53
3314;100.00;23.53
3417;100.00;23.54
3520;100.00;23.53
3623;100.00;23.54
3727;100.00;23.54
3830;100.00;23.53
3933;100.00;23.53
4036;100.00;23.54
4139;100.00;23.54
4242;100.00;23.54
4345;100.00;23.54
4448;100.00;23.54
4551;100.00;23.54
4654;100.00;23.54
4757;100.00;23.54
4860;100.00;23.54
4964;100.00;23.54
5067;100.00;23.54
5170;100.00;23.54
5273;100.00;23.54
5376;100.00;23.54
5479;100.00;23.54
5582;100.00;23.54
5685;100.00;23.54
5788;100.00;23.54
5891;100.00;23.54
5994;100.00;23.55
6097;100.00;23.54
6200;100.00;23.55
6303;100.00;23.54
6406;100.00;23.54
6509;100.00;23.54
6612;100.00;23.55
6716;100.00;23.54
6819;100.00;23.54
6922;100.00;23.54
7025;100.00;23.55
7128;100.00;23.55
7231;100.00;23.54
7334;100.00;23.55
7437;100.00;23.54
7540;100.00;23.55
7643;100.00;23.55
7746;100.00;23.55
7849;100.00;23.55
7953;100.00;23.55
8056;100.00;23.55
8159;100.00;23.55
8262;100.00;23.55
8365;100.00;23.55
8468;100.00;23.55
8571;100.00;23.55
8674;100.00;23.55
8777;100.00;23.55
8880;100.00;23.55
8983;100.00;23.55
9086;100.00;23.55
9190;100.00;23.55
9293;100.00;23.55
9396;100.00;23.55
9499;100.00;23.56
9602;100.00;23.55
9705;100.00;23.55
9808;100.00;23.55
9911;100.00;23.55
10014;100.00;23.56
10117;100.00;23.55
10220;100.00;23.56
10323;100.00;23.55
10427;100.00;23.55
10530;100.00;23.56
10633;100.00;23.56
10736;100.00;23.56
10839;100.00;23.56
10942;100.00;23.56
11045;100.00;23.56
11148;100.00;23.56
11251;100.00;23.56
11354;100.00;23.56
11457;100.00;23.56
11560;100.00;23.56
11664;100.00;23.56
11767;100.00;23.56
11870;100.00;23.56
11973;100.00;23.56
12076;100.00;23.56
12179;100.00;23.56
12282;100.00;23.56
12385;100.00;23.56
12488;100.00;23.56
12591;100.00;23.56
12694;100.00;23.57
12797;100.00;23.57
12901;100.00;23.56
13004;100.00;23.57
13107;100.00;23.56
13210;100.00;23.56
13313;100.00;23.56
13416;100.00;23.57
13519;100.00;23.57
13622;100.00;23.56
13725;100.00;23.57
13828;100.00;23.56
13931;100.00;23.56
14034;100.00;23.57
14138;100.00;23.57
14241;100.00;23.57
14344;100.00;23.57
14447;100.00;23.57
14550;100.00;23.57
14653;100.00;23.57
14756;100.00;23.57
14859;100.00;23.58
14962;100.00;23.57
15065;100.00;23.58
15168;100.00;23.58
15271;100.00;23.57
15375;100.00;23.57
15478;100.00;23.57
15581;100.00;23.58
15684;100.00;23.57
15787;100.00;23.58
15890;100.00;23.58
15993;100.00;23.58
16096;100.00;23.58
16199;100.00;23.58
16302;100.00;23.58
16405;100.00;23.58
16508;100.00;23.57
16612;100.00;23.58
16715;100.00;23.58
16818;100.00;23.58
16921;100.00;23.58
17024;100.00;23.58
17127;100.00;23.58
17230;100.00;23.58
17333;100.00;23.58
17436;100.00;23.58
17539;100.00;23.58
17642;100.00;23.58
17745;100.00;23.58
17848;100.00;23.58
17951;100.00;23.58
18054;100.00;23.58
18157;100.00;23.59
18260;100.00;23.58
18364;100.00;23.58
18467;100.00;23.58
18570;100.00;23.58
18673;100.00;23.58
18776;100.00;23.59
18879;100.00;23.58
18982;100.00;23.59
19085;100.00;23.59
19188;100.00;23.59
19291;100.00;23.59
19394;100.00;23.59
19497;100.00;23.59
19601;100.00;23.59
19704;100.00;23.59
19807;100.00;23.59
19910;100.00;23.59
20013;100.00;23.59
20116;100.00;23.59
20219;100.00;23.59
20322;100.00;23.59
20425;100.00;23.59
20528;100.00;23.59
20631;100.00;23.60
20734;100.00;23.59
20838;100.00;23.59
20941;100.00;23.59
