=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 19:02:17 =~=~=~=~=~=~=~=~=~=~=~=
BME280 test
-- Default Test --
Time;RH;Temp
222;71.81;-12.53
325;71.83;-12.53
428;71.87;-12.52
531;71.88;-12.52
634;71.90;-12.51
737;71.92;-12.51
840;71.93;-12.51
943;71.95;-12.50
1046;71.95;-12.50
1149;72.02;-12.50
1253;72.02;-12.49
1356;72.05;-12.48
1459;72.06;-12.49
1562;72.09;-12.48
1665;72.11;-12.48
1768;72.12;-12.48
1871;72.13;-12.47
1974;72.16;-12.47
2077;72.18;-12.47
2180;72.17;-12.47
2283;72.22;-12.47
2386;72.24;-12.46
2490;72.26;-12.46
2593;72.27;-12.45
2696;72.29;-12.45
2799;72.31;-12.45
2902;72.33;-12.45
3005;72.34;-12.44
3108;72.35;-12.44
3211;72.39;-12.44
3314;72.39;-12.44
3417;72.42;-12.43
3520;72.43;-12.43
3623;72.46;-12.42
3727;72.47;-12.42
3830;72.49;-12.42
3933;72.50;-12.42
4036;72.52;-12.41
4139;72.54;-12.41
4242;72.55;-12.41
4345;72.58;-12.41
4448;72.59;-12.41
4551;72.61;-12.40
4654;72.63;-12.40
4757;72.64;-12.40
4860;72.67;-12.39
4964;72.68;-12.39
5067;72.70;-12.39
5170;72.49;-12.39
5273;72.32;-12.39
5376;72.19;-12.38
5479;72.12;-12.38
5582;71.82;-12.37
5685;71.69;-12.36
5788;71.55;-12.36
5891;71.38;-12.35
5994;71.22;-12.35
6097;71.07;-12.34
6200;70.90;-12.34
6303;70.73;-12.34
6406;70.57;-12.34
6509;70.37;-12.33
6612;70.04;-12.32
6716;69.87;-12.32
6819;69.70;-12.32
6922;69.54;-12.32
7025;69.33;-12.31
7128;69.17;-12.31
7231;68.99;-12.32
7334;68.81;-12.31
7437;68.65;-12.31
7540;68.48;-12.31
7643;68.29;-12.30
7746;67.89;-12.30
7849;67.72;-12.31
7953;67.55;-12.31
8056;67.37;-12.31
8159;67.19;-12.30
8262;66.99;-12.30
8365;66.84;-12.30
8468;66.63;-12.30
8571;66.45;-12.30
8674;66.32;-12.30
8777;65.92;-12.30
8880;65.75;-12.29
8983;65.59;-12.30
9086;65.39;-12.30
9190;65.21;-12.30
9293;65.02;-12.30
9396;64.85;-12.30
9499;64.68;-12.30
9602;64.50;-12.30
9705;64.30;-12.30
9808;64.13;-12.30
9911;63.79;-12.30
10014;63.62;-12.30
10117;63.46;-12.30
10220;63.27;-12.30
10323;63.12;-12.31
10427;62.94;-12.30
10530;62.76;-12.31
10633;62.60;-12.30
10736;62.45;-12.30
10839;62.30;-12.30
10942;61.93;-12.31
11045;61.78;-12.31
11148;61.60;-12.31
11251;61.45;-12.31
11354;61.28;-12.31
11457;61.12;-12.31
11560;60.95;-12.31
11664;60.80;-12.31
11767;60.64;-12.31
11870;60.49;-12.32
11973;60.32;-12.32
12076;60.04;-12.33
12179;59.88;-12.32
12282;59.73;-12.32
12385;59.59;-12.33
12488;59.44;-12.33
12591;59.29;-12.33
12694;59.14;-12.33
12797;59.00;-12.33
12901;58.86;-12.34
13004;58.73;-12.34
13107;58.43;-12.34
13210;58.29;-12.34
13313;58.16;-12.35
13416;58.01;-12.35
13519;57.88;-12.35
13622;57.75;-12.35
13725;57.60;-12.35
13828;57.46;-12.36
13931;57.31;-12.36
14034;57.19;-12.36
