=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.04 12:01:23 =~=~=~=~=~=~=~=~=~=~=~=
BME280 test
-- Default Test --
Time;RH;Temp
222;30.52;23.56
325;30.57;23.56
428;30.63;23.56
531;30.70;23.57
634;30.75;23.57
737;30.82;23.57
840;30.87;23.57
943;30.92;23.57
1046;30.98;23.57
1149;31.04;23.57
1253;31.09;23.57
1356;31.15;23.57
1459;31.21;23.57
1562;31.26;23.57
1665;31.32;23.57
1768;31.43;23.58
1871;31.49;23.57
1974;31.54;23.57
2077;31.59;23.57
2180;31.64;23.57
2283;31.70;23.57
2386;31.76;23.57
2490;31.81;23.57
2593;31.87;23.57
2696;31.91;23.57
2799;31.97;23.57
2902;32.02;23.57
3005;32.07;23.58
3108;32.14;23.58
3211;32.20;23.57
3314;32.30;23.58
3417;32.35;23.58
3520;32.41;23.57
3623;32.46;23.57
3727;32.51;23.57
3830;32.57;23.57
3933;32.61;23.58
4036;32.67;23.58
4139;32.72;23.57
4242;32.77;23.58
4345;32.83;23.58
4448;32.87;23.57
4551;32.84;23.57
4654;32.77;23.57
4757;32.74;23.57
4860;32.72;23.58
4964;32.68;23.57
5067;32.65;23.57
5170;32.62;23.57
5273;32.57;23.57
5376;32.49;23.57
5479;32.39;23.57
5582;32.26;23.57
5685;32.14;23.57
5788;31.98;23.57
5891;31.80;23.57
5994;31.64;23.57
6097;31.49;23.57
6200;31.30;23.57
6303;31.12;23.57
6406;30.92;23.57
6509;30.77;23.57
6612;30.34;23.57
6716;30.14;23.57
6819;29.94;23.57
6922;29.74;23.57
7025;29.54;23.57
7128;29.34;23.57
7231;29.12;23.57
7334;28.93;23.57
7437;28.74;23.57
7540;28.57;23.57
7643;28.39;23.57
7746;28.23;23.57
7849;28.04;23.57
7953;27.86;23.57
8056;27.68;23.57
8159;27.38;23.57
8262;27.23;23.57
8365;27.07;23.57
8468;26.90;23.57
8571;26.76;23.57
8674;26.59;23.57
8777;26.44;23.57
8880;26.29;23.57
8983;26.15;23.57
9086;26.01;23.57
9190;25.90;23.57
1
9293;25.76;23.57
9396;25.65;23.57
9499;25.53;23.57
9602;25.42;23.57
9705;25.33;23.57
9808;25.09;23.57
9911;24.96;23.57
2
10014;24.85;23.57
10117;24.75;23.57
10220;24.66;23.57
10323;24.56;23.57
10427;24.47;23.57
10530;24.39;23.57
10633;24.30;23.57
10736;24.20;23.57
10839;24.10;23.57
10942;24.04;23.57
11045;23.95;23.57
11148;23.88;23.57
11251;23.79;23.57
11354;23.64;23.57
11457;23.58;23.57
11560;23.51;23.57
11664;23.45;23.57
11767;23.38;23.57
11870;23.32;23.57
11973;23.26;23.57
12076;23.19;23.57
12179;23.11;23.57
12282;23.06;23.57
12385;23.01;23.57
12488;22.96;23.57
12591;22.90;23.57
12694;22.88;23.57
12797;22.82;23.57
12901;22.78;23.57
13004;22.69;23.57
13107;22.63;23.58
13210;22.60;23.57
13313;22.54;23.57
13416;22.49;23.57
13519;22.44;23.58
13622;22.40;23.57
13725;22.37;23.58
13828;22.34;23.58
13931;22.28;23.58
14034;22.25;23.57
14138;22.19;23.58
14241;22.17;23.57
14344;22.11;23.57
14447;22.05;23.58
14550;21.99;23.57
14653;21.94;23.57
14756;21.92;23.57
14859;21.87;23.58
14962;21.84;23.57
15065;21.82;23.57
15168;21.78;23.58
15271;21.75;23.58
15375;21.72;23.57
15478;21.68;23.57
15581;21.65;23.57
15684;21.60;23.57
15787;21.56;23.57
15890;21.50;23.57
15993;21.48;23.57
16096;21.44;23.57
16199;21.40;23.57
16302;21.35;23.58
16405;21.31;23.58
16508;21.29;23.57
16612;21.24;23.57
16715;21.22;23.58
16818;21.20;23.58
16921;21.17;23.58
17024;21.14;23.58
17127;21.13;23.57
17230;21.11;23.57
17333;21.08;23.58
17436;21.07;23.58
17539;21.05;23.58
17642;21.02;23.58
17745;20.96;23.58
17848;20.92;23.58
17951;20.90;23.57
18054;20.88;23.58
18157;20.88;23.57
18260;20.86;23.58
18364;20.83;23.58
18467;20.81;23.58
18570;20.79;23.58
18673;20.77;23.58
18776;20.76;23.58
18879;20.74;23.58
18982;20.71;23.58
19085;20.70;23.58
19188;20.70;23.58
19291;20.69;23.58
19394;20.64;23.57
19497;20.62;23.58
19601;20.61;23.58
19704;20.59;23.58
19807;20.58;23.57
19910;20.55;23.58
20013;20.53;23.58
20116;20.51;23.58
20219;20.49;23.58
20322;20.49;23.58
20425;20.45;23.58
20528;20.44;23.58
20631;20.43;23.58
20734;20.41;23.58
20838;20.41;23.58
20941;20.37;23.57
21044;20.37;23.57
21147;20.35;23.58
21250;20.33;23.58
21353;20.30;23.58
21456;20.29;23.58
21559;20.28;23.58
21662;20.26;23.58
21765;20.23;23.58
21868;20.20;23.58
21971;20.18;23.57
22075;20.16;23.57
22178;20.16;23.57
22281;20.15;23.57
22384;20.10;23.58
22487;20.10;23.58
22590;20.04;23.58
22693;20.03;23.58
22796;20.02;23.58
22899;20.00;23.58
23002;19.99;23.58
23105;19.97;23.58
23208;19.95;23.58
23312;19.97;23.58
23415;19.97;23.58
23518;19.95;23.58
23621;19.94;23.58
23724;19.93;23.58
23827;19.92;23.58
23930;19.90;23.58
24033;19.89;23.58
24136;19.86;23.58
24239;19.84;23.58
24342;19.82;23.58
24445;19.81;23.58
24549;19.77;23.58
24652;19.76;23.58
24755;19.76;23.58
24858;19.75;23.58
24961;19.74;23.58
25064;19.73;23.58
25167;19.71;23.58
25270;19.71;23.58
25373;19.71;23.58
25476;19.68;23.58
25579;19.68;23.58
25682;19.65;23.58
25786;19.63;23.58
25889;19.62;23.58
25992;19.60;23.58
26095;19.59;23.58
26198;19.57;23.58
26301;19.57;23.58
26404;19.56;23.58
26507;19.55;23.58
26610;19.53;23.58
26713;19.53;23.58
26816;19.51;23.58
26919;19.53;23.58
27023;19.53;23.58
27126;19.53;23.58
27229;19.51;23.58
27332;19.50;23.58
27435;19.49;23.58
27538;19.48;23.58
27641;19.47;23.58
27744;19.46;23.58
27847;19.45;23.58
27950;19.45;23.58
28053;19.43;23.58
28156;19.42;23.58
28260;19.41;23.58
28363;19.40;23.59
28466;19.38;23.58
28569;19.39;23.58
28672;19.38;23.58
28775;19.38;23.58
28878;19.37;23.58
28981;19.33;23.58
29084;19.33;23.58
29187;19.32;23.58
29290;19.30;23.58
29393;19.29;23.58
29496;19.29;23.58
29599;19.30;23.58
29702;19.30;23.58
29805;19.29;23.58
29908;19.29;23.58
30012;19.28;23.58
30115;19.27;23.58
30218;19.23;23.58
30321;19.24;23.58
30424;19.25;23.58
30527;19.22;23.58
30630;19.23;23.58
30733;19.23;23.58
30836;19.22;23.58
30939;19.21;23.58
31042;19.20;23.58
31145;19.17;23.58
31249;19.17;23.58
31352;19.17;23.58
31455;19.16;23.58
31558;19.15;23.58
31661;19.14;23.58
31764;19.14;23.58
31867;19.12;23.58
31970;19.13;23.58
32073;19.12;23.58
32176;19.08;23.58
32279;19.06;23.58
32382;19.04;23.58
32486;19.04;23.58
32589;19.02;23.58
32692;18.99;23.58
32795;18.99;23.58
32898;18.97;23.58
33001;18.96;23.58
33104;18.95;23.58
33207;18.93;23.58
33310;18.90;23.59
33413;18.90;23.58
33516;18.89;23.59
33619;18.89;23.59
33723;18.87;23.58
33826;18.85;23.58
33929;18.85;23.58
34032;18.84;23.59
34135;18.84;23.58
34238;18.83;23.58
34341;18.81;23.58
34444;18.80;23.58
34547;18.79;23.57
34650;18.78;23.58
34753;18.78;23.58
34856;18.77;23.58
34960;18.76;23.58
35063;18.77;23.58
35166;18.76;23.59
35269;18.73;23.58
35372;18.73;23.58
35475;18.73;23.58
35578;18.72;23.58
35681;18.71;23.58
35784;18.71;23.58
35887;18.72;23.58
35990;18.70;23.58
36093;18.69;23.58
36197;18.69;23.58
36300;18.69;23.58
36403;18.67;23.58
36506;18.66;23.58
36609;18.63;23.58
36712;18.62;23.58
36815;18.63;23.58
36918;18.64;23.58
37021;18.62;23.58
37124;18.61;23.58
37227;18.60;23.58
37330;18.60;23.58
37434;18.61;23.58
37537;18.59;23.58
37640;18.58;23.58
37743;18.57;23.58
37846;18.57;23.58
37949;18.55;23.58
38052;18.55;23.58
38155;18.55;23.58
38258;18.54;23.58
38361;18.53;23.58
38464;18.54;23.58
38567;18.53;23.58
38671;18.52;23.58
38774;18.53;23.58
38877;18.53;23.58
38980;18.52;23.58
39083;18.50;23.58
39186;18.50;23.58
39289;18.50;23.58
3
39392;18.49;23.58
39495;18.70;23.58
39598;19.46;23.58
39701;20.32;23.58
39804;21.35;23.57
39908;22.49;23.56
40011;23.77;23.55
40114;25.09;23.53
4
40217;27.82;23.52
40320;29.28;23.51
40423;30.75;23.50
40526;32.19;23.50
40629;33.67;23.50
40732;35.19;23.49
40835;36.68;23.49
40938;38.14;23.49
5
41041;39.61;23.48
41144;40.95;23.48
41247;42.20;23.48
41350;43.42;23.48
41453;44.60;23.48
41556;45.75;23.48
41660;46.85;23.47
41763;48.82;23.47
6
41866;49.75;23.48
41969;50.60;23.48
42072;51.47;23.47
42175;52.29;23.48
42278;53.07;23.47
42381;53.82;23.48
42484;54.54;23.48
7
42587;55.25;23.49
42690;55.93;23.48
42793;56.60;23.48
42897;57.26;23.49
43000;57.89;23.49
43103;58.52;23.49
43206;59.06;23.49
8
43309;59.68;23.49
43412;60.83;23.49
43515;61.26;23.49
43618;61.76;23.49
43721;62.29;23.49
43824;62.81;23.49
43927;63.26;23.49
44030;63.68;23.49
9
44134;64.13;23.49
44237;64.54;23.48
44340;64.97;23.48
44443;65.34;23.48
44546;65.73;23.48
44649;66.12;23.49
44752;66.46;23.48
10
44855;66.87;23.48
44958;67.49;23.49
45061;67.81;23.48
45164;68.20;23.48
45267;68.57;23.48
45371;68.89;23.49
45474;69.18;23.49
11
45577;69.51;23.48
45680;69.83;23.49
45783;70.13;23.48
45886;70.40;23.48
45989;70.72;23.49
