=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.04 11:49:19 =~=~=~=~=~=~=~=~=~=~=~=
0BME280 test
-- Default Test --
Time;RH;Temp
29290;16.98;23.53
29393;16.97;23.53
29496;16.96;23.53
29599;16.96;23.53
29702;16.95;23.53
29805;16.95;23.54
29908;16.94;23.53
30012;16.91;23.53
30115;16.89;23.53
30218;16.89;23.53
30321;16.90;23.53
30424;16.87;23.53
30527;16.86;23.53
30630;16.85;23.53
30733;16.87;23.53
30836;16.83;23.53
30939;16.82;23.53
31042;16.79;23.53
31145;16.79;23.53
31249;16.78;23.53
31352;16.78;23.53
31455;16.77;23.54
31558;16.77;23.53
31661;16.77;23.54
31764;16.77;23.53
31867;16.75;23.53
31970;16.77;23.53
32073;16.74;23.53
32176;16.74;23.53
32279;16.74;23.53
32382;16.72;23.53
32486;16.72;23.53
32589;16.71;23.53
32692;16.71;23.53
32795;16.70;23.53
32898;16.70;23.53
33001;16.69;23.53
33104;16.68;23.53
33207;16.67;23.53
33310;16.67;23.53
33413;16.65;23.54
33516;16.63;23.53
33619;16.64;23.53
33723;16.63;23.53
33826;16.60;23.53
33929;16.60;23.53
34032;16.59;23.53
34135;16.59;23.53
34238;16.59;23.53
34341;16.58;23.53
34444;16.58;23.53
34547;16.56;23.53
34650;16.56;23.53
34753;16.55;23.53
34856;16.55;23.53
34960;16.54;23.53
35063;16.53;23.54
35166;16.52;23.54
35269;16.52;23.53
35372;16.51;23.53
35475;16.47;23.53
35578;16.48;23.53
35681;16.47;23.53
35784;16.45;23.53
35887;16.45;23.53
35990;16.44;23.53
36093;16.43;23.53
36197;16.42;23.53
36300;16.42;23.53
36403;16.41;23.53
36506;16.41;23.53
36609;16.39;23.53
36712;16.39;23.53
36815;16.38;23.53
36918;16.37;23.53
37021;16.37;23.53
37124;16.35;23.53
37227;16.34;23.53
37330;16.34;23.53
37434;16.31;23.53
37537;16.31;23.53
37640;16.30;23.53
37743;16.31;23.53
37846;16.30;23.53
37949;16.30;23.53
38052;16.30;23.53
38155;16.30;23.53
38258;16.29;23.53
38361;16.29;23.53
38464;16.29;23.53
38567;16.26;23.53
38671;16.28;23.54
38774;16.25;23.53
38877;16.24;23.53
38980;16.22;23.54
39083;16.21;23.53
39186;16.21;23.53
39289;16.21;23.53
39392;16.21;23.53
39495;16.21;23.53
39598;16.21;23.54
39701;16.20;23.54
39804;16.19;23.54
39908;16.18;23.54
40011;16.17;23.54
3
40114;16.17;23.53
40217;16.14;23.53
40320;16.61;23.53
40423;18.30;23.53
40526;19.35;23.53
40629;20.52;23.52
40732;21.77;23.51
40835;23.11;23.49
40938;24.49;23.48
41041;25.86;23.48
41144;27.25;23.47
41247;28.65;23.47
4
41350;30.11;23.47
41453;31.57;23.46
41556;33.01;23.46
41660;34.41;23.45
41763;35.88;23.45
41866;37.28;23.45
41969;38.72;23.45
42072;41.32;23.45
5
42175;42.50;23.45
42278;43.64;23.45
42381;44.72;23.45
42484;45.71;23.45
42587;46.70;23.45
42690;47.65;23.45
42793;48.59;23.45
42897;49.51;23.45
43000;50.41;23.45
43103;51.25;23.45
6
43206;52.03;23.46
43309;52.76;23.46
43412;53.47;23.46
43515;54.14;23.45
43618;55.44;23.45
43721;56.05;23.45
43824;56.66;23.45
7
43927;57.25;23.45
44030;57.82;23.46
44134;58.39;23.46
44237;58.88;23.46
44340;59.40;23.46
44443;59.93;23.46
44546;60.36;23.46
44649;60.91;23.46
44752;61.38;23.46
44855;61.85;23.46
44958;62.34;23.46
8
45061;62.80;23.46
45164;63.20;23.46
45267;64.03;23.46
45371;64.47;23.46
45474;64.88;23.46
45577;65.25;23.46
45680;65.62;23.46
9
45783;65.95;23.46
45886;66.29;23.47
45989;66.63;23.46
46092;66.98;23.46
46195;67.33;23.46
46298;67.67;23.47
46401;67.98;23.47
46504;68.28;23.46
46608;68.62;23.46
46711;68.92;23.47
10
46814;69.21;23.46
46917;69.86;23.46
47020;70.12;23.46
47123;70.36;23.46
47226;70.65;23.46
47329;70.90;23.46
47432;71.18;23.46
11
47535;71.46;23.46
47638;71.71;23.46
47741;71.97;23.46
47845;72.20;23.46
47948;72.44;23.46
48051;72.68;23.46
48154;72.89;23.46
48257;73.17;23.46
48360;73.39;23.46
48463;73.85;23.46
12
48566;74.05;23.46
48669;74.33;23.46
48772;74.51;23.46
48875;74.75;23.46
48978;74.94;23.46
49082;75.15;23.46
49185;75.36;23.46
13
49288;75.57;23.46
49391;75.75;23.47
49494;75.97;23.47
49597;76.16;23.47
49700;76.37;23.47
49803;76.57;23.46
49906;76.75;23.47
14
50009;76.94;23.47
50112;77.47;23.47
50215;77.70;23.47
50319;77.90;23.47
50422;78.11;23.47
50525;78.29;23.47
50628;78.48;23.47
15
50731;78.66;23.47
50834;78.87;23.47
50937;79.02;23.47
51040;79.19;23.47
51143;79.36;23.47
51246;79.54;23.47
51349;79.72;23.47
51452;79.91;23.47
51556;80.09;23.47
16
51659;80.54;23.47
51762;80.75;23.47
51865;80.90;23.47
51968;81.05;23.47
52071;81.23;23.46
52174;81.36;23.46
52277;81.57;23.46
17
52380;81.74;23.46
52483;81.87;23.47
52586;82.01;23.46
52689;82.19;23.46
52792;82.34;23.46
52895;82.48;23.46
52998;82.66;23.47
53101;82.85;23.47
18
53204;82.99;23.47
53308;83.35;23.47
53411;83.49;23.46
53514;83.60;23.47
53617;83.80;23.47
53720;83.96;23.47
53823;84.11;23.47
19
53926;84.25;23.47
54029;84.40;23.47
54132;84.54;23.47
54235;84.70;23.47
54338;84.86;23.47
54441;85.03;23.47
54545;85.19;23.47
54648;85.35;23.47
54751;85.48;23.48
54854;85.62;23.47
54957;85.89;23.47
55060;86.03;23.47
20
55163;86.18;23.47
55266;86.36;23.47
55369;86.50;23.47
55472;86.66;23.47
55575;86.83;23.47
55678;86.93;23.47
55782;87.06;23.47
55885;87.21;23.48
21
55988;87.32;23.47
56091;87.46;23.47
56194;87.61;23.47
56297;87.80;23.47
56400;87.91;23.48
56503;88.19;23.47
56606;88.34;23.48
56709;88.47;23.47
22
56812;88.60;23.48
56915;88.74;23.48
57019;88.86;23.48
57122;88.98;23.48
57225;89.14;23.48
57328;89.29;23.47
57431;89.44;23.47
23
57534;89.53;23.48
57637;89.66;23.48
57740;89.77;23.47
57843;89.90;23.48
57946;90.07;23.47
58049;90.18;23.48
58152;90.43;23.48
58256;90.54;23.48
58359;90.68;23.48
58462;90.81;23.48
24
58565;90.92;23.48
58668;91.03;23.48
58771;91.14;23.48
58874;91.26;23.48
58977;91.38;23.48
59080;91.54;23.48
59183;91.67;23.48
25
59286;91.78;23.48
59389;91.91;23.48
59493;92.00;23.48
59596;92.07;23.48
59699;92.25;23.47
59802;92.46;23.48
59905;92.62;23.48
60008;92.73;23.47
60111;92.80;23.48
60214;92.93;23.48
26
60317;93.00;23.48
60420;93.13;23.48
60523;93.26;23.48
60626;93.41;23.48
60730;93.49;23.48
60833;93.60;23.49
60936;93.66;23.48
27
61039;93.86;23.48
61142;93.93;23.48
61245;94.04;23.48
61348;94.24;23.48
61451;94.36;23.48
