=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 20:52:36 =~=~=~=~=~=~=~=~=~=~=~=
BME280 test
-- Default Test --
Time;RH;Temp
222;100.00;24.29
325;100.00;24.33
428;100.00;24.37
531;100.00;24.40
634;100.00;24.42
737;100.00;24.43
840;100.00;24.44
943;100.00;24.45
1046;100.00;24.46
1149;100.00;24.47
1253;100.00;24.47
1356;100.00;24.48
1459;100.00;24.48
1562;100.00;24.48
1665;100.00;24.48
1768;100.00;24.49
1871;100.00;24.49
1974;100.00;24.49
2077;100.00;24.49
2180;100.00;24.49
2283;100.00;24.49
2386;100.00;24.49
2490;100.00;24.50
2593;100.00;24.50
2696;100.00;24.50
2799;100.00;24.50
2902;100.00;24.50
3005;100.00;24.50
3108;100.00;24.50
3211;100.00;24.50
3314;100.00;24.50
3417;100.00;24.50
3520;100.00;24.50
3623;100.00;24.50
3727;100.00;24.50
3830;100.00;24.50
3933;100.00;24.50
4036;100.00;24.50
4139;100.00;24.50
4242;100.00;24.50
4345;100.00;24.50
4448;100.00;24.50
4551;100.00;24.50
4654;100.00;24.50
4757;100.00;24.50
4860;100.00;24.50
4964;100.00;24.50
5067;100.00;24.50
5170;100.00;24.50
5273;100.00;24.50
5376;100.00;24.50
5479;100.00;24.50
5582;100.00;24.50
5685;100.00;24.50
5788;100.00;24.50
5891;100.00;24.51
5994;100.00;24.50
6097;100.00;24.50
6200;100.00;24.50
6303;100.00;24.50
6406;100.00;24.50
6509;100.00;24.50
6612;100.00;24.50
6716;100.00;24.50
6819;100.00;24.49
6922;100.00;24.48
7025;100.00;24.46
7128;100.00;24.44
7231;100.00;24.41
7334;100.00;24.38
7437;100.00;24.34
7540;100.00;24.30
7643;100.00;24.25
7746;100.00;24.22
7849;100.00;24.18
7953;100.00;24.15
8056;100.00;24.11
8159;100.00;24.08
8262;100.00;24.05
8365;100.00;24.00
8468;100.00;23.98
8571;100.00;23.96
8674;100.00;23.94
8777;100.00;23.92
8880;100.00;23.91
8983;100.00;23.89
9086;100.00;23.89
9190;100.00;23.87
9293;100.00;23.87
9396;100.00;23.86
9499;100.00;23.85
9602;100.00;23.84
9705;100.00;23.83
9808;100.00;23.83
9911;100.00;23.81
10014;100.00;23.81
10117;100.00;23.80
10220;100.00;23.80
10323;100.00;23.79
10427;100.00;23.78
10530;100.00;23.78
10633;100.00;23.77
10736;100.00;23.76
10839;100.00;23.75
10942;100.00;23.75
