=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 20:40:22 =~=~=~=~=~=~=~=~=~=~=~=
BME280 test
-- Default Test --
Time;RH;Temp
222;59.83;22.12
325;59.84;22.13
428;59.85;22.13
531;59.86;22.13
634;59.87;22.14
737;59.90;22.14
840;59.91;22.14
943;59.92;22.14
1046;59.93;22.15
1149;59.94;22.15
1253;59.96;22.15
1356;59.95;22.15
1459;60.00;22.15
1562;60.00;22.15
1665;59.99;22.15
1768;60.04;22.15
1871;60.05;22.15
1974;60.08;22.15
2077;60.09;22.15
2180;60.10;22.15
2283;60.11;22.15
2386;60.12;22.15
2490;60.13;22.15
2593;60.15;22.15
2696;60.17;22.15
2799;60.18;22.15
2902;60.18;22.15
3005;60.21;22.15
3108;60.21;22.15
3211;60.24;22.15
3314;60.25;22.15
3417;60.26;22.15
3520;60.28;22.15
3623;60.29;22.15
3727;60.31;22.15
3830;60.32;22.15
3933;60.33;22.15
4036;60.35;22.15
4139;60.37;22.15
4242;60.38;22.15
4345;60.39;22.15
4448;60.39;22.15
4551;60.40;22.15
4654;60.43;22.15
4757;60.44;22.15
4860;60.48;22.15
4964;60.49;22.15
5067;60.50;22.15
5170;60.51;22.15
5273;60.53;22.16
5376;60.54;22.15
5479;60.56;22.16
5582;60.57;22.16
5685;60.59;22.16
5788;60.60;22.15
5891;60.60;22.16
5994;60.62;22.15
6097;60.67;22.16
6200;60.66;22.16
6303;60.67;22.15
6406;60.66;22.16
6509;60.70;22.16
6612;60.71;22.16
6716;60.72;22.15
6819;60.75;22.16
6922;60.75;22.15
7025;60.77;22.16
7128;60.78;22.17
7231;60.80;22.16
7334;60.81;22.17
7437;60.82;22.16
7540;60.83;22.17
7643;60.89;22.16
7746;60.87;22.17
7849;60.89;22.17
7953;60.88;22.17
8056;60.92;22.17
8159;60.93;22.17
8262;60.95;22.17
8365;60.96;22.17
8468;60.98;22.17
8571;60.99;22.17
8674;61.00;22.18
8777;61.01;22.17
8880;61.03;22.18
8983;61.04;22.18
9086;61.06;22.17
9190;61.08;22.17
9293;61.06;22.17
9396;61.09;22.18
9499;61.12;22.17
9602;61.15;22.17
9705;61.16;22.18
9808;61.16;22.17
9911;61.18;22.17
10014;61.19;22.17
10117;61.20;22.17
10220;61.22;22.18
10323;61.23;22.18
10427;61.24;22.18
10530;61.25;22.18
10633;61.27;22.19
10736;61.29;22.18
10839;61.29;22.18
10942;61.28;22.18
11045;61.29;22.18
11148;61.32;22.17
11251;61.36;22.19
11354;61.37;22.19
11457;61.39;22.19
11560;61.40;22.18
11664;61.43;22.19
11767;61.45;22.18
11870;61.46;22.19
11973;61.48;22.19
12076;61.50;22.19
12179;61.52;22.19
12282;61.52;22.19
12385;61.45;22.19
12488;61.38;22.19
12591;61.34;22.19
12694;61.21;22.19
12797;60.89;22.19
12901;60.73;22.19
13004;60.55;22.19
13107;60.35;22.19
13210;60.14;22.19
13313;59.88;22.19
13416;59.61;22.19
13519;59.35;22.19
13622;59.05;22.19
13725;58.68;22.19
13828;58.26;22.19
13931;57.86;22.19
14034;57.46;22.19
14138;57.05;22.19
14241;56.65;22.19
14344;55.93;22.19
14447;55.54;22.19
14550;55.12;22.19
14653;54.70;22.19
14756;54.27;22.19
14859;53.85;22.19
14962;53.42;22.19
15065;53.01;22.19
15168;52.63;22.19
15271;52.29;22.20
15375;51.96;22.20
15478;51.67;22.20
15581;51.37;22.20
15684;51.02;22.19
15787;50.72;22.19
15890;50.14;22.20
15993;49.84;22.20
16096;49.58;22.20
16199;49.35;22.20
16302;49.17;22.20
16405;49.03;22.20
16508;48.92;22.20
16612;48.84;22.20
16715;48.77;22.19
16818;48.73;22.20
16921;48.67;22.20
17024;48.58;22.20
17127;48.43;22.20
17230;48.16;22.20
17333;47.82;22.20
17436;47.48;22.20
17539;46.88;22.20
17642;46.62;22.20
17745;46.37;22.20
17848;46.17;22.20
17951;45.99;22.20
18054;45.80;22.20
18157;45.61;22.20
18260;45.40;22.20
18364;45.19;22.20
18467;44.95;22.20
18570;44.69;22.20
18673;44.47;22.20
18776;44.20;22.20
18879;43.92;22.20
18982;43.59;22.20
19085;42.79;22.20
19188;42.29;22.20
19291;41.75;22.20
19394;41.23;22.21
19497;40.69;22.20
19601;40.18;22.21
19704;39.67;22.21
19807;39.18;22.22
19910;38.68;22.22
20013;38.14;22.22
20116;37.60;22.22
20219;37.08;22.22
20322;36.55;22.23
20425;35.99;22.23
20528;35.47;22.23
20631;34.47;22.24
20734;33.95;22.24
20838;33.43;22.24
20941;32.94;22.25
21044;32.45;22.25
21147;31.94;22.25
21250;31.47;22.25
21353;31.02;22.26
21456;30.59;22.26
21559;30.15;22.26
21662;29.73;22.26
21765;29.34;22.26
21868;28.95;22.26
21971;28.58;22.26
22075;28.23;22.27
22178;27.92;22.26
22281;27.20;22.27
22384;26.87;22.27
22487;26.55;22.26
22590;26.24;22.27
22693;25.93;22.27
22796;25.63;22.27
22899;25.35;22.28
23002;25.07;22.28
23105;24.79;22.28
23208;24.52;22.28
23312;24.27;22.29
23415;24.03;22.29
23518;23.79;22.29
23621;23.57;22.30
23724;23.34;22.30
23827;22.94;22.31
23930;22.73;22.30
24033;22.54;22.30
24136;22.33;22.30
24239;22.15;22.31
24342;21.96;22.31
24445;21.79;22.31
24549;21.61;22.32
24652;21.44;22.32
24755;21.28;22.32
24858;21.11;22.32
24961;20.93;22.32
25064;20.83;22.33
25167;20.69;22.33
25270;20.48;22.33
25373;20.21;22.34
25476;20.09;22.34
25579;19.97;22.34
25682;19.84;22.34
25786;19.72;22.34
25889;19.58;22.35
25992;19.46;22.35
26095;19.35;22.35
26198;19.24;22.35
26301;19.11;22.35
26404;19.01;22.35
26507;18.92;22.36
26610;18.78;22.35
26713;18.71;22.36
26816;18.64;22.36
26919;18.48;22.36
27023;18.31;22.36
27126;18.22;22.36
27229;18.12;22.37
27332;18.02;22.37
27435;17.94;22.37
27538;17.85;22.37
27641;17.77;22.38
27744;17.69;22.38
27847;17.59;22.38
27950;17.51;22.38
28053;17.41;22.38
28156;17.32;22.39
28260;17.28;22.39
28363;17.15;22.39
28466;17.10;22.39
28569;16.94;22.40
28672;16.86;22.40
28775;16.79;22.40
28878;16.71;22.40
28981;16.63;22.40
29084;16.57;22.41
29187;16.50;22.41
29290;16.44;22.41
29393;16.37;22.41
29496;16.31;22.41
29599;16.24;22.41
29702;16.20;22.42
29805;16.14;22.42
29908;16.07;22.42
30012;15.97;22.42
30115;15.87;22.42
30218;15.80;22.42
30321;15.73;22.43
30424;15.68;22.43
30527;15.62;22.43
30630;15.56;22.43
30733;15.51;22.44
30836;15.45;22.44
30939;15.39;22.44
31042;15.34;22.44
31145;15.28;22.44
31249;15.20;22.45
31352;15.18;22.44
31455;15.12;22.45
31558;15.06;22.45
31661;14.99;22.45
31764;14.92;22.45
31867;14.87;22.45
31970;14.83;22.46
32073;14.78;22.46
32176;14.72;22.46
32279;14.67;22.46
32382;14.63;22.47
32486;14.57;22.47
32589;14.53;22.47
32692;14.48;22.47
32795;14.43;22.47
32898;14.40;22.47
33001;14.34;22.48
33104;14.34;22.48
33207;14.28;22.48
33310;14.19;22.48
33413;14.14;22.49
33516;14.11;22.49
33619;14.08;22.49
33723;14.04;22.49
33826;14.01;22.48
33929;13.97;22.49
34032;13.95;22.49
34135;13.93;22.49
34238;13.90;22.49
34341;13.85;22.49
34444;13.79;22.49
34547;13.76;22.49
34650;13.72;22.49
34753;13.66;22.50
34856;13.61;22.50
34960;13.57;22.50
35063;13.54;22.51
35166;13.49;22.51
35269;13.47;22.51
35372;13.43;22.51
35475;13.40;22.51
35578;13.37;22.51
35681;13.33;22.52
35784;13.28;22.52
35887;13.24;22.52
35990;13.21;22.53
36093;13.21;22.53
36197;13.17;22.53
36300;13.11;22.54
36403;13.04;22.54
36506;13.00;22.54
36609;12.96;22.54
36712;12.94;22.54
36815;12.90;22.55
36918;12.87;22.54
37021;12.84;22.55
37124;12.81;22.55
37227;12.79;22.55
37330;12.76;22.55
37434;12.72;22.55
37537;12.70;22.55
37640;12.68;22.55
37743;12.61;22.56
