=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.04 11:54:27 =~=~=~=~=~=~=~=~=~=~=~=
BME280 test
-- Default Test --
Time;RH;Temp
222;33.08;23.48
325;33.13;23.49
428;33.18;23.49
531;33.22;23.49
634;33.27;23.49
737;33.32;23.50
840;33.36;23.49
943;33.41;23.50
1046;33.46;23.50
1149;33.51;23.50
1253;33.56;23.50
1356;33.60;23.50
1459;33.64;23.50
1562;33.70;23.50
1665;33.73;23.50
1768;33.82;23.50
1871;33.87;23.50
1974;33.92;23.51
2077;33.97;23.50
2180;34.01;23.50
2283;34.06;23.51
2386;34.10;23.51
2490;34.15;23.51
2593;34.19;23.51
2696;34.25;23.51
2799;34.29;23.51
2902;34.35;23.50
3005;34.37;23.50
3108;34.43;23.51
3211;34.47;23.51
3314;34.55;23.51
3417;34.61;23.51
3520;34.65;23.51
3623;34.70;23.51
3727;34.74;23.51
3830;34.80;23.51
3933;34.83;23.51
4036;34.85;23.51
4139;34.74;23.51
4242;34.68;23.51
4345;34.65;23.51
4448;34.63;23.51
4551;34.61;23.51
4654;34.59;23.51
4757;34.53;23.51
4860;34.50;23.51
4964;34.32;23.51
5067;34.17;23.51
5170;34.01;23.51
5273;33.83;23.51
5376;33.64;23.50
5479;33.43;23.50
5582;33.20;23.50
5685;32.98;23.50
5788;32.75;23.50
5891;32.51;23.50
5994;32.26;23.50
6097;32.02;23.50
6200;31.79;23.50
6303;31.57;23.50
6406;31.30;23.50
6509;31.03;23.50
6612;30.57;23.50
6716;30.33;23.50
6819;30.11;23.49
6922;29.87;23.49
7025;29.65;23.49
7128;29.43;23.50
7231;29.22;23.49
7334;29.00;23.49
7437;28.78;23.50
7540;28.59;23.50
7643;28.39;23.50
7746;28.22;23.50
7849;28.00;23.50
7953;27.79;23.49
8056;27.57;23.50
8159;27.21;23.50
8262;27.05;23.50
8365;26.88;23.50
8468;26.68;23.49
8571;26.50;23.50
8674;26.35;23.49
