=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.04 11:52:30 =~=~=~=~=~=~=~=~=~=~=~=
BME280 test
-- Default Test --
Time;RH;Temp
222;52.65;23.58
325;52.67;23.58
428;52.68;23.58
531;52.70;23.58
634;52.73;23.58
737;52.75;23.59
840;52.76;23.58
943;52.78;23.59
1046;52.81;23.59
1149;52.76;23.59
1253;52.34;23.59
1356;51.97;23.59
1459;51.68;23.59
1562;51.32;23.58
1665;51.06;23.59
1768;50.31;23.59
1871;49.86;23.58
1974;49.40;23.58
2077;48.91;23.58
2180;48.41;23.58
2283;47.87;23.58
2386;47.34;23.58
2490;46.79;23.58
2593;46.25;23.58
2696;45.71;23.58
2799;45.18;23.58
2902;44.62;23.58
3005;44.08;23.58
3108;43.56;23.58
3211;43.00;23.57
3314;42.50;23.57
3417;41.49;23.58
3520;41.01;23.58
3623;40.52;23.58
3727;40.04;23.57
3830;39.56;23.58
3933;39.11;23.57
4036;38.66;23.58
4139;38.23;23.58
4242;37.83;23.57
4345;37.41;23.57
4448;37.02;23.57
4551;36.64;23.57
4654;36.25;23.57
4757;35.86;23.57
4860;35.54;23.57
4964;34.79;23.57
5067;34.47;23.57
5170;34.14;23.57
5273;33.83;23.57
5376;33.51;23.57
5479;33.20;23.57
5582;32.90;23.57
5685;32.61;23.57
5788;32.32;23.57
5891;32.03;23.57
1
5994;31.76;23.57
6097;31.50;23.57
6200;31.27;23.57
6303;30.98;23.57
6406;30.74;23.57
6509;30.51;23.57
6612;30.05;23.57
6716;29.83;23.57
2
6819;29.63;23.57
6922;29.42;23.57
7025;29.22;23.56
7128;29.03;23.57
7231;28.83;23.57
7334;28.65;23.57
7437;28.49;23.57
7540;28.31;23.57
7643;28.14;23.57
7746;27.99;23.57
7849;27.82;23.58
7953;27.65;23.57
8056;27.50;23.57
8159;27.35;23.57
8262;27.08;23.57
8365;26.94;23.57
8468;26.80;23.57
8571;26.68;23.57
8674;26.54;23.57
8777;26.41;23.58
8880;26.26;23.58
8983;26.14;23.57
9086;26.00;23.57
9190;25.89;23.58
9293;25.80;23.57
9396;25.67;23.58
9499;25.57;23.58
9602;25.45;23.57
9705;25.37;23.57
9808;25.14;23.57
9911;25.05;23.57
10014;24.95;23.57
10117;24.86;23.57
10220;24.75;23.58
10323;24.65;23.58
10427;24.56;23.58
10530;24.47;23.58
10633;24.38;23.58
10736;24.30;23.57
10839;24.22;23.58
10942;24.14;23.57
11045;24.05;23.58
11148;23.97;23.58
11251;23.89;23.58
11354;23.83;23.58
11457;23.68;23.58
11560;23.60;23.58
11664;23.52;23.58
11767;23.45;23.58
11870;23.37;23.58
11973;23.31;23.58
12076;23.25;23.58
12179;23.18;23.58
12282;23.11;23.58
12385;23.06;23.57
12488;23.00;23.58
12591;22.93;23.57
12694;22.89;23.58
12797;22.83;23.57
12901;22.75;23.57
13004;22.71;23.57
13107;22.60;23.57
13210;22.53;23.57
13313;22.48;23.57
13416;22.42;23.57
13519;22.36;23.58
13622;22.31;23.57
13725;22.26;23.58
13828;22.21;23.57
13931;22.17;23.57
14034;22.11;23.58
14138;22.05;23.57
14241;22.01;23.58
14344;21.94;23.58
14447;21.90;23.58
14550;21.86;23.58
14653;21.75;23.58
14756;21.70;23.58
14859;21.65;23.58
14962;21.61;23.58
15065;21.56;23.58
15168;21.54;23.58
15271;21.50;23.58
15375;21.46;23.58
15478;21.41;23.58
15581;21.37;23.58
15684;21.33;23.58
15787;21.30;23.58
15890;21.25;23.58
15993;21.22;23.58
16096;21.16;23.58
16199;21.13;23.58
16302;21.08;23.58
16405;21.06;23.58
16508;21.02;23.58
16612;20.98;23.58
16715;20.95;23.58
16818;20.91;23.58
16921;20.88;23.58
17024;20.85;23.58
17127;20.82;23.58
17230;20.80;23.58
17333;20.76;23.58
17436;20.72;23.58
17539;20.65;23.58
17642;20.63;23.58
17745;20.61;23.58
17848;20.54;23.58
17951;20.47;23.58
18054;20.45;23.58
18157;20.43;23.58
18260;20.39;23.58
18364;20.37;23.59
18467;20.34;23.58
18570;20.32;23.58
18673;20.28;23.58
18776;20.25;23.58
18879;20.21;23.59
18982;20.18;23.58
19085;20.15;23.59
19188;20.12;23.59
19291;20.08;23.58
19394;20.08;23.59
19497;20.01;23.59
19601;19.99;23.59
19704;19.97;23.59
19807;19.93;23.58
19910;19.91;23.58
20013;19.89;23.59
20116;19.85;23.58
20219;19.83;23.59
20322;19.81;23.59
20425;19.77;23.58
20528;19.75;23.59
20631;19.72;23.58
20734;19.67;23.58
20838;19.67;23.58
20941;19.66;23.58
21044;19.65;23.59
21147;19.62;23.59
21250;19.59;23.58
21353;19.57;23.58
21456;19.54;23.59
21559;19.50;23.58
21662;19.49;23.58
21765;19.46;23.59
21868;19.45;23.59
21971;19.42;23.59
22075;19.40;23.59
22178;19.38;23.59
22281;19.37;23.58
22384;19.34;23.58
22487;19.34;23.59
22590;19.31;23.58
22693;19.28;23.58
22796;19.27;23.58
22899;19.25;23.58
23002;19.22;23.58
23105;19.19;23.58
23208;19.17;23.58
23312;19.16;23.58
23415;19.15;23.58
23518;19.14;23.58
23621;19.13;23.58
23724;19.12;23.58
23827;19.11;23.58
23930;19.07;23.58
24033;19.05;23.59
24136;19.04;23.59
24239;19.03;23.58
24342;18.96;23.58
24445;18.94;23.58
24549;18.92;23.58
24652;18.92;23.59
24755;18.90;23.58
24858;18.89;23.59
24961;18.88;23.59
25064;18.87;23.58
25167;18.86;23.58
25270;18.84;23.58
25373;18.81;23.58
25476;18.80;23.58
25579;18.79;23.59
25682;18.79;23.58
25786;18.77;23.58
25889;18.77;23.58
25992;18.71;23.59
26095;18.70;23.58
26198;18.69;23.58
26301;18.67;23.59
26404;18.64;23.59
26507;18.63;23.59
26610;18.62;23.59
26713;18.61;23.59
26816;18.60;23.59
26919;18.59;23.59
27023;18.55;23.59
27126;18.53;23.59
27229;18.51;23.59
27332;18.49;23.59
27435;18.45;23.59
27538;18.46;23.59
27641;18.43;23.59
27744;18.43;23.59
27847;18.41;23.59
27950;18.40;23.59
28053;18.38;23.59
28156;18.37;23.58
28260;18.36;23.59
28363;18.34;23.59
28466;18.32;23.58
28569;18.29;23.59
28672;18.27;23.59
28775;18.25;23.59
28878;18.24;23.59
28981;18.21;23.59
29084;18.21;23.59
29187;18.19;23.59
29290;18.17;23.59
29393;18.16;23.58
29496;18.15;23.59
29599;18.14;23.58
29702;18.14;23.58
29805;18.12;23.58
29908;18.11;23.58
30012;18.10;23.58
30115;18.10;23.58
30218;18.09;23.59
30321;18.07;23.59
30424;18.06;23.59
30527;18.03;23.59
30630;18.02;23.59
30733;18.02;23.59
30836;18.00;23.59
30939;17.99;23.59
31042;17.99;23.59
31145;17.97;23.59
31249;17.97;23.58
31352;17.94;23.58
31455;17.93;23.59
31558;17.92;23.59
31661;17.91;23.58
31764;17.88;23.58
31867;17.86;23.58
31970;17.84;23.58
32073;17.82;23.59
32176;17.81;23.58
32279;17.79;23.58
32382;17.76;23.59
32486;17.75;23.58
32589;17.74;23.59
32692;17.73;23.58
32795;17.72;23.58
32898;17.71;23.58
33001;17.70;23.58
33104;17.68;23.59
33207;17.67;23.58
33310;17.66;23.59
33413;17.65;23.59
33516;17.64;23.59
33619;17.59;23.59
33723;17.60;23.58
33826;17.57;23.58
33929;17.55;23.59
34032;17.53;23.59
34135;17.53;23.58
34238;17.53;23.58
34341;17.53;23.58
34444;17.53;23.58
34547;17.51;23.58
34650;17.50;23.58
34753;17.49;23.58
34856;17.48;23.58
34960;17.46;23.59
35063;17.45;23.58
35166;17.45;23.59
35269;17.46;23.59
35372;17.46;23.59
35475;17.42;23.58
35578;17.41;23.58
35681;17.41;23.58
35784;17.40;23.59
35887;17.39;23.58
35990;17.38;23.58
3
36093;17.37;23.58
36197;17.85;23.58
36300;18.72;23.58
36403;19.73;23.59
36506;20.87;23.57
36609;22.14;23.57
36712;23.44;23.55
36815;24.78;23.55
36918;26.19;23.54
37021;27.69;23.53
37124;29.18;23.53
37227;32.11;23.52
37330;33.63;23.51
4
37434;35.15;23.51
37537;36.66;23.51
37640;38.07;23.51
37743;39.37;23.51
37846;40.69;23.51
37949;41.97;23.51
38052;43.18;23.51
5
38155;44.34;23.51
38258;45.48;23.51
38361;46.52;23.51
38464;47.50;23.51
38567;48.44;23.51
38671;49.33;23.51
38774;50.21;23.51
6
38877;51.83;23.51
38980;52.58;23.51
39083;53.36;23.51
39186;54.11;23.51
39289;54.75;23.52
39392;55.47;23.52
39495;56.15;23.52
7
39598;56.81;23.52
39701;57.43;23.52
39804;58.08;23.52
39908;58.68;23.52
40011;59.26;23.52
40114;59.76;23.52
40217;60.33;23.52
40320;60.85;23.52
40423;61.38;23.52
40526;62.32;23.52
8
40629;62.84;23.52
40732;63.29;23.53
40835;63.76;23.52
40938;64.18;23.52
41041;64.58;23.52
41144;64.94;23.52
41247;65.34;23.52
9
41350;65.79;23.52
41453;66.22;23.52
41556;66.60;23.52
41660;66.96;23.52
41763;67.30;23.52
41866;67.67;23.52
41969;68.03;23.52
42072;68.73;23.52
10
42175;69.08;23.52
42278;69.36;23.52
42381;69.66;23.52
42484;69.94;23.52
42587;70.22;23.52
42690;70.52;23.52
42793;70.86;23.52
11
42897;71.19;23.52
43000;71.47;23.53
43103;71.79;23.52
43206;72.10;23.52
43309;72.40;23.53
43412;72.67;23.53
43515;72.98;23.53
43618;73.26;23.52
12
43721;73.75;23.53
43824;73.97;23.53
43927;74.24;23.53
44030;74.49;23.53
44134;74.72;23.53
44237;74.94;23.53
44340;75.11;23.53
13
44443;75.33;23.53
44546;75.56;23.53
44649;75.76;23.52
44752;75.96;23.52
44855;76.18;23.53
44958;76.45;23.53
45061;76.67;23.52
45164;76.87;23.52
14
45267;77.35;23.52
45371;77.59;23.52
45474;77.82;23.52
45577;78.06;23.52
45680;78.28;23.53
45783;78.50;23.52
45886;78.70;23.53
15
45989;78.90;23.53
46092;79.14;23.52
46195;79.31;23.52
46298;79.54;23.52
46401;79.74;23.52
46504;79.96;23.52
46608;80.12;23.52
46711;80.35;23.52
46814;80.51;23.52
46917;80.95;23.52
16
47020;81.13;23.52
47123;81.30;23.52
47226;81.49;23.52
47329;81.66;23.52
47432;81.85;23.52
47535;82.03;23.52
47638;82.17;23.52
47741;82.38;23.52
17
47845;82.54;23.52
47948;82.71;23.52
48051;82.95;23.52
48154;83.11;23.53
48257;83.28;23.53
48360;83.46;23.53
48463;83.86;23.53
48566;84.06;23.53
18
48669;84.23;23.53
48772;84.41;23.52
48875;84.61;23.53
48978;84.79;23.53
49082;84.95;23.53
49185;85.09;23.53
49288;85.27;23.52
19
49391;85.44;23.52
49494;85.58;23.52
49597;85.73;23.52
49700;85.88;23.52
49803;86.02;23.52
49906;86.24;23.52
50009;86.37;23.52
50112;86.66;23.53
20
50215;86.80;23.52
50319;87.00;23.52
50422;87.13;23.52
50525;87.26;23.52
50628;87.42;23.52
50731;87.56;23.53
50834;87.72;23.53
21
50937;87.85;23.53
51040;88.01;23.52
51143;88.18;23.53
51246;88.31;23.53
51349;88.47;23.53
51452;88.62;23.53
51556;88.71;23.53
51659;88.87;23.53
51762;89.21;23.53
22
51865;89.36;23.53
51968;89.53;23.53
52071;89.71;23.53
52174;89.84;23.53
52277;90.00;23.53
52380;90.12;23.53
52483;90.26;23.54
23
52586;90.39;23.53
52689;90.56;23.53
52792;90.71;23.54
52895;90.88;23.54
52998;91.03;23.53
53101;91.21;23.54
53204;91.31;23.54
53308;91.64;23.53
53411;91.77;23.53
24
53514;91.89;23.53
53617;92.02;23.54
53720;92.15;23.54
53823;92.31;23.53
53926;92.48;23.53
54029;92.60;23.54
54132;92.71;23.53
25
54235;92.85;23.53
54338;92.97;23.53
54441;93.05;23.53
54545;93.21;23.54
54648;93.36;23.54
54751;93.46;23.54
54854;93.58;23.54
54957;93.85;23.53
55060;93.95;23.54
55163;94.05;23.54
26
55266;94.20;23.53
55369;94.34;23.53
55472;94.45;23.53
55575;94.58;23.53
55678;94.70;23.53
55782;94.80;23.54
55885;94.94;23.54
27
55988;95.03;23.54
56091;95.17;23.54
56194;95.34;23.54
56297;95.45;23.54
56400;95.56;23.54
56503;95.72;23.54
56606;95.89;23.54
56709;96.01;23.54
56812;96.16;23.54
56915;96.27;23.53
28
57019;96.41;23.53
57122;96.50;23.53
57225;96.61;23.54
57328;96.70;23.54
57431;96.83;23.53
57534;96.94;23.54
57637;97.03;23.54
29
57740;97.15;23.54
57843;97.21;23.54
57946;97.35;23.54
58049;97.47;23.54
58152;97.67;23.54
58256;97.76;23.54
58359;97.87;23.54
30
58462;98.01;23.54
58565;98.10;23.54
58668;98.24;23.54
58771;98.34;23.54
58874;98.44;23.54
58977;98.53;23.54
59080;98.64;23.54
31
59183;98.78;23.54
59286;98.88;23.54
59389;99.00;23.54
59493;99.08;23.54
59596;99.16;23.54
59699;99.30;23.54
59802;99.53;23.54
59905;99.62;23.54
32
60008;99.73;23.54
60111;99.84;23.54
60214;99.98;23.54
60317;100.00;23.53
60420;100.00;23.53
60523;100.00;23.53
60626;100.00;23.53
33
60730;100.00;23.53
60833;100.00;23.53
60936;100.00;23.53
61039;100.00;23.53
61142;100.00;23.53
61245;100.00;23.53
61348;100.00;23.53
34
61451;100.00;23.53
61554;100.00;23.53
61657;100.00;23.53
61760;100.00;23.53
61863;100.00;23.53
61967;100.00;23.53
62070;100.00;23.53
62173;100.00;23.53
35
62276;100.00;23.53
62379;100.00;23.53
62482;100.00;23.53
62585;100.00;23.53
62688;100.00;23.53
62791;100.00;23.53
62894;100.00;23.53
62997;100.00;23.53
36
63100;100.00;23.53
63204;100.00;23.53
63307;100.00;23.53
63410;100.00;23.53
63513;100.00;23.53
63616;100.00;23.53
63719;100.00;23.53
63822;100.00;23.53
37
63925;100.00;23.53
64028;100.00;23.53
64131;100.00;23.53
64234;100.00;23.53
64337;100.00;23.53
64440;100.00;23.53
64543;100.00;23.53
38
64646;100.00;23.53
64749;100.00;23.53
64852;100.00;23.53
64956;100.00;23.54
65059;100.00;23.54
65162;100.00;23.53
65265;100.00;23.53
39
65368;100.00;23.53
65471;100.00;23.54
65574;100.00;23.53
65677;100.00;23.53
65780;100.00;23.53
65883;100.00;23.53
65986;100.00;23.53
66089;100.00;23.53
40
66193;100.00;23.54
66296;100.00;23.53
66399;100.00;23.53
66502;100.00;23.53
66605;100.00;23.52
66708;100.00;23.52
66811;99.24;23.52
66914;98.16;23.51
67017;96.94;23.51
67120;95.60;23.51
67223;94.36;23.51
67326;93.04;23.51
67430;91.72;23.50
67533;90.48;23.50
67636;89.16;23.50
67739;87.70;23.50
67842;84.97;23.50
67945;83.56;23.49
68048;82.28;23.49
68151;80.88;23.49
68254;79.52;23.49
68357;78.25;23.49
68460;77.00;23.49
68563;75.65;23.49
68667;74.33;23.48
68770;73.05;23.49
68873;71.78;23.48
68976;70.59;23.48
69079;69.42;23.48
69182;68.29;23.48
69285;67.14;23.47
69388;65.98;23.47
69491;63.85;23.47
69594;62.85;23.46
69697;61.84;23.46
69800;60.89;23.46
69904;59.96;23.46
70007;59.09;23.46
70110;58.22;23.46
70213;57.36;23.46
70316;56.50;23.45
70419;55.67;23.45
70522;54.89;23.45
70625;54.12;23.45
70728;53.35;23.45
70831;52.67;23.45
70934;51.97;23.45
71037;50.60;23.45
71141;49.94;23.45
71244;49.31;23.45
71347;48.72;23.44
71450;48.15;23.45
71553;47.59;23.44
71656;47.05;23.44
71759;46.52;23.44
71862;45.99;23.44
71965;45.48;23.44
72068;45.00;23.44
72171;44.54;23.43
72274;44.11;23.43
72378;43.64;23.43
72481;43.22;23.43
72584;42.83;23.43
72687;41.99;23.43
72790;41.61;23.43
72893;41.24;23.43
72996;40.88;23.43
73099;40.53;23.43
73202;40.21;23.43
73305;39.87;23.43
73408;39.53;23.42
73511;39.21;23.42
73615;38.90;23.43
73718;38.62;23.42
73821;38.34;23.42
73924;38.05;23.42
74027;37.75;23.42
74130;37.49;23.42
74233;36.98;23.42
74336;36.73;23.42
74439;36.48;23.42
74542;36.21;23.41
74645;35.98;23.41
74748;35.76;23.41
74852;35.56;23.42
74955;35.33;23.42
75058;35.12;23.42
75161;34.89;23.41
75264;34.71;23.41
75367;34.50;23.41
75470;34.31;23.41
75573;34.13;23.41
75676;33.93;23.41
75779;33.73;23.42
75882;33.37;23.42
75985;33.20;23.41
76088;33.05;23.41
76191;32.89;23.41
76294;32.72;23.41
76397;32.56;23.41
76500;32.40;23.41
76604;32.24;23.41
76707;32.08;23.41
76810;31.95;23.41
76913;31.82;23.41
77016;31.69;23.41
77119;31.52;23.41
77222;31.42;23.41
77325;31.28;23.41
77428;31.13;23.41
77531;30.89;23.41
77634;30.78;23.41
77737;30.64;23.41
77841;30.52;23.41
77944;30.39;23.41
