=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.04 11:54:28 =~=~=~=~=~=~=~=~=~=~=~=
calibrate;
1727429;10218992
1727483;10217352
1727536;10214685
1727589;10213709
1727643;10213202
1727696;10212355
1727748;10211927
1727803;10209017
1727855;10206285
1727908;10203384
1727962;10200693
1728015;10199875
1728068;10197418
1728121;10196626
1728175;10195902
1728228;10196138
1728281;10195356
1728335;10194976
1728388;10193828
1728441;10192941
1728495;10191904
1728548;10190344
1728601;10189274
1728654;10188403
1728707;10187084
1728760;10186236
1728814;10185749
1728867;10184715
1728920;10184712
1728973;10183214
1729027;10182427
1729080;10182531
1729133;10183485
1729187;10182323
1729240;10182200
1729293;10183091
1729347;10182649
1729400;10182782
1729453;10182122
1729506;10182910
1729560;10182767
1729613;10182077
1729666;10182190
1729719;10181338
1729772;10180333
1729826;10178901
1729879;10177355
1729932;10176150
1729985;10174273
1730039;10172723
1730092;10171230
1730145;10169035
1730198;10169098
1730251;10167544
1730305;10167170
1730358;10167052
1730411;10167361
1730464;10168489
1730518;10168815
1730571;10170814
1730624;10167771
1730678;10167967
1730731;10167904
1730784;10167549
1730837;10167648
1730891;10167105
1730944;10166455
1730997;10166752
1731050;10166776
1731104;10166757
1731157;10166854
1731210;10166353
1731263;10166194
1731316;10164540
1731370;10162468
1731423;10160098
1731476;10157702
1731530;10156328
1731583;10154167
1731636;10152128
1731689;10150773
1731742;10149331
1731796;10149099
1731849;10149445
1731902;10149259
1731955;10148732
1732009;10148894
1732062;10148732
1732115;10149230
1732169;10149189
1732222;10148075
1732275;10147643
1732329;10147445
1732381;10147633
1732435;10147824
1732488;10147737
1732541;10147136
1732595;10146397
1732648;10146687
1732701;10146544
1732754;10146112
1732808;10146392
1732861;10147496
1732914;10147795
1732967;10148189
1733021;10148529
1733074;10148677
1733127;10149293
1733180;10149179
1733234;10149208
1733287;10149331
1733340;10149331
1733393;10149918
1733447;10149520
1733500;10149652
1733553;10149268
1733607;10149225
1733660;10148008
1733713;10148464
1733767;10147785
1733820;10148322
1733873;10148235
1733926;10148790
1733980;10148653
1734033;10148884
1734086;10148268
1734139;10148387
1734192;10147510
1734246;10147235
1734299;10146824
1734352;10146245
1734405;10145805
1734458;10144477
1734512;10143969
1734565;10143552
1734618;10142247
1734672;10141750
1734724;10140750
1734778;10140293
1734831;10139687
1734885;10146530
1734938;10139588
1734991;10139451
1735044;10139253
1735097;10139352
1735151;10139774
1735204;10139849
1735257;10140257
1735310;10140139
1735364;10140779
1735417;10139622
1735471;10140209
1735523;10140426
1735577;10140095
1735630;10140731
1735683;10139854
1735736;10140033
1735790;10140037
1735843;10140214
1735896;10139992
1735949;10140356
1736003;10139815
1736056;10140455
1736109;10139987
1736162;10139958
1736215;10138608
1736269;10138494
1736322;10136934
1736376;10135688
1736429;10135482
1736482;10134591
1736536;10135040
1736589;10134548
1736642;10134021
1736695;10134818
1736748;10133992
1736802;10133685
1736855;10133193
1736908;10133212
1736962;10132584
1737014;10132700
1737068;10131746
1737121;10131333
1737174;10130884
1737228;10130101
1737281;10130229
1737334;10129239
1737387;10129529
1737441;10129145
1737493;10129519
1737547;10129183
1737600;10129082
1737654;10129082
1737707;10128874
1737760;10129647
1737813;10128785
1737867;10130036
1737920;10128633
1737973;10128145
1738026;10128722
1738079;10128406
1738133;10128154
1738186;10128437
1738240;10127725
1738293;10128253
1738345;10128041
1738399;10127797
1738452;10128041
1738505;10127254
1738559;10127686
1738612;10127169
1738665;10127266
1738719;10126005
1738772;10125976
1738825;10125261
1738878;10125488
1738931;10124754
1738985;10123592
1739038;10123662
1739091;10122771
1739145;10123119
1739198;10122592
1739251;10122691
1739304;10121829
1739357;10121880
1739411;10121619
1739464;10121667
1739517;10121298
1739571;10121095
1739624;10121037
1739677;10120716
1739730;10120795
1739784;10121682
1739837;10121558
1739890;10120530
1739944;10120853
1739997;10120203
1740050;10120249
1740103;10120587
1740156;10120322
1740209;10119943
1740263;10119776
1740316;10119795
1740369;10119530
1740422;10120090
1740476;10120501
1740529;10120080
1740582;10121145
1740635;10121145
1740689;10119677
1740742;10120317
1740795;10120757
1740849;10120235
1740902;10120008
1740955;10120126
1741008;10119928
1741061;10119989
1741115;10119112
1741168;10118631
1741222;10117991
1741275;10117556
1741328;10117097
1741381;10117267
1741435;10117124
1741487;10117238
1741541;10117878
1741594;10116607
1741648;10116267
1741700;10117315
1741754;10116409
1741807;10115987
1741860;10115721
1741914;10115199
1741967;10115561
1742020;10114892
1742073;10115504
1742126;10114897
1742180;10115424
1742233;10115685
1742287;10116110
1742340;10115839
1742393;10115337
1742446;10115996
1742499;10115902
1742553;10115755
1742606;10115238
1742659;10115948
1742712;10115025
1742766;10114735
1742819;10114764
1742872;10114301
1742925;10114745
1742978;10114296
1743032;10114144
1743085;10113912
1743138;10113665
1743191;10113431
1743245;10113868
1743299;10113267
1743351;10113095
1743405;10113054
1743457;10113361
1743512;10113086
1743564;10114547
1743617;10113323
1743671;10114153
1743724;10114607
1743777;10114475
1743830;10113612
1743884;10113248
1743937;10112760
1743990;10111750
1744043;10110250
1744097;10110103
1744150;10108847
1744203;10108021
1744257;10107666
1744310;10108031
1744364;10107770
1744416;10107016
1744470;10107847
1744523;10108113
1744576;10107439
1744630;10108277
1744683;10107724
1744736;10107685
1744789;10107297
1744843;10107292
1744895;10107079
1744949;10107405
1745002;10108415
1745056;10108023
1745109;10107753
1745161;10108031
1745215;10107401
1745268;10107681
1745322;10107533
1745375;10106226
1745428;10105335
1745481;10104864
1745535;10104002
1745588;10103889
1745642;10103130
1745695;10104036
1745748;10103449
1745801;10103372
1745854;10103246
1745907;10103503
1745960;10103676
1746014;10103628
1746067;10103449
1746120;10104212
1746174;10104842
1746227;10104326
1746281;10104500
1746333;10104732
1746386;10104724
1746440;10105012
1746493;10104558
1746546;10104686
1746600;10104533
1746653;10103833
1746706;10103790
1746760;10103324
1746813;10103642
1746866;10103420
1746920;10104063
1746973;10103273
1747026;10102768
1747079;10102700
1747132;10102205
1747186;10102964
1747239;10102802
1747292;10102343
1747345;10103034
1747399;10102483
1747451;10102763
1747505;10103053
1747558;10103466
1747611;10103263
1747665;10103386
1747718;10103741
1747772;10103524
1747824;10103224
1747878;10103591
1747931;10103154
1747984;10102734
1748038;10102280
1748091;10101823
1748144;10101058
1748198;10100720
1748250;10099802
1748304;10099459
1748357;10098660
1748410;10099375
1748464;10097947
1748517;10098039
1748570;10098048
1748623;10098066
1748676;10099005
1748730;10099133
1748783;10099664
1748836;10099986
1748890;10098853
1748942;10099389
1748996;10099479
1749049;10099148
1749102;10099218
1749156;10099198
1749209;10099314
1749263;10098940
1749315;10099498
1749369;10099428
1749422;10099853
1749476;10100399
1749528;10099660
1749582;10099976
1749635;10099399
1749688;10099706
1749741;10099056
1749795;10099181
1749848;10099355
1749901;10099015
1749954;10098778
1750008;10098916
1750061;10098877
1750114;10098568
1750167;10098715
1750221;10097976
1750274;10097640
1750328;10098005
1750380;10096933
1750434;10096602
1750487;10096901
1750540;10097563
1750594;10096360
1750647;10096981
1750700;10097123
1750754;10097247
1750806;10097095
1750860;10097039
1750913;10097010
1750966;10096558
1751020;10096583
1751072;10096355
1751126;10096208
1751179;10096015
1751232;10095626
1751286;10095621
1751339;10095099
1751392;10095341
1751446;10095863
1751499;10095143
1751552;10094771
1751605;10095232
1751658;10094685
1751712;10094201
1751765;10095305
1751819;10094406
1751872;10094117
1751924;10094008
1751978;10094419
1752031;10094177
1752085;10093605
1752138;10093605
1752191;10093634
1752244;10094182
1752297;10094496
1752351;10094643
1752404;10093704
1752458;10093936
1752510;10093813
1752563;10094457
1752617;10094547
1752670;10094453
1752724;10094542
1752777;10094457
1752830;10094699
1752883;10095346
1752937;10094952
1752990;10094709
1753043;10094054
1753096;10094112
1753150;10093704
1753203;10093272
1753256;10093163
1753309;10093045
1753363;10093392
1753416;10093605
1753469;10093739
1753523;10093286
1753576;10093827
1753628;10093837
1753682;10093813
1753735;10094363
1753788;10094146
1753842;10095013
1753895;10094112
1753948;10094035
1754002;10093353
1754055;10093699
1754108;10093718
1754161;10093477
1754215;10094022
1754268;10093419
1754321;10093339
1754375;10092059
1754427;10092798
1754481;10092325
1754534;10091817
1754587;10091685
1754641;10091523
1754694;10091902
1754747;10090779
1754800;10091409
1754853;10091363
1754907;10092325
1754960;10091738
1755013;10091153
1755066;10092281
1755120;10091566
1755173;10092088
1755226;10091378
1755279;10092240
1755333;10091001
1755386;10091016
1755440;10091902
1755493;10091595
1755546;10091803
1755599;10091670
1755653;10091491
1755706;10091912
1755759;10091537
1755812;10090931
1755865;10089291
1755918;10086687
1755972;10090979
1756025;10096669
1756078;10110127
1756131;10118902
1756185;10127575
1756238;10137576
1756291;10144921
1756345;10151848
1756398;10158311
1756451;10166706
1756505;10173092
1756558;10178993
1756610;10186910
1756664;10193714
1756717;10194178
1756771;10196764
1756824;10204187
1756877;10212980
1756930;10218791
1756983;10225132
1757036;10229937
1757090;10232823
1757143;10240779
1757197;10245903
1757250;10250315
1757303;10252288
1757356;10258527
1757410;10266207
1757463;10268880
1757516;10273494
1757570;10278175
1757623;10282956
1757675;10286492
1757729;10290135
1757782;10294453
1757836;10296584
1757889;10299902
1757942;10300661
1757996;10302916
1758049;10307455
1758101;10309572
1758155;10312039
1758208;10313821
1758262;10316283
1758315;10320000
1758368;10324411
1758422;10328483
1758474;10332781
1758528;10335720
1758581;10338546
1758634;10341594
1758688;10344267
1758741;10346551
1758794;10349427
1758847;10349880
1758901;10350559
1758954;10353286
1759007;10357028
1759061;10358087
1759113;10360735
1759167;10362971
1759220;10364000
1759273;10366004
1759327;10368844
1759380;10369342
1759433;10371443
1759486;10372040
1759540;10373319
1759593;10376318
1759646;10379075
1759699;10380808
1759753;10378952
1759806;10379897
1759859;10382383
1759913;10382354
1759965;10383442
1760019;10386047
1760072;10388690
1760125;10387794
1760179;10387243
1760232;10388774
1760285;10391551
1760338;10393481
1760392;10395908
1760445;10398694
1760498;10401353
1760551;10402431
1760605;10402800
1760658;10402781
1760711;10403475
1760764;10403130
1760818;10403510
1760871;10404923
1760924;10404956
1760978;10406465
1761031;10408364
1761084;10409083
1761137;10409472
1761191;10409418
1761244;10411195
1761296;10412726
1761350;10413582
1761403;10413381
1761457;10414094
1761510;10414888
1761563;10414972
1761617;10416350
1761670;10416817
1761722;10417201
1761776;10418004
1761829;10418890
1761883;10418782
1761936;10418575
1761989;10418722
1762043;10418915
1762096;10419633
1762149;10421549
1762202;10423361
1762255;10424414
1762309;10423385
1762362;10423784
1762415;10424311
1762468;10425360
1762522;10426162
1762575;10427141
1762628;10427595
1762682;10428416
1762734;10428712
1762788;10427344
1762841;10422805
1762894;10423883
1762948;10426384
1763001;10427595
1763054;10429731
1763108;10431106
1763161;10432672
1763214;10432311
1763267;10432858
1763320;10433822
1763374;10434690
1763427;10434236
1763480;10434015
1763534;10434256
1763587;10435073
1763640;10435782
1763693;10435368
1763746;10434788
1763800;10435064
1763853;10435457
1763906;10435935
1763959;10436614
1764013;10436919
1764066;10437706
1764119;10437574
1764173;10437530
1764225;10436013
1764279;10437411
1764332;10437623
1764386;10437534
1764439;10438279
1764492;10438730
1764545;10439494
1764599;10440224
1764651;10440819
1764705;10440716
1764758;10441306
1764812;10442502
1764865;10443403
1764918;10443113
1764971;10443388
1765025;10442522
1765077;10442326
1765131;10443458
1765184;10444871
1765238;10444949
1765291;10445137
1765344;10445569
1765397;10446548
1765451;10446299
1765504;10446322
1765557;10444738
1765610;10445373
1765664;10445353
1765716;10445506
1765770;10445948
1765823;10446480
1765876;10447486
1765930;10447358
1765983;10446723
1766036;10447274
1766090;10447732
1766143;10448332
1766196;10448422
1766249;10448874
1766303;10448382
1766356;10448726
1766409;10449446
1766462;10448525
1766515;10448869
1766569;10449012
1766622;10449848
1766675;10450194
1766728;10451068
1766782;10450611
1766835;10450134
1766889;10450581
1766941;10451620
1766995;10451477
1767048;10449434
1767102;10448638
1767154;10448307
1767208;10448899
1767261;10450011
1767314;10450980
1767368;10451020
1767421;10449632
1767474;10448799
1767527;10449685
1767581;10450317
1767634;10451675
1767687;10452428
1767740;10452694
1767794;10453801
1767847;10452438
1767900;10452561
1767954;10452531
1768007;10451118
1768060;10451517
1768113;10451738
1768166;10451552
1768220;10451454
1768273;10452260
1768326;10451695
1768379;10452649
1768433;10453249
1768485;10453447
1768539;10453618
1768592;10454845
1768645;10455196
1768699;10455078
1768752;10454652
1768805;10454992
1768859;10454157
1768912;10454549
1768965;10454935
1769018;10455427
1769071;10452059
1769125;10452087
1769178;10452792
1769231;10453073
1769285;10453841
1769337;10454059
1769391;10454766
1769444;10456027
1769498;10455899
1769551;10456883
1769604;10455693
1769658;10454802
1769711;10455796
1769764;10457514
1769817;10457726
1769870;10457362
1769923;10457686
1769977;10457977
1770030;10457992
1770084;10457528
1770137;10457942
1770190;10457400
1770243;10458464
1770296;10459124
1770350;10460162
1770403;10459670
1770456;10459720
1770509;10459547
1770562;10458602
1770616;10457997
1770669;10457076
1770723;10456682
1770775;10456617
1770829;10456840
1770882;10456682
1770935;10457824
1770989;10457357
1771042;10457608
1771095;10458233
1771148;10458444
1771201;10458474
1771255;10458892
1771308;10459208
1771361;10458602
1771415;10458464
1771468;10458720
1771521;10459778
1771574;10460143
1771628;10459710
1771681;10458907
1771734;10458489
1771787;10458887
1771841;10459040
1771894;10459227
1771947;10459015
1772000;10458720
1772054;10459020
1772107;10460079
1772160;10461078
1772213;10460649
1772267;10460493
1772319;10460182
1772373;10460892
1772426;10462037
1772480;10462082
1772533;10462411
1772586;10462411
1772640;10462910
1772693;10462953
1772746;10462531
1772799;10462133
1772853;10461703
1772906;10461527
1772959;10460252
1773012;10459355
1773065;10459213
1773118;10459685
1773172;10460227
1773225;10461166
1773278;10461600
1773331;10460767
1773385;10458804
1773438;10458173
1773491;10499570
1773545;10458705
1773598;10460290
1773652;10460581
1773705;10460679
1773757;10461151
1773811;10461821
1773864;10462399
1773918;10462340
1773970;10462394
1774024;10463058
1774077;10463108
1774131;10462631
1774184;10462906
1774236;10462699
1774290;10462875
1774343;10463816
1774397;10464019
1774449;10464097
1774503;10463660
1774557;10463527
1774609;10463803
1774663;10463013
1774716;10463397
1774769;10463118
1774823;10463467
1774876;10463051
1774930;10462953
1774982;10463148
1775036;10463678
1775089;10464428
1775142;10464157
1775196;10463502
1775249;10463786
1775302;10463801
1775355;10463901
1775409;10462872
1775462;10462815
1775515;10463176
1775568;10463048
1775621;10463620
1775675;10463555
1775727;10464082
1775781;10464712
1775834;10464669
1775888;10464245
1775941;10462659
1775994;10462270
1776047;10461989
1776101;10462998
1776154;10463625
1776207;10463856
1776261;10464501
1776313;10464295
1776367;10462935
1776420;10464170
1776473;10464368
1776527;10464634
1776580;10465540
1776633;10464639
1776686;10461324
1776740;10461645
1776793;10462283
1776846;10463179
1776899;10462855
1776952;10463708
1777006;10463718
1777059;10463432
1777112;10463126
1777166;10463414
1777218;10463452
1777272;10463718
1777325;10464461
1777379;10464516
1777432;10463846
1777485;10463251
1777538;10463462
1777591;10464092
1777645;10464702
1777698;10465204
1777751;10464087
1777804;10464097
1777858;10465357
1777911;10464968
1777965;10464383
1778017;10464117
1778071;10463693
1778124;10463610
1778178;10464172
1778231;10464682
1778284;10464870
1778337;10465033
1778390;10463911
1778444;10464684
1778497;10465495
1778550;10465791
1778604;10465741
1778656;10465515
1778710;10464747
1778763;10464875
1778817;10464539
1778870;10465440
1778923;10466464
1778976;10467071
1779029;10467337
1779083;10467099
1779136;10466928
1779189;10466790
1779242;10466572
1779296;10466928
1779349;10466135
1779402;10466426
1779455;10466017
1779509;10466800
1779562;10467119
1779615;10467119
1779669;10466203
1779722;10466494
1779775;10466140
1779828;10466125
1779882;10466582
1779934;10466800
1779988;10466160
1780041;10466120
1780094;10466642
1780147;10467159
1780201;10467666
1780254;10467799
1780308;10467764
1780361;10466549
1780414;10466185
1780467;10466421
1780520;10466100
1780574;10467189
1780627;10468670
1780680;10468040
1780734;10468256
1780786;10467704
1780840;10467109
1780893;10467041
1780947;10466677
1781000;10466677
1781053;10467548
1781106;10467061
1781160;10466145
1781213;10466454
1781266;10465982
1781319;10466293
1781372;10466913
1781426;10467124
1781479;10467134
1781532;10467355
1781585;10467307
1781639;10467965
1781692;10467247
1781745;10467661
1781799;10467957
1781852;10468143
1781905;10468148
1781958;10468384
1782011;10466966
1782065;10467212
1782118;10467626
1782171;10467897
1782225;10468216
1782277;10468221
1782331;10467656
1782384;10467330
1782438;10466642
1782491;10466805
1782544;10467458
1782597;10467701
1782650;10467691
1782704;10468572
1782757;10467799
1782810;10468296
1782864;10468891
1782917;10469049
1782970;10469724
1783023;10469699
1783077;10469029
1783130;10469797
1783183;10469541
1783236;10469458
1783290;10469024
1783343;10468753
1783396;10468964
1783449;10468778
1783503;10469079
1783555;10470121
1783609;10469822
1783662;10470136
1783716;10470131
1783769;10469940
1783822;10469797
1783875;10470432
1783929;10470156
1783981;10469973
1784035;10469694
1784089;10470063
1784141;10470457
1784195;10470753
1784248;10470397
1784301;10469604
1784354;10469541
1784408;10469340
1784461;10469034
1784514;10469049
1784567;10468748
1784621;10469102
1784674;10468936
1784727;10468635
1784781;10468472
1784834;10468600
1784887;10468743
1784941;10469320
1784994;10469225
1785046;10470053
1785100;10469689
1785153;10469797
1785206;10470314
1785259;10470096
1785313;10468698
1785366;10469358
1785420;10468931
1785473;10468640
1785526;10469172
1785579;10468979
1785632;10467714
1785686;10466863
1785739;10467149
1785793;10467606
End Calibration
I received: 
