=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 19:08:15 =~=~=~=~=~=~=~=~=~=~=~=
calibrate;
I received: calibrate
releasing pressure
depressurization complete
start calibration
time;humidity
3205026;10787387
3205053;10787290
3205079;10787295
3205105;10787480
3205131;10787556
3205158;10787505
3205184;10787792
3205210;10787500
3205236;10787325
3205263;10787229
3205289;10787254
3205315;10787224
3205341;10787024
3205367;10786475
3205394;10786675
3205420;10786696
3205446;10786588
3205472;10786583
3205498;10786184
3205524;10786363
3205551;10786055
3205577;10786235
3205604;10785974
3205629;10785426
3205655;10785799
3205682;10785882
3205708;10786035
3205734;10785641
3205761;10785718
3205787;10785754
3205813;10785897
3205839;10786215
3205866;10786112
3205891;10786275
3205918;10786676
3205944;10786690
3205971;10786952
3205996;10787044
3206023;10786988
3206049;10787039
3206075;10787060
3206102;10787510
3206127;10787484
3206154;10787817
3206180;10788140
3206206;10788417
3206233;10788422
3206258;10788560
3206285;10788504
3206311;10788170
3206338;10788606
3206363;10788483
3206390;10788688
3206416;10788596
3206442;10788549
3206468;10788575
3206494;10788728
3206521;10788724
3206547;10788738
3206574;10788800
3206599;10788744
3206626;10788830
3206652;10789179
3206678;10788877
3206705;10789036
3206730;10789302
3206756;10788749
3206783;10788872
3206809;10789123
3206835;10789061
3206862;10788836
3206888;10790316
3206914;10789762
3206940;10789066
3206967;10789020
3206993;10789174
3207018;10788826
3207045;10788857
3207072;10788866
3207097;10788764
3207123;10788867
3207150;10788984
3207176;10788903
3207203;10788805
3207228;10788718
3207254;10788790
3207281;10788902
3207307;10789215
3207333;10788554
3207359;10788493
3207385;10788626
3207412;10788580
3207439;10788780
3207465;10788227
3207491;10788242
3207517;10788007
3207543;10787950
3207569;10787909
3207595;10787694
3207622;10787448
3207648;10787341
3207674;10787402
3207701;10787054
3207726;10786860
3207753;10786762
3207779;10786337
3207805;10786112
3207832;10785866
3207858;10785697
3207884;10785416
3207910;10785067
3207937;10785769
3207963;10785134
3207989;10784991
3208015;10784853
3208041;10785139
3208068;10784571
3208094;10784463
3208120;10784433
3208146;10784443
3208172;10784156
3208198;10783977
3208224;10784413
3208251;10784141
3208278;10784335
3208303;10784085
3208330;10784110
3208356;10783721
3208382;10784002
3208408;10784576
3208434;10784300
3208461;10784233
3208486;10784207
3208513;10784182
3208539;10784259
3208566;10784653
3208592;10784709
3208618;10785242
3208644;10785196
3208671;10785123
3208696;10784909
3208722;10785011
3208749;10785175
3208775;10785165
3208802;10784965
3208827;10784832
3208854;10785457
3208880;10785026
3208907;10785073
3208933;10785447
3208959;10785390
3208985;10785467
3209011;10785703
3209037;10786112
3209064;10786255
3209090;10786553
3209116;10786655
3209142;10787004
3209169;10787182
3209194;10787418
3209221;10787633
3209247;10787372
3209273;10787402
3209299;10787423
3209326;10787622
3209352;10787771
3209378;10788022
3209405;10788084
3209431;10787934
3209457;10787520
3209483;10787525
3209509;10787479
3209536;10787408
3209562;10787372
3209588;10787428
3209614;10787525
3209640;10787320
3209666;10787689
3209693;10787454
3209719;10787520
3209746;10787336
3209771;10787060
3209798;10787649
3209824;10787398
3209850;10787494
3209876;10787628
3209903;10787336
3209929;10787622
3209955;10787730
3209981;10787735
3210007;10787669
3210033;10787817
3210060;10788083
3210086;10788232
3210112;10788160
3210138;10788268
3210165;10788170
3210191;10788396
3210217;10788426
3210243;10788375
3210270;10788216
3210296;10788150
3210322;10788130
3210348;10788472
3210374;10788120
3210401;10788242
3210427;10788278
3210453;10788442
3210479;10788150
3210506;10788170
3210532;10788068
3210557;10787853
3210584;10787781
3210610;10787725
3210636;10787664
3210663;10787336
3210689;10787193
3210715;10787341
3210742;10786793
3210768;10786782
3210794;10786435
3210820;10786368
3210846;10786373
3210872;10786266
3210899;10786353
3210924;10785871
3210951;10785907
3210977;10785902
3211003;10785882
3211029;10785482
3211056;10785498
3211082;10785621
3211108;10785538
3211135;10785754
3211161;10785574
3211187;10785693
3211214;10785959
3211240;10785728
3211265;10785933
3211292;10785974
3211318;10786117
3211345;10786230
3211371;10786066
3211397;10786010
3211423;10786337
3211449;10786445
3211475;10786414
3211502;10785989
3211528;10786250
3211554;10786593
3211580;10786358
3211607;10786189
3211633;10786317
3211659;10786542
3211685;10786419
3211711;10787013
3211738;10786937
3211763;10786783
3211790;10787136
3211816;10787904
3211842;10788170
3211869;10788253
3211895;10788662
3211921;10789189
3211947;10789323
3211973;10789112
3212000;10789604
3212026;10789696
3212052;10788949
3212078;10789200
3212105;10789542
3212131;10789409
3212157;10789573
3212183;10789579
3212210;10789624
3212235;10789548
3212262;10789819
3212288;10789829
3212314;10790091
3212341;10790455
3212367;10790080
3212393;10789604
3212419;10789395
3212445;10789287
3212472;10789225
3212498;10789159
3212524;10789046
3212550;10788825
3212576;10788524
3212603;10788529
3212629;10788518
3212655;10788426
3212681;10788702
3212707;10788289
3212734;10788227
3212760;10788098
3212786;10788037
3212812;10787971
3212839;10788247
3212865;10787950
3212891;10787612
3212917;10787643
3212944;10787694
3212969;10787608
3212996;10787269
3213022;10787551
3213048;10787628
3213074;10787827
3213101;10787643
3213127;10787802
3213153;10787802
3213180;10787735
3213205;10787884
3213232;10788068
3213258;10787920
3213284;10788237
3213311;10788222
3213337;10788344
3213363;10788596
3213389;10788544
3213415;10788508
3213442;10788964
3213468;10788698
3213494;10788468
3213520;10788390
3213547;10788570
3213573;10787914
3213599;10788089
3213625;10788165
3213651;10787976
3213677;10788078
3213704;10787751
3213730;10787571
3213756;10787515
3213782;10788073
3213808;10787776
3213835;10787848
3213861;10787889
3213887;10788027
3213914;10788033
3213940;10788237
3213966;10788273
3213992;10788657
3214018;10788329
3214044;10788329
3214071;10788524
3214097;10788519
3214123;10788253
3214149;10788657
3214175;10788682
3214202;10788206
3214228;10788160
3214254;10787848
3214281;10787387
3214306;10787607
3214332;10787254
3214359;10787351
3214386;10787495
3214411;10787080
3214438;10786962
3214464;10786563
3214490;10786322
3214517;10786030
3214543;10785666
3214569;10785565
3214595;10785487
3214621;10785053
3214648;10784858
3214673;10784965
3214700;10784566
3214726;10784714
3214753;10784320
3214778;10784202
3214805;10784085
3214830;10784126
3214857;10783731
3214884;10783557
3214909;10783864
3214936;10783823
3214962;10784238
3214988;10784156
3215014;10784346
3215041;10784013
3215067;10784039
3215093;10783915
3215119;10783751
3215146;10783828
3215172;10783803
3215197;10783603
3215224;10783639
3215250;10783680
3215277;10783654
3215303;10783480
3215329;10783449
3215355;10783537
3215381;10783542
3215408;10783685
3215434;10783460
3215460;10783588
3215486;10783439
3215513;10783500
3215538;10783767
3215565;10783967
3215591;10784382
3215617;10784218
3215644;10784397
3215670;10784550
3215696;10784694
3215722;10784735
3215749;10784955
3215775;10784996
3215801;10785544
3215827;10785154
3215853;10785103
3215880;10785288
3215906;10784950
3215932;10785251
3215958;10786184
3215984;10785323
3216011;10785287
3216037;10785216
3216063;10785451
3216089;10785037
3216115;10785277
3216141;10785175
3216168;10784914
3216194;10784632
3216221;10784653
3216246;10784729
3216273;10784807
3216299;10784802
3216325;10785037
3216351;10784970
3216377;10785180
3216404;10785293
3216430;10784991
3216456;10785088
3216482;10784745
3216509;10784786
3216535;10784786
3216561;10784791
3216587;10785042
3216614;10784991
3216640;10784761
3216666;10785221
3216692;10784883
3216719;10785186
3216744;10785017
3216771;10785098
3216797;10785564
3216824;10785682
3216850;10785656
3216876;10786112
3216902;10785999
3216928;10786178
3216954;10786414
3216980;10786793
3217007;10786967
3217033;10787295
3217059;10787494
3217085;10787602
3217111;10787705
3217138;10787965
3217164;10788130
3217191;10787766
3217216;10787914
3217243;10787827
3217269;10788268
3217295;10788007
3217321;10788001
3217348;10787884
3217373;10787807
3217400;10788028
3217426;10787772
3217452;10787582
3217479;10787510
3217505;10787402
3217531;10787428
3217558;10787489
3217584;10787899
3217610;10787418
3217636;10787900
3217662;10787925
3217688;10787879
3217715;10787602
3217740;10787372
3217767;10787474
3217793;10787858
3217820;10787494
3217845;10787556
3217872;10787638
3217898;10787566
3217924;10787224
3217950;10787187
3217977;10787238
3218003;10787018
3218029;10786911
3218055;10786818
3218082;10786179
3218108;10786014
3218134;10786015
3218161;10786261
3218186;10786086
3218213;10785979
3218239;10785651
3218265;10785763
3218291;10785769
3218317;10785743
3218344;10785697
3218370;10785272
3218397;10785447
3218423;10785267
3218448;10785385
3218475;10785579
3218501;10785421
3218527;10785487
3218554;10785344
3218580;10785359
3218606;10785410
3218632;10785170
3218659;10785190
3218684;10784719
3218710;10784545
3218737;10784469
3218764;10783798
3218790;10784238
3218816;10784008
3218842;10783270
3218868;10783358
3218894;10783879
3218921;10783613
3218947;10783650
3218973;10783884
3218999;10783588
3219025;10783700
3219052;10783849
3219078;10784192
3219104;10783982
3219130;10784320
3219156;10784356
3219183;10783977
3219209;10784028
3219235;10784069
3219262;10783951
3219288;10784172
3219313;10784243
3219340;10784586
3219366;10784566
3219392;10784412
3219419;10784392
3219445;10784694
3219471;10784924
3219497;10784545
3219524;10784499
3219549;10784535
3219575;10784627
3219602;10784412
3219628;10784402
3219654;10784382
3219681;10784704
3219707;10784760
3219733;10785447
3219759;10785836
3219786;10786434
3219812;10786988
3219838;10787454
3219864;10787484
3219891;10787956
3219916;10788206
3219943;10788432
3219969;10788437
3219996;10789092
3220022;10788785
3220047;10788426
3220074;10788386
3220100;10788283
3220126;10788349
3220153;10788099
3220179;10787899
3220205;10788232
3220231;10787868
3220258;10787956
3220283;10787868
3220310;10787833
3220336;10787628
3220362;10787709
3220389;10787613
3220415;10787265
3220441;10787146
3220467;10787029
3220493;10787387
3220520;10787208
3220546;10786890
3220572;10786768
3220598;10787444
3220625;10786885
3220651;10786711
3220677;10786655
3220703;10787110
3220729;10786711
3220756;10786578
3220782;10786532
3220808;10786630
3220834;10786757
3220860;10786890
3220887;10786522
3220912;10787101
3220939;10786220
3220965;10829128
3220991;10786210
3221018;10786363
3221044;10786497
3221070;10787018
3221096;10787940
3221123;10789461
3221149;10792282
3221175;10796337
3221201;10798646
3221227;10801134
3221254;10803792
3221280;10806050
3221306;10808129
3221332;10810116
3221358;10812384
3221385;10814821
3221411;10817197
3221437;10819537
3221463;10821335
3221490;10823879
3221516;10826086
3221542;10828252
3221568;10830736
3221595;10832563
3221621;10834632
3221647;10836853
3221673;10838723
3221699;10840603
3221725;10842246
3221751;10844462
3221778;10846101
3221804;10848104
3221831;10849424
3221857;10850771
3221883;10852850
3221909;10854139
3221935;10856071
3221962;10857857
3221988;10859138
3222013;10860730
3222040;10862517
3222066;10864196
3222092;10865378
3222119;10866787
3222145;10867924
3222171;10869306
3222197;10870494
3222223;10871851
3222250;10872716
3222276;10873684
3222302;10875215
3222329;10875845
3222355;10876981
3222381;10878000
3222407;10878739
3222433;10879742
3222460;10880981
3222486;10881723
3222512;10882814
3222538;10883844
3222565;10884601
3222591;10884985
3222617;10886547
3222643;10887284
3222669;10887499
3222695;10888573
3222722;10889312
3222748;10890234
3222774;10891197
3222800;10891825
3222827;10892773
3222853;10893721
3222879;10894262
3222905;10895025
3222931;10895547
3222957;10896091
3222984;10896893
3223010;10897622
3223036;10898037
3223062;10898622
3223089;10899090
3223115;10899715
3223141;10900407
3223167;10900919
3223194;10901258
3223219;10901885
3223246;10902337
3223272;10902854
3223299;10903622
3223325;10904503
3223350;10904780
3223377;10905236
3223403;10906004
3223429;10906243
3223456;10906566
3223482;10907044
3223508;10907625
3223534;10907878
3223561;10908168
3223587;10909103
3223613;10909445
3223639;10909884
3223665;10910299
3223692;10911149
3223717;10911339
3223744;10911446
3223770;10911780
3223796;10912116
3223822;10912533
3223849;10913038
3223875;10913643
3223901;10913411
3223927;10913766
3223954;10914534
3223980;10914307
3224006;10914461
3224032;10914837
3224059;10915010
3224084;10915250
3224111;10915566
3224138;10916075
3224163;10916489
3224190;10916608
3224216;10916765
3224242;10917186
3224268;10917395
3224295;10918037
3224320;10917748
3224347;10917914
3224373;10918134
3224399;10918403
3224426;10918565
3224451;10918782
3224478;10919014
3224504;10919151
3224531;10919260
3224556;10919046
3224583;10919320
3224609;10919427
3224636;10919696
3224662;10920350
3224688;10920166
3224714;10920718
3224740;10920472
3224766;10920642
3224793;10920710
3224819;10920995
3224845;10920590
3224871;10921016
3224897;10921206
3224924;10921711
3224950;10921713
3224976;10921778
3225002;10921784
3225029;10921857
3225055;10922356
3225081;10922384
3225107;10922055
3225133;10922604
3225160;10922957
3225186;10923356
3225212;10923228
3225238;10923367
3225264;10923858
3225291;10923991
3225317;10924077
3225343;10923931
3225369;10924479
3225396;10924503
3225421;10924396
3225448;10924537
3225474;10924728
3225500;10924944
3225526;10924856
3225552;10925055
3225579;10925415
3225606;10925266
3225631;10925765
3225657;10925994
3225684;10925843
3225710;10925890
3225737;10926024
3225762;10926233
3225789;10926402
3225815;10926577
3225842;10926664
3225868;10926807
3225893;10926556
3225919;10926818
3225946;10926852
3225972;10927074
3225999;10926836
3226024;10927167
3226051;10927546
3226077;10927502
3226104;10927758
3226130;10927899
3226155;10928014
3226182;10928134
3226208;10928299
3226235;10928101
3226261;10928168
3226286;10928155
3226313;10928333
3226339;10928234
3226366;10928210
3226391;10927810
3226418;10928322
3226444;10928333
3226470;10928476
3226497;10928910
3226523;10928594
3226549;10928521
3226576;10928610
3226601;10928701
3226628;10928798
3226654;10929163
3226680;10929187
3226706;10929352
3226733;10929582
3226759;10929629
3226785;10930036
3226811;10929840
3226837;10929600
3226864;10930021
3226889;10929613
3226916;10929981
3226942;10930088
3226968;10930013
3226994;10929905
3227021;10929812
3227047;10929966
3227073;10929746
3227100;10930028
3227126;10930049
3227152;10930151
3227178;10930344
3227204;10930350
3227231;10930279
3227257;10930243
3227283;10929963
3227309;10930052
3227336;10930248
3227361;10930595
3227388;10930846
3227414;10931395
3227441;10930877
3227466;10930971
3227493;10931045
3227519;10931078
3227545;10931154
3227572;10931290
3227597;10931666
3227624;10931564
3227650;10931881
3227676;10931724
3227702;10931917
3227729;10931964
3227755;10932142
3227781;10932102
3227807;10932163
3227834;10932210
3227860;10932547
3227886;10932669
3227912;10932669
3227938;10932696
3227965;10932787
3227991;10932954
3228017;10933419
3228044;10933153
3228069;10933155
3228096;10933417
3228122;10933751
3228148;10933498
3228174;10933537
3228201;10933443
3228227;10933803
3228253;10934059
3228279;10933827
3228306;10934174
3228331;10934221
3228358;10934519
3228384;10934610
3228410;10934550
3228437;10934287
3228463;10934498
3228489;10934425
3228515;10934846
3228541;10934482
3228568;10934778
3228593;10934754
3228620;10934631
3228646;10935133
3228673;10935744
3228699;10935250
3228725;10935271
3228751;10935266
3228777;10935470
3228803;10935634
3228830;10935838
3228856;10935794
3228882;10935797
3228908;10935885
3228935;10936018
3228960;10936115
3228987;10935663
3229013;10935420
3229039;10935757
3229066;10935802
3229091;10936091
3229118;10935776
3229144;10935655
3229171;10935710
3229197;10936003
3229223;10936188
3229249;10936188
3229275;10936337
3229302;10936314
3229328;10936577
3229354;10936648
3229380;10936831
3229407;10936797
3229433;10936705
3229459;10936868
3229485;10936935
3229512;10937095
3229538;10937272
3229563;10937134
3229590;10937463
3229616;10937534
3229642;10937724
3229669;10937795
3229695;10937732
3229721;10937790
3229747;10938114
3229774;10938127
3229800;10937831
3229826;10937933
3229852;10938116
3229879;10938221
3229904;10938451
3229931;10938409
3229957;10938487
3229983;10938466
3230010;10938516
3230036;10938579
3230062;10938722
3230088;10938772
3230115;10938931
3230141;10938989
3230167;10939245
3230193;10939221
3230219;10939185
3230245;10939219
3230271;10939357
3230298;10939122
3230324;10939485
3230350;10939587
3230377;10939827
3230403;10939961
3230429;10939997
3230455;10940096
3230481;10940101
3230507;10940070
3230534;10940073
3230560;10940167
3230587;10940091
3230612;10939861
3230639;10940300
3230665;10940130
3230691;10939947
3230717;10940251
3230743;10940290
3230769;10940483
3230796;10940227
3230822;10940350
3230848;10940473
3230875;10940601
3230901;10940632
3230927;10940682
3230953;10940930
3230979;10940883
3231005;10941149
3231032;10941128
3231058;10941225
3231084;10941149
3231111;10941272
3231136;10941701
3231163;10941442
3231189;10941473
3231216;10941742
3231241;10942040
3231268;10942121
3231294;10942424
3231320;10942270
3231347;10942455
3231372;10942578
3231399;10942583
3231425;10942474
3231451;10942808
3231478;10942926
3231503;10942988
3231530;10943234
3231556;10943223
3231582;10943357
3231608;10943540
3231635;10943534
3231661;10943453
3231687;10943479
3231713;10943566
3231740;10943576
3231765;10943673
3231792;10943884
3231818;10943898
3231844;10944109
3231871;10943950
3231897;10944010
3231923;10944227
3231949;10944250
3231976;10944237
3232002;10944148
3232028;10944258
3232054;10944728
3232080;10944652
3232107;10944733
3232133;10944676
3232159;10944462
3232185;10944869
3232212;10944775
3232238;10944799
3232264;10944916
3232290;10944919
3232316;10945112
3232343;10945217
3232369;10945491
3232395;10945420
3232421;10945491
3232448;10945347
3232473;10945512
3232500;10945690
3232526;10945379
3232552;10945614
3232578;10945844
3232605;10945987
3232631;10946162
3232657;10946314
3232683;10946403
3232710;10946627
3232736;10946672
3232762;10946633
3232789;10947022
3232814;10946458
3232841;10946904
3232867;10947053
3232893;10946946
3232919;10947103
3232946;10947139
3232972;10947474
3232998;10947437
3233024;10947181
3233050;10947445
3233077;10947304
3233103;10947482
3233129;10947732
3233155;10947777
3233181;10947879
3233208;10947850
3233234;10948127
3233260;10948247
3233286;10948767
3233312;10948286
3233338;10948383
3233365;10948323
3233391;10948224
3233417;10948365
3233443;10948582
3233470;10948712
3233496;10948501
3233522;10948409
3233548;10948754
3233575;10948947
3233600;10949190
3233627;10949681
3233653;10949316
3233680;10949457
3233706;10949676
3233732;10949472
3233758;10949459
3233784;10949770
3233811;10949843
3233837;10950232
3233863;10950037
3233889;10950039
3233916;10950073
3233942;10950154
3233968;10950274
3233994;10950494
3234020;10950468
3234046;10950541
3234073;10950619
3234099;10950909
3234125;10950585
3234151;10950907
3234178;10951118
3234203;10951364
3234230;10951390
3234257;10951429
3234283;10951539
3234308;10951716
3234335;10951816
3234361;10952121
3234387;10951897
3234414;10952466
3234440;10951936
3234466;10952061
3234492;10952286
3234519;10952309
3234544;10952510
3234571;10952691
3234597;10952607
3234623;10952777
3234650;10952393
3234676;10952628
3234702;10952944
3234728;10953009
3234754;10953417
3234781;10953346
3234807;10953294
3234833;10953098
3234859;10953694
3234886;10953764
3234911;10953843
3234938;10954067
3234964;10954099
3234990;10954154
3235016;10954540
3235043;10954193
3235069;10953858
3235095;10953960
3235122;10954185
3235148;10954723
3235174;10954728
3235200;10954927
3235226;10955044
3235253;10955167
3235278;10955442
3235305;10955251
3235331;10955384
3235358;10955721
3235383;10955734
3235410;10955758
3235436;10955849
3235462;10955941
3235489;10955956
3235514;10955677
3235541;10955969
3235567;10956288
3235593;10956541
3235619;10956231
3235646;10956014
3235672;10956479
3235698;10956622
3235724;10956889
3235750;10956923
3235777;10956936
3235803;10956821
3235829;10956863
3235855;10956933
3235882;10957113
3235907;10957341
3235934;10957124
3235960;10957419
3235987;10957709
3236012;10957824
3236039;10958174
3236065;10957936
3236091;10957994
3236117;10958190
3236144;10958527
3236170;10958579
3236196;10958469
3236222;10958506
3236248;10958610
3236275;10958827
3236301;10958798
3236327;10958825
3236353;10958746
3236380;10958738
3236406;10958911
3236432;10958819
3236458;10959049
3236485;10959112
3236511;10959355
3236537;10959203
3236563;10959211
3236589;10959671
3236616;10959700
3236642;10959167
3236668;10959517
3236694;10959590
3236720;10959762
3236747;10960167
3236773;10960112
3236799;10960136
3236825;10960222
3236852;10960259
3236878;10960282
3236904;10960329
3236930;10960447
3236957;10960494
3236983;10960763
3237009;10960531
3237035;10960611
3237061;10960781
3237088;10960975
3237113;10961244
3237140;10961299
3237166;10961335
3237192;10961502
3237218;10961534
3237245;10961628
3237271;10961677
3237298;10961871
3237324;10962304
3237350;10962142
3237376;10962202
3237402;10962111
3237429;10962312
3237455;10962344
3237481;10962545
3237507;10962665
3237533;10962842
3237559;10962746
3237585;10962558
3237612;10962965
3237638;10962950
3237664;10962957
3237690;10963075
3237717;10963226
3237743;10963365
3237769;10963475
3237796;10963524
3237822;10963590
3237847;10963402
3237874;10963877
3237900;10963801
3237927;10963731
3237952;10963887
3237978;10964170
3238005;10963958
3238031;10964146
3238058;10964078
3238084;10964089
3238110;10964535
3238136;10964830
3238162;10964830
3238189;10964825
3238215;10964789
3238240;10965094
3238267;10965037
3238294;10965332
3238320;10965316
3238346;10965311
3238372;10965609
3238399;10965638
3238425;10965536
3238451;10965572
3238477;10965661
3238503;10965813
3238529;10965818
3238556;10965899
3238582;10965870
3238608;10966385
3238634;10966745
3238661;10966479
3238686;10966607
3238712;10966421
3238739;10966803
3238766;10966957
3238791;10967035
3238817;10967268
3238844;10967412
3238870;10967352
3238896;10967618
3238923;10967986
3238948;10967782
3238975;10967837
3239001;10967869
3239027;10968294
3239053;10968237
3239080;10968227
3239106;10968229
3239132;10968300
3239158;10968517
3239185;10968477
3239211;10968266
3239237;10968368
3239264;10968548
3239290;10968820
3239316;10968890
3239342;10968950
3239368;10969248
3239395;10968979
3239421;10969353
3239447;10969669
3239473;10969593
3239499;10969888
3239526;10969585
3239552;10969577
3239578;10969865
3239604;10970024
3239630;10970084
3239657;10970238
3239683;10970431
3239709;10970619
3239735;10970559
3239761;10970661
3239788;10970852
3239814;10970985
3239840;10971024
3239866;10970991
3239893;10971051
3239919;10971030
3239944;10971040
3239971;10971199
3239997;10971092
3240023;10971241
3240050;10971265
3240076;10971604
3240102;10971748
3240128;10971526
3240155;10971774
3240181;10972022
3240207;10972224
3240233;10972239
3240260;10972446
3240286;10972600
3240312;10972984
3240338;10972558
3240364;10972796
3240391;10972879
3240417;10972971
3240443;10972953
3240469;10973430
3240495;10973459
3240522;10973363
3240548;10973219
3240574;10973530
3240600;10973357
3240626;10973611
3240653;10973637
3240679;10973532
3240705;10973561
3240731;10973647
3240758;10974026
3240784;10974081
3240810;10973984
3240836;10974222
3240862;10975094
3240889;10974324
3240915;10974245
3240941;10974379
3240967;10974528
3240993;10974677
3241020;10974844
3241046;10974841
3241072;10975100
3241098;10975210
3241125;10975264
3241150;10975348
3241177;10975643
3241204;10975546
3241230;10975481
3241256;10975685
3241282;10975784
3241308;10975939
3241335;10975855
3241360;10975941
3241386;10976038
3241413;10976176
3241439;10976560
3241466;10976260
3241492;10976385
3241517;10976581
3241544;10976779
3241570;10976761
3241596;10976699
3241623;10976884
3241649;10976926
3241675;10976939
3241701;10977014
3241727;10977054
3241754;10977237
3241780;10977511
3241806;10977856
3241832;10977589
3241859;10977626
3241885;10977958
3241911;10978180
3241937;10977994
3241964;10978109
3241990;10978266
3242016;10978506
3242042;10978613
3242069;10978687
3242094;10978616
3242121;10978585
3242147;10978885
3242173;10978935
3242199;10978692
3242226;10978911
3242252;10978872
3242278;10979225
3242305;10979222
3242330;10979327
3242357;10979390
3242383;10979369
3242409;10979402
3242436;10979497
3242461;10979551
3242488;10979763
3242514;10979732
3242541;10979893
3242566;10980309
3242593;10980131
3242619;10980277
3242645;10980549
3242671;10980502
3242697;10980602
3242724;10980609
3242750;10980769
3242776;10980991
3242803;10981100
3242828;10981082
3242855;10981098
3242881;10981194
3242907;10981189
3242933;10981521
3242959;10981542
3242986;10981534
3243012;10981563
3243038;10981628
3243065;10981508
3243091;10981566
3243117;10981662
3243143;10981735
3243169;10981876
3243196;10982132
3243222;10982250
3243248;10982294
3243274;10982436
3243300;10982480
3243326;10982848
3243353;10982725
3243379;10982725
3243405;10982772
3243432;10982725
3243458;10982746
3243484;10983002
3243510;10983052
3243536;10983323
3243562;10983264
3243589;10983386
3243615;10983266
3243641;10983219
3243667;10983381
3243694;10983316
3243720;10983499
3243746;10983668
3243773;10983423
3243798;10983953
3243825;10984144
3243851;10984277
3243877;10984374
3243903;10984321
3243930;10984272
3243956;10984661
3243982;10984705
3244008;10984752
3244035;10984800
3244061;10984604
3244087;10984917
3244113;10985092
3244139;10985228
3244166;10985246
3244192;10985113
3244218;10984972
3244244;10985194
3244271;10985473
3244296;10985631
3244323;10985722
3244349;10985829
3244375;10985852
3244402;10985973
3244428;10985996
3244454;10986166
3244480;10986304
3244506;10986367
3244533;10986583
3244559;10986506
3244585;10986513
3244611;10986479
3244638;10986576
3244663;10986694
3244690;10986832
3244716;10986929
3244742;10986981
3244768;10986795
3244795;10986879
3244821;10987072
3244847;10987057
3244873;10987078
3244899;10987323
3244926;10987600
3244952;10987535
3244978;10987851
3245004;10987926
3245031;10988015
3245057;10987877
3245083;10987984
3245110;10988049
3245135;10988144
3245162;10988070
3245188;10988180
3245214;10988561
3245240;10988689
3245266;10988789
3245292;10988587
3245319;10988987
3245345;10988950
3245371;10988959
3245398;10989052
3245424;10989178
3245450;10989403
3245477;10989225
3245502;10989254
3245529;10989314
3245555;10989311
3245581;10989287
3245607;10989355
3245633;10989766
3245660;10989873
3245686;10989941
3245712;10990032
3245738;10990162
3245765;10990427
3245791;10990118
3245817;10990421
3245843;10990427
3245869;10990805
3245896;10990677
3245922;10991121
3245949;10990764
3245974;10990999
3246001;10991046
3246027;10991049
3246053;10991088
3246080;10991153
3246106;10991312
3246132;10991563
3246158;10991660
3246184;10991618
3246210;10991686
3246236;10991691
3246262;10991871
3246289;10992023
3246315;10991921
3246342;10991958
3246367;10991921
3246394;10992203
3246420;10992263
3246446;10992276
3246472;10992720
3246499;10992856
3246525;10992731
3246551;10992961
3246578;10993083
3246603;10993115
3246630;10993366
3246656;10993015
3246682;10992885
3246708;10993062
3246735;10993569
3246761;10993643
3246787;10993655
3246813;10993627
3246840;10993708
3246866;10993455
3246892;10993648
3246918;10993530
3246944;10993823
3246970;10993927
3246997;10994262
3247023;10994183
3247049;10994277
3247075;10994374
3247102;10994337
3247128;10994395
3247154;10994491
3247180;10994544
3247206;10994653
3247233;10994789
3247259;10994774
3247285;10994578
3247311;10994560
3247338;10994758
3247363;10994912
3247390;10994982
3247416;10995163
3247442;10995200
3247468;10995693
3247495;10995557
3247521;10995468
3247548;10995500
3247573;10995599
3247600;10995596
3247626;10995612
3247652;10995552
3247678;10995792
3247704;10995965
3247731;10996117
3247757;10995999
3247783;10995970
3247810;10996143
3247836;10996177
3247862;10996161
3247888;10996315
3247914;10996278
3247941;10996208
3247967;10996450
3247993;10996529
3248019;10996699
3248045;10996801
3248071;10996827
3248098;10996994
3248124;10996911
3248151;10996811
3248176;10997167
3248202;10997239
3248229;10997232
3248255;10997318
3248281;10997595
3248307;10997509
3248334;10997665
3248360;10997749
3248386;10997702
3248413;10997804
3248439;10998076
3248464;10997895
3248491;10997883
3248517;10997820
3248543;10998374
3248570;10998097
3248596;10998149
3248622;10998242
3248649;10998214
3248674;10998421
3248701;10998423
3248727;10998358
3248753;10998898
3248779;10998901
3248805;10998930
3248832;10998891
3248858;10999126
3248884;10998737
3248910;10998956
3248937;10999144
3248963;10999455
3248989;10999319
3249016;10998886
3249041;10999405
3249068;10999484
3249094;10999254
3249120;10999222
3249147;10999612
3249172;11000155
3249199;10999815
3249225;10999873
3249251;10999925
3249277;10999970
3249304;11000082
3249330;11000375
3249356;11000586
3249382;11000615
3249409;11000503
3249434;11000482
3249461;11000636
3249487;11000699
3249514;11000667
3249539;11000821
3249566;11000544
3249592;11000871
3249619;11000928
3249644;11000764
3249671;11001051
3249697;11001179
3249723;11001098
3249750;11001153
3249775;11001143
3249802;11001208
3249828;11001258
3249855;11001260
3249880;11001506
3249907;11001367
3249933;11001375
3249959;11001474
3249985;11001569
3250011;11001586
3250038;11001626
3250064;11001691
3250090;11001693
3250117;11001754
3250143;11001780
3250169;11001921
3250195;11001851
3250221;11002049
3250248;11002203
3250273;11002119
3250300;11002214
3250326;11002295
3250353;11002360
3250378;11002598
3250405;11002684
3250431;11004204
3250457;11002705
3250484;11002961
3250510;11002901
