=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 19:08:14 =~=~=~=~=~=~=~=~=~=~=~=
BME280 test
-- Default Test --
Time;RH;Temp
222;60.35;-13.20
325;60.37;-13.19
428;60.39;-13.19
531;60.43;-13.18
634;60.46;-13.18
737;60.49;-13.18
840;60.50;-13.18
943;60.51;-13.18
1046;60.56;-13.17
1149;60.60;-13.17
1253;60.63;-13.17
1356;60.66;-13.16
1459;60.67;-13.17
1562;60.71;-13.16
1665;60.74;-13.16
1768;60.76;-13.15
1871;60.79;-13.15
1974;60.82;-13.15
2077;60.81;-13.14
2180;60.87;-13.14
2283;60.91;-13.14
2386;60.94;-13.14
2490;60.98;-13.13
2593;61.00;-13.13
2696;61.03;-13.13
2799;61.06;-13.13
2902;61.09;-13.13
3005;61.12;-13.13
3108;61.16;-13.13
3211;61.19;-13.12
3314;61.23;-13.12
3417;61.25;-13.12
3520;61.29;-13.12
3623;61.31;-13.11
3727;61.35;-13.11
3830;61.37;-13.10
3933;61.39;-13.10
4036;61.43;-13.10
4139;61.48;-13.10
4242;61.47;-13.10
4345;61.54;-13.10
4448;61.58;-13.10
4551;61.62;-13.09
4654;61.64;-13.09
4757;61.67;-13.09
4860;61.49;-13.09
4964;61.37;-13.09
5067;61.31;-13.08
5170;61.24;-13.08
5273;61.16;-13.07
5376;61.06;-13.07
5479;60.84;-13.06
5582;60.73;-13.06
5685;60.61;-13.06
5788;60.49;-13.05
5891;60.37;-13.04
5994;60.24;-13.04
6097;60.11;-13.04
6200;59.98;-13.04
6303;59.83;-13.04
6406;59.71;-13.04
6509;59.61;-13.04
6612;59.32;-13.04
6716;59.19;-13.04
6819;59.05;-13.04
6922;58.92;-13.03
7025;58.77;-13.04
7128;58.64;-13.03
7231;58.51;-13.03
7334;58.36;-13.03
7437;58.21;-13.03
7540;58.08;-13.03
7643;57.83;-13.03
7746;57.69;-13.03
7849;57.57;-13.03
7953;57.43;-13.03
8056;57.30;-13.03
8159;57.16;-13.03
8262;57.04;-13.03
8365;56.91;-13.03
8468;56.79;-13.03
8571;56.65;-13.03
8674;56.40;-13.03
8777;56.27;-13.03
8880;56.13;-13.03
8983;56.01;-13.03
9086;55.89;-13.03
9190;55.76;-13.03
9293;55.64;-13.03
9396;55.53;-13.03
9499;55.39;-13.03
9602;55.25;-13.04
1
9705;55.15;-13.04
9808;54.92;-13.03
9911;54.80;-13.04
10014;54.69;-13.03
10117;54.56;-13.03
10220;54.45;-13.04
10323;54.35;-13.04
10427;54.22;-13.04
2
10530;54.11;-13.04
10633;53.98;-13.05
10736;53.88;-13.04
10839;53.66;-13.05
10942;53.55;-13.05
11045;53.43;-13.06
11148;53.33;-13.05
11251;53.22;-13.06
11354;53.10;-13.06
11457;53.00;-13.06
11560;52.90;-13.06
11664;52.76;-13.06
11767;52.66;-13.06
11870;52.58;-13.06
11973;52.36;-13.07
12076;52.26;-13.07
12179;52.16;-13.07
12282;52.05;-13.08
12385;51.96;-13.08
12488;51.85;-13.08
12591;51.76;-13.08
12694;51.67;-13.08
12797;51.52;-13.08
12901;51.48;-13.08
13004;51.27;-13.08
13107;51.18;-13.09
13210;51.09;-13.09
13313;51.00;-13.09
13416;50.88;-13.09
13519;50.80;-13.09
13622;50.72;-13.09
13725;50.61;-13.10
13828;50.52;-13.10
13931;50.44;-13.10
14034;50.35;-13.11
14138;50.16;-13.11
14241;50.07;-13.11
14344;49.99;-13.11
14447;49.88;-13.11
14550;49.80;-13.11
14653;49.72;-13.12
14756;49.63;-13.12
14859;49.53;-13.12
14962;49.46;-13.13
15065;49.37;-13.13
15168;49.19;-13.13
15271;49.11;-13.13
15375;49.03;-13.13
15478;48.95;-13.13
15581;48.86;-13.14
15684;48.77;-13.15
15787;48.70;-13.14
15890;48.60;-13.15
15993;48.53;-13.15
16096;48.48;-13.15
16199;48.38;-13.17
16302;48.21;-13.17
16405;48.14;-13.17
16508;48.07;-13.17
16612;47.99;-13.18
16715;47.90;-13.18
16818;47.83;-13.18
16921;47.76;-13.18
17024;47.67;-13.18
17127;47.59;-13.19
17230;47.54;-13.19
17333;47.39;-13.19
17436;47.30;-13.19
17539;47.23;-13.20
17642;47.16;-13.20
17745;47.09;-13.20
17848;47.02;-13.21
17951;46.93;-13.21
18054;46.87;-13.21
18157;46.80;-13.21
18260;46.74;-13.21
18364;46.67;-13.22
18467;46.52;-13.22
18570;46.46;-13.23
18673;46.39;-13.23
18776;46.31;-13.23
18879;46.25;-13.24
18982;46.18;-13.24
19085;46.12;-13.24
19188;46.04;-13.24
19291;45.96;-13.25
19394;45.88;-13.26
19497;45.79;-13.26
19601;45.71;-13.26
19704;45.65;-13.27
19807;45.59;-13.27
19910;45.52;-13.27
20013;45.46;-13.27
20116;45.39;-13.28
20219;45.33;-13.28
20322;45.29;-13.28
20425;45.18;-13.28
20528;45.16;-13.30
20631;45.02;-13.30
20734;44.96;-13.30
20838;44.90;-13.30
20941;44.84;-13.31
21044;44.77;-13.31
