=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 19:06:19 =~=~=~=~=~=~=~=~=~=~=~=
calibrate;
3058930;11051300
3058956;11051160
3058982;11051242
3059009;11051928
3059035;11051704
3059061;11051626
3059087;11051561
3059114;11051549
3059140;11052105
3059166;11051188
3059192;11051407
3059218;11051603
3059245;11051481
3059271;11051603
3059297;11051539
3059323;11051439
3059349;11051475
3059376;11051619
3059402;11051588
3059428;11051514
3059454;11051379
3059481;11051802
3059506;11051439
3059533;11051379
3059559;11051347
3059585;11051460
3059612;11051460
3059638;11051509
3059664;11051405
3059690;11051423
3059716;11051444
3059743;11051674
3059769;11051705
3059795;11051619
3059821;11051625
3059847;11051503
3059874;11051646
3059900;11051828
3059926;11051642
3059952;11051544
3059979;11051460
3060005;11051498
3060031;11051421
3060058;11051453
3060083;11051667
3060110;11051663
3060136;11051311
3060162;11051305
3060188;11051865
3060214;11051588
3060241;11051630
3060267;11051565
3060293;11051652
3060319;11051630
3060346;11051726
3060372;11052261
3060398;11051833
3060424;11051689
3060450;11051609
3060477;11051625
3060503;11051689
3060529;11051774
3060556;11051789
3060581;11051656
3060608;11051977
3060634;11051753
3060660;11051640
3060686;11051246
3060712;11051326
3060739;11051342
3060765;11051546
3060791;11051214
3060818;11051326
3060843;11051267
3060870;11051219
3060896;11051048
3060922;11051386
3060949;11051449
3060975;11051102
3061001;11051284
3061027;11051076
3061054;11050953
3061079;11050830
3061106;11050762
3061132;11050786
3061158;11051146
3061185;11051018
3061210;11051256
3061237;11051177
3061263;11051107
3061289;11051198
3061316;11051118
3061342;11050851
3061368;11050937
3061394;11051081
3061421;11051134
3061447;11051258
3061473;11051144
3061499;11051268
3061525;11051241
3061552;11051540
3061577;11050974
3061604;11050890
3061630;11051183
3061656;11051454
3061683;11051102
3061708;11051439
3061735;11051507
3061761;11051039
3061788;11051267
3061813;11050948
3061840;11051091
3061866;11050804
3061892;11050814
3061919;11050953
3061945;11051128
3061971;11050927
3061997;11051076
3062023;11051070
3062050;11051193
3062076;11051119
3062102;11051262
3062128;11051023
3062155;11051241
3062180;11051118
3062207;11050867
3062233;11051279
3062260;11050995
3062285;11051326
3062312;11051081
3062338;11051070
3062364;11050995
3062391;11051018
3062416;11050953
3062443;11050974
3062469;11050974
3062495;11050930
3062522;11051023
3062547;11051028
3062574;11051427
3062600;11051000
3062626;11051097
3062653;11051230
3062678;11051161
3062705;11051065
3062731;11051107
3062757;11051065
3062784;11051076
3062810;11051070
3062836;11051114
3062862;11051560
3062889;11051214
3062915;11051309
3062941;11051140
3062967;11051091
3062993;11051134
3063019;11051097
3063046;11051293
3063072;11051375
3063098;11051321
3063125;11051277
3063150;11051428
3063177;11051209
3063203;11051070
3063229;11051070
3063255;11050985
3063282;11050735
3063308;11051081
3063334;11051214
3063360;11051070
3063387;11051262
3063412;11051107
3063439;11051225
3063466;11050820
3063491;11050990
3063518;11051118
3063544;11051232
3063570;11051070
3063597;11050995
3063622;11050932
3063649;11051151
3063675;11051235
3063701;11051470
3063728;11050911
3063753;11050841
3063780;11051023
3063806;11051630
3063832;11050958
3063858;11051193
3063885;11050751
3063911;11051167
3063937;11050914
3063964;11051204
3063989;11051060
3064016;11050777
3064042;11051060
3064068;11050835
3064095;11051130
3064120;11050883
3064147;11051012
3064173;11050846
3064199;11050618
3064226;11050990
3064252;11050932
3064278;11050862
3064304;11050862
3064330;11050963
3064357;11050963
3064382;11050888
3064409;11051241
3064436;11050841
3064461;11050963
3064488;11050851
3064514;11051058
3064540;11051086
3064566;11051581
3064592;11051023
3064619;11050900
3064645;11050820
3064671;11050872
3064697;11051151
3064723;11050958
3064750;11051023
3064776;11050888
3064802;11050900
3064829;11051230
3064854;11050948
3064881;11050991
3064907;11050948
3064933;11051070
3064959;11050932
3064986;11051262
3065012;11051391
3065038;11051181
3065064;11051230
3065091;11051086
3065117;11051118
3065143;11051214
3065169;11051070
3065195;11051107
3065222;11051186
3065247;11051214
3065274;11051225
3065300;11051193
3065326;11050990
3065353;11051358
3065378;11051300
3065405;11051247
3065431;11051107
3065457;11050905
3065484;11050862
3065510;11050862
3065536;11050981
3065563;11051165
3065589;11050867
3065615;11051006
3065641;11050569
3065668;11050958
3065693;11050820
3065720;11050830
3065746;11050755
3065772;11050618
3065799;11050579
3065824;11050814
3065851;11050825
3065877;11050628
3065903;11050985
3065929;11051193
3065956;11051160
3065982;11050890
3066008;11050985
3066035;11050734
3066060;11050585
3066087;11050676
3066113;11050660
3066139;11050569
3066165;11050543
3066192;11050627
3066218;11050564
3066244;11050832
3066270;11050627
3066296;11050569
3066323;11050649
3066349;11050739
3066375;11050676
3066402;11050420
3066427;11050751
3066454;11050904
3066480;11050702
3066506;11050802
3066532;11050702
3066559;11050697
3066585;11050478
3066611;11050948
3066638;11050718
3066663;11050597
3066690;11050813
3066716;11050776
3066742;11050767
3066768;11050723
3066794;11050788
3066821;11050707
3066847;11050900
3066873;11050644
3066899;11050462
3066925;11050841
3066952;11050979
3066978;11050516
3067005;11050441
3067030;11050511
3067057;11050611
3067083;11051018
3067109;11050750
3067135;11050686
3067162;11050730
3067187;11050713
3067214;11050723
3067240;11050857
3067266;11051102
3067293;11050799
3067319;11050809
3067345;11050899
3067371;11050660
3067397;11050446
3067424;11050595
3067450;11050746
3067476;11050846
3067502;11050788
3067528;11051016
3067555;11050804
3067581;11050900
3067607;11050905
3067634;11050916
3067659;11050729
3067686;11050793
3067712;11050857
3067738;11050905
3067764;11051016
3067791;11050729
3067817;11050862
3067843;11050628
3067870;11050543
3067895;11050543
3067922;11050541
3067948;11050408
3067974;11050543
3068001;11050569
3068026;11050346
3068053;11050344
3068079;11050537
3068105;11050494
3068132;11050697
3068158;11050574
3068184;11050569
3068210;11050494
3068236;11050521
3068263;11050564
3068289;11050564
3068315;11050532
3068341;11050323
3068368;11050227
3068393;11050393
3068420;11050467
3068446;11050430
3068472;11050835
3068499;11050441
3068525;11050590
3068551;11050494
3068577;11050260
3068603;11050399
3068629;11050227
3068656;11050292
3068682;11050318
3068708;11050527
3068734;11050222
3068761;11050164
3068787;11050201
3068813;11050632
3068839;11050467
3068866;11050276
3068892;11050250
3068918;11050164
3068944;11050159
3068970;11050141
3068997;11050159
3069023;11050078
3069049;11050259
3069075;11050265
3069102;11050185
3069127;11050313
3069154;11050148
3069180;11050164
3069206;11050569
3069233;11050265
3069259;11050216
3069285;11050595
3069311;11050255
3069337;11050857
3069364;11050366
3069390;11050318
3069416;11050274
3069442;11050637
3069469;11050234
3069494;11050216
3069521;11050238
3069547;11050280
3069573;11050218
3069599;11050238
3069626;11050211
3069652;11050238
3069678;11050350
3069704;11050169
3069730;11050239
3069757;11050244
3069783;11050334
3069809;11050255
3069836;11050344
3069861;11050350
3069888;11050329
3069914;11050392
3069941;11050467
3069966;11050213
3069993;11050222
3070019;11050153
3070045;11049939
3070072;11050318
3070097;11050362
3070124;11050430
3070150;11050632
3070176;11050639
3070202;11050392
3070229;11050457
3070255;11050488
3070281;11050750
3070307;11050562
3070333;11050494
3070360;11050415
3070386;11050478
3070412;11050446
3070439;11050681
3070464;11050495
3070491;11050574
3070517;11050665
3070543;11050658
3070569;11050602
3070596;11050601
3070622;11050425
3070648;11050462
3070674;11050281
3070700;11050106
3070727;11050141
3070753;11050250
3070779;11050532
3070806;11050425
3070831;11050473
3070858;11050506
3070884;11050504
3070910;11050500
3070937;11050569
3070962;11050611
3070989;11051130
3071015;11050622
3071041;11050628
3071068;11050606
3071094;11050649
3071120;11050665
3071146;11050616
3071173;11050649
3071198;11050509
3071225;11050664
3071251;11050490
3071277;11050707
3071304;11050671
3071329;11050814
3071356;11050686
3071382;11050857
3071408;11050825
3071435;11050835
3071460;11050829
3071487;11050606
3071513;11050686
3071539;11051012
3071566;11050664
3071592;11050622
3071618;11050665
3071645;11050697
3071670;11050734
3071697;11050714
3071723;11051027
3071749;11050804
3071776;11050793
3071801;11050799
3071828;11050872
3071854;11050911
3071880;11051039
3071907;11050532
3071933;11050713
3071959;11050634
3071985;11050658
3072012;11050895
3072037;11050707
3072064;11050590
3072089;11050802
3072116;11050574
3072143;11050751
3072169;11050681
3072195;11050381
3072221;11050350
3072247;11050862
3072273;11050820
3072300;11050729
3072326;11051016
3072352;11050755
3072379;11051065
3072405;11050744
3072431;11050664
3072457;11050655
3072483;11050974
3072509;11050725
3072536;11050808
3072561;11050725
3072588;11050525
3072615;11050586
3072640;11050606
3072667;11050265
3072692;11050285
3072719;11050741
3072746;11050676
3072771;11050893
3072798;11050639
3072824;11050637
3072850;11050671
3072876;11050686
3072902;11050702
3072929;11050527
3072955;11050404
3072981;11050569
3073008;11050916
3073033;11050990
3073060;11051023
3073086;11050756
3073112;11050867
3073138;11051055
3073165;11051347
3073191;11051130
3073217;11051219
3073244;11051139
3073270;11051214
3073296;11051177
3073322;11051556
3073349;11120978
3073374;11050900
3073401;11050809
3073427;11050729
3073453;11049706
3073480;11046510
3073505;11042168
3073532;11038706
3073558;11035987
3073584;11033193
3073610;11029500
3073637;11025746
3073662;11021427
3073689;11017836
3073715;11013564
3073742;11008870
3073768;11004442
3073794;10999943
3073820;10995218
3073847;10990100
3073872;10984956
3073899;10979873
3073925;10975557
3073951;10970810
3073977;10966419
3074003;10962048
3074030;10957576
3074056;10953482
3074082;10948132
3074109;10943145
3074135;10938814
3074161;10934472
3074187;10930493
3074214;10926091
3074240;10921635
3074266;10917570
3074292;10914036
3074318;10909839
3074345;10905932
3074370;10901839
3074397;10898084
3074423;10893975
3074449;10890662
3074475;10886859
3074502;10883591
3074528;10880367
3074554;10876474
3074580;10873546
3074607;10870844
3074633;10867253
3074659;10864866
3074685;10862508
3074711;10859558
3074738;10856583
3074764;10853746
3074790;10850854
3074816;10848113
3074843;10845031
3074869;10843208
3074895;10841278
3074921;10839747
3074947;10837427
3074974;10835860
3074999;10834350
3075026;10831632
3075053;10829783
3075078;10827792
3075105;10826761
3075131;10825308
3075157;10823372
3075183;10821902
3075210;10821007
3075236;10819168
3075262;10818468
3075289;10816475
3075314;10815190
3075341;10812973
3075367;10811975
3075393;10810357
3075419;10809005
3075446;10807597
3075471;10806419
3075498;10805534
3075524;10804094
3075550;10803060
3075577;10802170
3075602;10801652
3075629;10801150
3075656;10799947
3075681;10799466
3075708;10799026
3075733;10798262
3075760;10797074
3075787;10796542
3075812;10796072
3075839;10795298
3075865;10794811
3075891;10794463
3075917;10793219
3075944;10792717
3075970;10792180
3075996;10791493
3076022;10791212
3076049;10790500
3076074;10790080
3076101;10789701
3076127;10789824
3076153;10788852
3076179;10788032
3076206;10787894
3076232;10787607
3076258;10787249
3076284;10787260
3076311;10787300
3076337;10787167
3076363;10786783
3076389;10787059
3076415;10786496
3076442;10787013
3076468;10786440
3076494;10786343
3076520;10786481
3076547;10786373
3076572;10786281
3076599;10786240
3076625;10786271
3076651;10786127
3076678;10786153
3076704;10786445
3076730;10786399
3076756;10786522
3076783;10786532
3076809;10786517
3076835;10786491
3076861;10786475
3076887;10786834
3076914;10787065
3076940;10787551
3076966;10787489
3076993;10787812
3077018;10787864
3077045;10788201
3077071;10787602
3077097;10787766
3077123;10787771
3077150;10787776
3077176;10787802
3077202;10788585
3077228;10788222
3077254;10788432
3077281;10788718
3077307;10789231
3077333;10789251
3077360;10789502
3077385;10789553
3077412;10789404
3077438;10789558
3077464;10789599
3077490;10789758
3077517;10789921
3077543;10790024
3077569;10790127
3077595;10790336
3077621;10790418
3077648;10790316
3077674;10790484
3077700;10790649
3077726;10790664
3077752;10790613
3077779;10790480
3077805;10790567
3077831;10791038
3077857;10790695
3077884;10790577
3077910;10790561
3077936;10790577
3077962;10791120
3077988;10791207
3078014;10791545
3078041;10791483
3078067;10791805
3078093;10791811
3078120;10791919
3078145;10792011
3078172;10792139
3078198;10792420
3078224;10792553
3078251;10792738
3078277;10792569
3078303;10792938
3078329;10792783
3078355;10792907
3078382;10793557
3078407;10793511
3078434;10794039
3078460;10793690
3078486;10794233
3078513;10793772
3078539;10793823
3078565;10794028
3078591;10793941
3078618;10794033
3078644;10794161
3078670;10794258
3078696;10794540
3078722;10794986
3078748;10795083
3078775;10795303
3078801;10795446
3078827;10795763
3078854;10795897
3078879;10796445
3078906;10796460
3078932;10796752
3078958;10797141
3078985;10797418
3079011;10797673
3079037;10798319
3079063;10798206
3079089;10798518
3079116;10798908
3079142;10799322
3079168;10799558
3079195;10799865
3079220;10800141
3079247;10800469
3079273;10800720
3079299;10801212
3079326;10801769
3079351;10801734
3079378;10801719
3079404;10801765
3079430;10801585
3079457;10801862
3079482;10801898
3079509;10801852
3079535;10801939
3079561;10801939
3079587;10801903
3079614;10801672
3079640;10802077
3079666;10802277
3079692;10802466
3079718;10802651
3079745;10802973
3079771;10802999
3079797;10803147
3079823;10803291
3079850;10803792
3079876;10803762
3079902;10803946
3079928;10804085
3079954;10804012
3079981;10804023
3080007;10804182
3080033;10804535
3080059;10805011
3080085;10804725
3080112;10804652
3080138;10804914
3080164;10804806
3080191;10804837
3080216;10805379
3080243;10805206
3080269;10805395
3080295;10805313
3080322;10805615
3080347;10805897
3080374;10805953
3080400;10806117
3080426;10806307
3080453;10806317
3080478;10806475
3080505;10806628
3080531;10806809
3080558;10807391
3080584;10807285
3080610;10807479
3080636;10807479
3080662;10807664
3080689;10807791
3080714;10807945
3080741;10808226
3080767;10808344
3080794;10808396
3080820;10808723
3080846;10808780
3080872;10808667
3080898;10808574
3080925;10808866
3080951;10808831
3080977;10808984
3081003;10809138
3081029;10809139
3081055;10809302
3081082;10809420
3081108;10809727
3081135;10809854
3081160;10809727
3081186;10809952
3081213;10810511
3081239;10810586
3081266;10810664
3081291;10811605
3081317;10811232
3081344;10811416
3081370;10811627
3081397;10811821
3081422;10811611
3081448;10811615
3081475;10812031
3081502;10812061
3081527;10812390
3081553;10812496
3081580;10812860
3081606;10812978
3081633;10813086
3081659;10813316
3081685;10813178
3081711;10813127
3081737;10813588
3081763;10813439
3081790;10813189
3081816;10812722
3081842;10812666
3081868;10812830
3081895;10812604
3081920;10812712
3081947;10812579
3081973;10812891
3081999;10812061
3082025;10812353
3082052;10812440
3082078;10812497
3082104;10812625
3082130;10812686
3082157;10812718
3082182;10812993
3082209;10812799
3082235;10812840
3082261;10813158
3082288;10813208
3082314;10813239
3082340;10813383
3082366;10813239
3082393;10813685
3082418;10814197
3082445;10814028
3082471;10813987
3082497;10814038
3082524;10814284
3082550;10814611
3082576;10814929
3082602;10814663
3082629;10814443
3082655;10814591
3082681;10814483
3082707;10814612
3082733;10814524
3082759;10814504
3082786;10814355
3082812;10814372
3082838;10814063
3082865;10814617
3082890;10814479
3082917;10814509
3082943;10814908
3082969;10814360
3082995;10814494
3083022;10814488
3083048;10814438
3083074;10814545
3083100;10814289
3083126;10814586
3083152;10814438
3083179;10814550
3083205;10814658
3083231;10814970
3083258;10815190
3083283;10815876
3083310;10816419
3083336;10817177
3083363;10817536
3083389;10817811
3083415;10817823
3083441;10818140
3083467;10818283
3083494;10818702
3083520;10818498
3083546;10818237
3083572;10818877
3083599;10818575
3083625;10818560
3083651;10818201
3083677;10818037
3083703;10817950
3083729;10817714
3083756;10817679
3083782;10817285
3083808;10817392
3083834;10817448
3083860;10817145
3083887;10817177
3083913;10817043
3083939;10816870
3083965;10816906
3083992;10817161
3084018;10817049
3084044;10816951
3084070;10817422
3084096;10817090
3084123;10817197
3084149;10817500
3084175;10817273
3084201;10817479
3084228;10817233
3084253;10816998
3084280;10817171
3084306;10817622
3084332;10817238
3084359;10817448
3084385;10817171
3084411;10817090
3084438;10816834
3084463;10816773
3084489;10816782
3084516;10816834
3084542;10816742
3084568;10817079
3084595;10816905
3084620;10816695
3084647;10816665
3084673;10816824
3084699;10816998
3084726;10817453
3084752;10817213
3084778;10818242
3084804;10818221
3084831;10818032
3084856;10818354
3084883;10818319
3084909;10818627
3084936;10818693
3084961;10818636
3084988;10818790
3085014;10818652
3085040;10818416
3085066;10818538
3085093;10818170
3085119;10818114
3085145;10817991
3085171;10817925
3085197;10817945
3085223;10818047
3085250;10817868
3085276;10817556
3085302;10817828
3085329;10817448
3085355;10817796
3085381;10817628
3085407;10817413
3085434;10817705
3085459;10818016
3085486;10818129
3085512;10818200
3085538;10818231
3085565;10818238
3085591;10818785
3085617;10818252
3085643;10818657
3085669;10818958
3085696;10818841
3085722;10819312
3085748;10819266
3085774;10819225
3085800;10819584
3085826;10819204
3085853;10819010
3085879;10818984
3085905;10818835
3085932;10818437
3085957;10818349
3085984;10818385
3086010;10818365
3086036;10817719
3086063;10818032
3086089;10818001
3086115;10818119
3086141;10818375
3086167;10818463
3086193;10818564
3086220;10818631
3086246;10818852
3086272;10818883
3086299;10819286
3086325;10819414
3086351;10819537
3086377;10819665
3086403;10819731
3086429;10820152
3086456;10820162
3086482;10820449
3086508;10820812
3086534;10820648
3086561;10820596
3086587;10820403
3086613;10820453
3086639;10820444
3086665;10821447
3086692;10820515
3086718;10820546
3086744;10820905
3086770;10820582
3086797;10820792
3086823;10821151
3086849;10821448
3086875;10820890
3086901;10821084
3086928;10821407
3086954;10821857
3086980;10821883
3087006;10821949
3087033;10822164
3087058;10822431
3087085;10822497
3087111;10822824
3087137;10823321
3087164;10823357
3087190;10824023
3087216;10823941
3087243;10824376
3087268;10824637
3087295;10824703
3087321;10825139
3087347;10824806
3087373;10825082
3087400;10824765
3087426;10824955
3087452;10824683
3087478;10824376
3087504;10824192
3087531;10823971
3087557;10823592
3087583;10823194
3087609;10822886
3087635;10822646
3087662;10822037
3087688;10821662
3087714;10821544
3087740;10820741
3087766;10820715
3087793;10820244
3087819;10819859
3087845;10819302
3087871;10819676
3087898;10819127
3087924;10818999
3087950;10818815
3087976;10818918
3088003;10818569
3088028;10818365
3088055;10818708
3088081;10818548
3088107;10818503
3088134;10818427
3088159;10818416
3088186;10818457
3088212;10818159
3088239;10818181
3088264;10818308
3088291;10818385
3088317;10818427
3088343;10818252
3088370;10818513
3088396;10818652
3088422;10818529
3088449;10818636
3088474;10819091
3088500;10819133
3088527;10818974
3088553;10819036
