=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 21:21:11 =~=~=~=~=~=~=~=~=~=~=~=
BME280 test
-- Default Test --
Time;RH;Temp
222;13.83;23.03
325;13.82;23.04
428;13.82;23.04
531;13.82;23.04
634;13.81;23.05
737;13.81;23.04
840;13.80;23.04
943;13.79;23.05
1046;13.78;23.05
1149;13.78;23.04
1253;13.77;23.05
1356;13.74;23.04
1459;13.75;23.05
1562;13.74;23.04
1665;13.75;23.05
1768;13.72;23.04
1871;13.72;23.04
1974;13.71;23.05
2077;13.71;23.05
2180;13.70;23.04
2283;13.69;23.04
2386;13.68;23.04
2490;13.68;23.04
2593;13.67;23.04
2696;13.67;23.04
2799;13.65;23.05
2902;13.64;23.04
3005;13.62;23.04
3108;13.60;23.04
3211;13.60;23.04
3314;13.63;23.04
3417;13.61;23.05
3520;13.60;23.04
3623;13.60;23.04
3727;13.59;23.04
3830;13.59;23.04
3933;13.57;23.04
4036;13.56;23.04
4139;13.56;23.04
4242;13.55;23.04
4345;13.55;23.04
4448;13.54;23.04
4551;13.53;23.04
4654;13.53;23.04
4757;13.53;23.04
4860;13.53;23.04
4964;13.51;23.04
5067;13.50;23.04
5170;13.48;23.04
5273;13.48;23.04
5376;13.47;23.04
5479;13.46;23.04
5582;13.46;23.04
5685;13.46;23.04
5788;13.45;23.04
5891;13.44;23.04
5994;13.44;23.04
6097;13.43;23.04
6200;13.42;23.04
6303;13.40;23.04
6406;13.40;23.04
6509;13.39;23.03
6612;13.38;23.03
6716;13.38;23.03
6819;13.37;23.03
6922;13.37;23.03
7025;13.37;23.03
7128;13.36;23.03
7231;13.36;23.03
7334;13.35;23.04
7437;13.34;23.04
7540;13.34;23.03
7643;13.33;23.03
7746;13.31;23.03
7849;13.35;23.03
7953;13.28;23.03
8056;13.30;23.03
8159;13.27;23.03
8262;13.27;23.03
8365;13.26;23.03
8468;13.26;23.03
8571;13.25;23.03
8674;13.25;23.03
8777;13.24;23.04
8880;13.24;23.03
8983;13.24;23.03
9086;13.22;23.03
9190;13.22;23.03
9293;13.21;23.03
9396;13.21;23.03
9499;13.20;23.03
9602;13.20;23.03
9705;13.18;23.03
9808;13.18;23.03
9911;13.18;23.03
10014;13.17;23.03
10117;13.17;23.03
10220;13.16;23.03
10323;13.14;23.03
10427;13.14;23.03
10530;13.13;23.03
10633;13.13;23.03
10736;13.12;23.03
10839;13.11;23.03
10942;13.11;23.03
11045;13.09;23.03
11148;13.10;23.03
11251;13.08;23.03
11354;13.09;23.03
11457;13.08;23.03
11560;13.07;23.03
11664;13.07;23.03
11767;13.07;23.03
11870;13.05;23.03
11973;13.05;23.03
12076;13.04;23.03
12179;13.04;23.03
