=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.04 12:04:04 =~=~=~=~=~=~=~=~=~=~=~=
BME280 test
-- Default Test --
Time;RH;Temp
222;51.83;23.56
325;51.85;23.57
428;51.88;23.57
531;51.90;23.57
634;51.92;23.57
737;51.95;23.57
840;51.98;23.57
943;52.00;23.57
1046;52.01;23.58
1149;52.04;23.57
1253;52.06;23.58
1356;52.09;23.58
1459;52.11;23.57
1562;52.13;23.58
1665;52.16;23.58
1768;52.19;23.58
1871;52.21;23.58
1974;52.23;23.58
2077;52.27;23.58
2180;52.29;23.58
2283;52.32;23.57
2386;52.33;23.58
2490;52.36;23.58
2593;52.38;23.58
2696;52.40;23.58
2799;52.42;23.58
2902;52.44;23.58
3005;52.46;23.58
3108;52.49;23.58
3211;52.51;23.58
3314;52.56;23.58
3417;52.58;23.58
3520;52.60;23.58
3623;52.64;23.58
3727;52.66;23.58
3830;52.68;23.58
3933;52.70;23.58
4036;52.73;23.58
4139;52.75;23.58
4242;52.77;23.58
4345;52.78;23.58
4448;52.80;23.58
4551;52.83;23.58
4654;52.86;23.58
4757;52.88;23.58
4860;52.91;23.58
4964;52.95;23.58
5067;52.97;23.58
5170;53.01;23.58
5273;53.02;23.58
5376;53.04;23.58
5479;53.06;23.58
5582;53.08;23.58
5685;53.11;23.59
5788;53.13;23.58
5891;53.15;23.58
5994;53.17;23.58
6097;53.18;23.58
6200;53.23;23.58
6303;53.21;23.58
6406;53.26;23.58
6509;53.30;23.59
6612;53.31;23.59
6716;53.35;23.58
6819;53.36;23.58
6922;53.40;23.58
7025;53.42;23.58
7128;53.44;23.58
7231;53.45;23.58
7334;53.48;23.59
7437;53.50;23.59
7540;53.52;23.59
7643;53.54;23.59
7746;53.59;23.59
7849;53.59;23.59
7953;53.60;23.58
8056;53.64;23.59
8159;53.68;23.59
8262;53.70;23.59
8365;53.73;23.59
8468;53.75;23.59
8571;53.77;23.59
8674;53.77;23.59
8777;53.59;23.59
8880;53.14;23.59
8983;52.78;23.59
9086;52.46;23.59
9190;52.14;23.58
9293;51.80;23.58
9396;51.42;23.58
9499;51.04;23.58
9602;50.61;23.58
9705;50.10;23.58
9808;49.06;23.58
9911;48.55;23.57
10014;48.03;23.58
10117;47.48;23.57
10220;46.96;23.58
10323;46.46;23.58
10427;45.91;23.58
10530;45.36;23.57
10633;44.82;23.58
10736;44.29;23.57
10839;43.80;23.57
10942;43.32;23.57
11045;42.79;23.57
11148;42.31;23.57
11251;41.83;23.57
11354;40.91;23.57
11457;40.44;23.57
11560;40.02;23.57
11664;39.58;23.57
11767;39.17;23.57
11870;38.76;23.57
11973;38.37;23.57
12076;37.99;23.57
12179;37.59;23.57
12282;37.23;23.57
12385;36.91;23.57
12488;36.56;23.57
12591;36.21;23.57
12694;35.88;23.57
12797;35.57;23.57
12901;35.24;23.57
13004;34.68;23.57
13107;34.40;23.57
13210;34.12;23.57
13313;33.86;23.57
13416;33.60;23.57
13519;33.32;23.57
1
13622;33.05;23.58
13725;32.79;23.58
13828;32.57;23.57
13931;32.34;23.58
14034;32.12;23.58
14138;31.87;23.58
14241;31.62;23.58
2
14344;31.40;23.57
14447;31.19;23.58
14550;31.00;23.58
14653;30.64;23.58
14756;30.47;23.58
14859;30.31;23.58
14962;30.14;23.58
15065;29.98;23.58
15168;29.81;23.58
15271;29.65;23.58
15375;29.49;23.58
15478;29.35;23.58
15581;29.19;23.58
15684;29.06;23.58
15787;28.89;23.58
15890;28.75;23.58
15993;28.64;23.58
16096;28.49;23.58
16199;28.24;23.57
16302;28.11;23.58
16405;27.99;23.58
16508;27.87;23.58
16612;27.77;23.58
16715;27.66;23.57
16818;27.56;23.58
16921;27.44;23.58
17024;27.33;23.58
17127;27.23;23.58
17230;27.14;23.58
17333;27.06;23.58
17436;26.94;23.58
17539;26.86;23.58
17642;26.77;23.58
17745;26.70;23.58
17848;26.53;23.58
17951;26.45;23.58
18054;26.36;23.58
18157;26.27;23.58
18260;26.22;23.58
18364;26.14;23.58
18467;26.06;23.58
18570;25.97;23.58
18673;25.86;23.58
18776;25.79;23.58
18879;25.72;23.58
18982;25.67;23.58
19085;25.58;23.58
19188;25.52;23.58
19291;25.44;23.59
19394;25.33;23.58
19497;25.27;23.58
