=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.04 12:05:58 =~=~=~=~=~=~=~=~=~=~=~=
BME280 test
-- Default Test --
Time;RH;Temp
222;30.68;23.48
325;30.75;23.49
428;30.79;23.49
531;30.86;23.49
634;30.91;23.49
737;30.96;23.49
840;31.02;23.49
943;31.08;23.50
1046;31.14;23.50
1149;31.20;23.50
1253;31.25;23.49
1356;31.30;23.50
1459;31.35;23.49
1562;31.42;23.50
1665;31.47;23.49
1768;31.58;23.50
1871;31.64;23.49
1974;31.68;23.49
2077;31.75;23.49
2180;31.81;23.49
2283;31.86;23.50
2386;31.92;23.49
2490;31.97;23.50
2593;32.02;23.50
2696;32.08;23.50
2799;32.13;23.49
2902;32.18;23.50
3005;32.27;23.49
3108;32.29;23.49
3211;32.36;23.50
3314;32.45;23.50
3417;32.51;23.50
3520;32.56;23.50
3623;32.61;23.50
3727;32.66;23.50
3830;32.71;23.50
3933;32.76;23.50
4036;32.82;23.50
4139;32.87;23.50
4242;32.92;23.50
4345;32.98;23.50
4448;33.02;23.50
4551;33.06;23.50
4654;33.14;23.50
4757;33.16;23.51
4860;33.27;23.50
4964;33.34;23.50
5067;33.39;23.50
5170;33.45;23.50
5273;33.51;23.50
5376;33.56;23.51
5479;33.62;23.50
5582;33.66;23.50
5685;33.72;23.51
5788;33.78;23.51
5891;33.82;23.50
5994;33.88;23.50
6097;33.92;23.51
6200;33.96;23.50
6303;34.01;23.50
6406;34.07;23.50
6509;34.11;23.51
6612;34.24;23.51
6716;34.28;23.51
6819;34.32;23.50
6922;34.24;23.51
7025;34.15;23.51
7128;34.11;23.50
7231;34.13;23.51
7334;34.10;23.51
7437;34.06;23.51
7540;34.02;23.51
7643;33.98;23.51
7746;33.92;23.51
7849;33.80;23.51
7953;33.69;23.50
8056;33.56;23.50
8159;33.24;23.50
8262;33.05;23.50
8365;32.88;23.50
8468;32.70;23.50
8571;32.52;23.50
8674;32.33;23.50
8777;32.12;23.50
8880;31.92;23.50
8983;31.72;23.50
9086;31.53;23.50
9190;31.34;23.50
9293;31.11;23.50
9396;30.92;23.49
9499;30.69;23.50
9602;30.48;23.50
9705;30.28;23.50
9808;29.86;23.50
9911;29.67;23.50
10014;29.48;23.50
10117;29.29;23.50
10220;29.11;23.50
10323;28.93;23.50
10427;28.75;23.50
10530;28.58;23.50
10633;28.40;23.50
10736;28.23;23.50
10839;28.05;23.50
10942;27.86;23.50
11045;27.73;23.50
11148;27.55;23.50
11251;27.41;23.50
11354;27.15;23.50
11457;27.01;23.50
11560;26.87;23.50
11664;26.72;23.50
11767;26.59;23.50
11870;26.48;23.50
11973;26.36;23.51
12076;26.25;23.51
12179;26.14;23.50
12282;26.02;23.50
12385;25.92;23.50
12488;25.82;23.50
12591;25.69;23.50
12694;25.64;23.50
12797;25.50;23.51
12901;25.40;23.51
13004;25.21;23.51
13107;25.11;23.51
13210;25.03;23.50
13313;24.95;23.51
13416;24.86;23.50
13519;24.77;23.50
13622;24.68;23.50
13725;24.60;23.51
13828;24.53;23.51
13931;24.46;23.51
14034;24.37;23.51
14138;24.28;23.51
14241;24.24;23.51
14344;24.15;23.50
14447;24.06;23.51
14550;23.96;23.51
14653;23.90;23.51
14756;23.84;23.51
14859;23.79;23.51
14962;23.74;23.51
15065;23.70;23.51
15168;23.64;23.51
15271;23.60;23.51
15375;23.55;23.51
15478;23.51;23.51
15581;23.45;23.51
15684;23.38;23.51
15787;23.34;23.51
15890;23.30;23.51
15993;23.28;23.51
16096;23.21;23.51
16199;23.13;23.51
16302;23.09;23.51
16405;23.05;23.51
16508;23.03;23.51
16612;22.98;23.51
16715;22.92;23.51
16818;22.86;23.51
16921;22.83;23.51
17024;22.77;23.51
17127;22.73;23.51
17230;22.71;23.51
17333;22.66;23.51
17436;22.65;23.51
17539;22.63;23.51
17642;22.59;23.51
17745;22.51;23.51
17848;22.47;23.51
17951;22.45;23.51
18054;22.41;23.51
18157;22.39;23.52
18260;22.37;23.52
18364;22.33;23.51
18467;22.29;23.51
18570;22.27;23.52
18673;22.24;23.51
18776;22.21;23.51
18879;22.17;23.52
18982;22.14;23.52
19085;22.12;23.52
19188;22.06;23.52
19291;22.07;23.51
19394;22.03;23.52
19497;21.99;23.51
19601;21.96;23.51
19704;21.93;23.52
19807;21.88;23.52
19910;21.85;23.52
20013;21.83;23.52
20116;21.81;23.52
20219;21.79;23.52
20322;21.77;23.52
20425;21.75;23.52
20528;21.75;23.52
20631;21.71;23.52
20734;21.69;23.52
20838;21.69;23.52
20941;21.67;23.52
21044;21.66;23.52
21147;21.63;23.52
21250;21.60;23.52
21353;21.58;23.52
21456;21.55;23.52
21559;21.53;23.52
21662;21.51;23.52
21765;21.50;23.52
21868;21.49;23.52
21971;21.45;23.52
22075;21.44;23.52
22178;21.41;23.52
22281;21.34;23.52
22384;21.37;23.52
22487;21.34;23.52
22590;21.32;23.52
22693;21.31;23.52
22796;21.27;23.52
22899;21.24;23.52
23002;21.22;23.52
23105;21.19;23.52
23208;21.18;23.52
23312;21.17;23.52
23415;21.14;23.52
23518;21.12;23.52
23621;21.10;23.52
23724;21.09;23.52
23827;21.04;23.52
23930;21.01;23.52
24033;21.01;23.52
24136;20.96;23.52
24239;20.96;23.52
24342;20.96;23.52
24445;20.95;23.52
24549;20.93;23.52
24652;20.92;23.53
