=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.06.29 16:03:05 =~=~=~=~=~=~=~=~=~=~=~=
~BME280 test
-- Default Test --

222;100.00;23.37
325;100.00;23.37
428;100.00;23.38
531;100.00;23.38
634;100.00;23.38
737;100.00;23.38
840;100.00;23.38
943;100.00;23.38
1046;100.00;23.38
1149;100.00;23.39
1253;100.00;23.39
1356;100.00;23.39
1459;100.00;23.39
1562;100.00;23.39
1665;100.00;23.39
1768;100.00;23.38
1871;100.00;23.39
1974;100.00;23.39
2077;100.00;23.39
2180;100.00;23.39
2283;100.00;23.39
2386;100.00;23.39
2490;100.00;23.39
2593;100.00;23.39
2696;100.00;23.40
2799;100.00;23.39
2902;100.00;23.39
3005;100.00;23.39
3108;100.00;23.40
3211;100.00;23.40
3314;100.00;23.40
3417;100.00;23.40
3520;100.00;23.40
3623;100.00;23.40
3727;100.00;23.40
3830;100.00;23.40
3933;100.00;23.40
4036;100.00;23.40
4139;100.00;23.40
4242;100.00;23.40
4345;100.00;23.41
4448;100.00;23.41
4551;100.00;23.40
4654;100.00;23.40
4757;100.00;23.40
4860;100.00;23.41
4964;100.00;23.40
5067;100.00;23.40
5170;100.00;23.40
5273;100.00;23.41
5376;100.00;23.41
5479;100.00;23.40
5582;100.00;23.40
5685;100.00;23.41
5788;100.00;23.40
5891;100.00;23.40
5994;100.00;23.41
6097;100.00;23.41
6200;100.00;23.41
6303;100.00;23.41
6406;100.00;23.41
6509;100.00;23.41
6612;100.00;23.41
6716;100.00;23.41
6819;100.00;23.41
6922;100.00;23.41
7025;100.00;23.41
7128;100.00;23.42
7231;100.00;23.41
7334;100.00;23.41
7437;100.00;23.42
7540;100.00;23.41
7643;100.00;23.41
7746;100.00;23.41
7849;100.00;23.41
7953;100.00;23.41
8056;100.00;23.42
8159;100.00;23.41
8262;100.00;23.41
8365;100.00;23.41
8468;100.00;23.41
8571;100.00;23.41
8674;100.00;23.42
8777;100.00;23.42
8880;100.00;23.42
8983;100.00;23.42
9086;100.00;23.42
9190;100.00;23.42
9293;100.00;23.42
9396;100.00;23.42
9499;100.00;23.42
9602;100.00;23.42
9705;100.00;23.42
9808;100.00;23.42
9911;100.00;23.42
10014;100.00;23.41
10117;100.00;23.42
10220;100.00;23.42
10323;100.00;23.42
10427;100.00;23.42
10530;100.00;23.42
10633;100.00;23.42
10736;100.00;23.41
10839;100.00;23.41
10942;100.00;23.42
11045;100.00;23.42
11148;100.00;23.42
11251;100.00;23.42
11354;100.00;23.42
11457;100.00;23.42
11560;100.00;23.42
11664;100.00;23.42
11767;100.00;23.42
11870;100.00;23.42
11973;100.00;23.42
12076;100.00;23.42
12179;100.00;23.42
12282;100.00;23.42
12385;100.00;23.42
12488;100.00;23.42
12591;100.00;23.42
12694;100.00;23.42
12797;100.00;23.42
12901;100.00;23.42
13004;100.00;23.42
13107;100.00;23.42
13210;100.00;23.42
13313;100.00;23.42
13416;100.00;23.42
13519;100.00;23.42
13622;100.00;23.42
13725;100.00;23.42
13828;100.00;23.42
13931;100.00;23.42
14034;100.00;23.42
14138;100.00;23.42
14241;100.00;23.42
14344;100.00;23.42
14447;100.00;23.42
14550;100.00;23.42
14653;100.00;23.42
14756;100.00;23.42
14859;100.00;23.42
14962;100.00;23.43
15065;100.00;23.42
15168;100.00;23.42
15271;100.00;23.42
15375;100.00;23.42
15478;100.00;23.42
15581;100.00;23.42
15684;100.00;23.43
15787;100.00;23.42
15890;100.00;23.43
15993;100.00;23.42
16096;100.00;23.43
16199;100.00;23.43
16302;100.00;23.43
16405;100.00;23.43
16508;100.00;23.43
16612;100.00;23.43
16715;100.00;23.43
16818;100.00;23.43
16921;100.00;23.43
17024;100.00;23.43
17127;100.00;23.43
17230;100.00;23.42
17333;100.00;23.43
17436;100.00;23.42
17539;100.00;23.42
17642;100.00;23.42
17745;100.00;23.42
17848;100.00;23.43
17951;100.00;23.43
18054;100.00;23.43
18157;100.00;23.43
18260;100.00;23.43
18364;100.00;23.43
18467;100.00;23.43
18570;100.00;23.43
18673;100.00;23.43
18776;100.00;23.43
18879;100.00;23.43
18982;100.00;23.43
19085;100.00;23.43
19188;100.00;23.43
19291;100.00;23.43
19394;100.00;23.43
19497;100.00;23.43
19601;100.00;23.43
19704;100.00;23.43
19807;100.00;23.43
19910;100.00;23.43
20013;100.00;23.43
20116;100.00;23.43
