=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.04 11:20:17 =~=~=~=~=~=~=~=~=~=~=~=
calibrate;
2330945;10300602
2330998;10297554
2331051;10293921
2331105;10294758
2331158;10293709
2331211;10291100
2331264;10288692
2331318;10287127
2331370;10285694
2331424;10282774
2331477;10279362
2331530;10277698
2331583;10276428
2331637;10274193
2331690;10272470
2331743;10271608
2331796;10270244
2331850;10269525
2331903;10269476
2331957;10269732
2332009;10269353
2332063;10270431
2332117;10269934
2332169;10270170
2332223;10270589
2332276;10270225
2332329;10270086
2332383;10270165
2332436;10270436
2332489;10270308
2332542;10270023
2332595;10268929
2332648;10268443
2332702;10267891
2332755;10268654
2332809;10268053
2332862;10267960
2332915;10266763
2332968;10267576
2333021;10266778
2333075;10267320
2333128;10266242
2333181;10265459
2333234;10265070
2333287;10264691
2333341;10263293
2333394;10261816
2333447;10261427
2333501;10259767
2333554;10259334
2333607;10258930
2333660;10258940
2333714;10257044
2333767;10256454
2333820;10255824
2333873;10254495
2333927;10253362
2333980;10253003
2334033;10251624
2334086;10251117
2334139;10250516
2334193;10249695
2334246;10249497
2334300;10248739
2334352;10248065
2334406;10246770
2334459;10246918
2334512;10245170
2334566;10244549
2334619;10243673
2334672;10243111
2334726;10242328
2334778;10242309
2334832;10241886
2334885;10242689
2334938;10241595
2334992;10241443
2335045;10240852
2335098;10240503
2335151;10239971
2335205;10237888
2335258;10237460
2335311;10235894
2335365;10232693
2335417;10232059
2335471;10232226
2335524;10232970
2335578;10232005
2335631;10230985
2335683;10230276
2335737;10228696
2335790;10227819
2335844;10228617
2335897;10228500
2335950;10229425
2336003;10228701
2336056;10228962
2336110;10229268
2336163;10229154
2336216;10228435
2336270;10228751
2336323;10228450
2336377;10227726
2336429;10227435
2336482;10226648
2336536;10226194
2336589;10224993
2336642;10224502
2336696;10223512
2336749;10223315
2336803;10222104
2336855;10221306
2336908;10220499
2336962;10219632
2337015;10218535
2337068;10217903
2337122;10217131
2337175;10215778
2337228;10215443
2337282;10215153
2337334;10214753
2337388;10215714
2337441;10215078
2337494;10213704
2337547;10211504
2337601;10209396
2337654;10207127
2337707;10205015
2337760;10203302
2337814;10202464
2337867;10203252
2337921;10202902
2337973;10202838
2338027;10202474
2338080;10202725
2338134;10202218
2338187;10202597
2338240;10202365
2338293;10202626
2338346;10202646
2338400;10202834
2338453;10202853
2338507;10203271
2338559;10203153
2338613;10202252
2338666;10201131
2338719;10201276
2338773;10199389
2338825;10198778
2338879;10197783
2338932;10196375
2338985;10195020
2339038;10194926
2339092;10193991
2339145;10193706
2339199;10193892
2339252;10194045
2339305;10193617
2339359;10192410
2339411;10192658
2339464;10193170
2339518;10191917
2339571;10191841
2339625;10192356
2339677;10191998
2339731;10192170
2339784;10191559
2339838;10191319
2339890;10190004
2339944;10190540
2339997;10189137
2340050;10188758
2340104;10188403
2340157;10188202
2340210;10188847
2340263;10187837
2340317;10187975
2340370;10187931
2340423;10187670
2340476;10187994
2340530;10187207
2340583;10186640
2340636;10186227
2340690;10185267
2340743;10184185
2340796;10182004
2340849;10179679
2340902;10177418
2340956;10174787
2341009;10174283
2341062;10173269
2341116;10172890
2341168;10171733
2341222;10171890
2341275;10171329
2341328;10171358
2341382;10170798
2341435;10171679
2341488;10170684
2341542;10170428
2341594;10171034
2341648;10171363
2341701;10171368
2341754;10170984
2341808;10171634
2341861;10171245
2341915;10172805
2341967;10172595
2342020;10172761
2342074;10172536
2342127;10173633
2342181;10172742
2342234;10172363
2342287;10173013
2342340;10173249
2342394;10172348
2342447;10172935
2342500;10172807
2342554;10172472
2342606;10171590
2342660;10171585
2342713;10170998
2342766;10171747
2342820;10171998
2342872;10172486
2342926;10173314
2342980;10173363
2343033;10174457
2343085;10174363
2343139;10174235
2343192;10174037
2343246;10173831
2343299;10173776
2343352;10172802
2343406;10172155
2343458;10171935
2343512;10171544
2343565;10171281
2343619;10169777
2343671;10170177
2343725;10169521
2343778;10169970
2343832;10170344
2343884;10169286
2343938;10168723
2343991;10168989
2344044;10169300
2344097;10167999
2344151;10167032
2344204;10167489
2344257;10166549
2344311;10166830
2344363;10166938
2344417;10166578
2344470;10167351
2344524;10166308
2344576;10166830
2344630;10166849
2344683;10166356
2344737;10166859
2344790;10166071
2344843;10166091
2344897;10164491
2344949;10165018
2345003;10164245
2345056;10163919
2345109;10164465
2345163;10165209
2345216;10165323
2345269;10165190
2345322;10165033
2345376;10164762
2345429;10164516
2345482;10163516
2345535;10163559
2345588;10163175
2345642;10163033
2345695;10163057
2345748;10163639
2345802;10162490
2345855;10161448
2345908;10161093
2345961;10160055
2346014;10160803
2346068;10160144
2346121;10159782
2346174;10159431
2346228;10159572
2346281;10158647
2346334;10159101
2346387;10159386
2346441;10159494
2346494;10159400
2346547;10159750
2346601;10160922
2346654;10160294
2346707;10159243
2346760;10160214
2346813;10159458
2346866;10159248
2346920;10159446
2346973;10158569
2347027;10159332
2347080;10158992
2347132;10159775
2347186;10159238
2347240;10158417
2347293;10158736
2347346;10158470
2347399;10158765
2347453;10158415
2347505;10159219
2347559;10159598
2347612;10159144
2347665;10159002
2347719;10158652
2347772;10158038
2347825;10157678
2347879;10157338
2347931;10156958
2347985;10157446
2348039;10156205
2348091;10156584
2348145;10155613
2348198;10155485
2348251;10155618
2348305;10155806
2348357;10154964
2348411;10155623
2348464;10156432
2348518;10155442
2348570;10155678
2348624;10155224
2348677;10154826
2348730;10155599
2348783;10155280
2348837;10155500
2348890;10154807
2348944;10158115
2348997;10154874
2349050;10154792
2349103;10154082
2349156;10153860
2349210;10153737
2349263;10153865
2349316;10153024
2349369;10152626
2349422;10153355
2349476;10152783
2349529;10151454
2349583;10151558
2349636;10151150
2349688;10151903
2349742;10151444
2349795;10151382
2349849;10151396
2349902;10151114
2349955;10150515
2350008;10151133
2350062;10151065
2350115;10150667
2350168;10150174
2350222;10150036
2350274;10150155
2350328;10149870
2350381;10150607
2350435;10150613
2350487;10151261
2350541;10150534
2350594;10151179
2350648;10151360
2350700;10150932
2350754;10151667
2350807;10151514
2350860;10151604
2350914;10151558
2350967;10152570
2351020;10151177
2351073;10150998
2351127;10150971
2351180;10150879
2351233;10150377
2351287;10150790
2351339;10150942
2351393;10149957
2351446;10150080
2351499;10149904
2351552;10149160
2351606;10149819
2351659;10150085
2351713;10148964
2351765;10150056
2351819;10148776
2351872;10149411
2351926;10148875
2351978;10148884
2352032;10148682
2352085;10148525
2352139;10149169
2352191;10148677
2352245;10149877
2352298;10149474
2352351;10148870
2352405;10149208
2352458;10149145
2352511;10148046
2352564;10147967
2352617;10147657
2352671;10147476
2352724;10146481
2352777;10146329
2352830;10145728
2352884;10145349
2352937;10144551
2352991;10144052
2353043;10144158
2353097;10144136
2353150;10144462
2353204;10143810
2353257;10143117
2353310;10143143
2353363;10142902
2353416;10143006
2353470;10143247
2353523;10143262
2353576;10142842
2353630;10143655
2353683;10143525
2353736;10143235
2353789;10143390
2353843;10143764
2353896;10143494
2353949;10143066
2354003;10143119
2354056;10143366
2354108;10143952
2354162;10143267
2354215;10143769
2354269;10142784
2354322;10143339
2354375;10143547
2354428;10143900
2354482;10144334
2354535;10144643
2354588;10144412
2354641;10144392
2354694;10143397
2354748;10143465
2354801;10143226
2354854;10143409
2354908;10143607
2354961;10143095
2355014;10143801
2355068;10142252
2355121;10142322
2355174;10142513
2355227;10141892
2355280;10141892
2355333;10141682
2355387;10141716
2355440;10142199
2355493;10141238
2355547;10140648
2355600;10141160
2355653;10141129
2355707;10140933
2355760;10141025
2355813;10140677
2355866;10141252
2355919;10141110
2355973;10140607
2356026;10141047
2356079;10140257
2356132;10140052
2356185;10140156
2356239;10139388
2356292;10140120
2356346;10140033
2356398;10139564
2356452;10139376
2356505;10140219
2356558;10139332
2356611;10138934
2356665;10139274
2356718;10139750
2356771;10140095
2356824;10139407
2356878;10140047
2356931;10139938
2356984;10138987
2357037;10139146
2357091;10139381
2357144;10138820
2357197;10139170
2357251;10138740
2357304;10138740
2357357;10139352
2357410;10138639
2357463;10138731
2357516;10138678
2357570;10138668
2357623;10138678
2357677;10138402
2357730;10138255
2357783;10138156
2357837;10137564
2357890;10137772
2357943;10136840
2357996;10136673
2358049;10136702
2358102;10135069
2358156;10136444
2358209;10135272
2358262;10135217
2358316;10134591
2358369;10135238
2358422;10135192
2358476;10135183
2358528;10163496
2358582;10135168
2358635;10134949
2358688;10135960
2358741;10134977
2358795;10134229
2358848;10133444
2358901;10133789
2358955;10132842
2359007;10132997
2359061;10133154
2359114;10133439
2359168;10133386
2359221;10133173
2359274;10133951
2359327;10133217
2359380;10130879
2359434;10128638
2359487;10132847
2359541;10145670
2359593;10165682
2359647;10173160
2359700;10176352
2359753;10186779
2359807;10197614
2359859;10203814
2359913;10212321
2359967;10223882
2360019;10229268
2360073;10234028
2360126;10241576
2360179;10249950
2360232;10248660
2360286;10253918
2360339;10261101
2360392;10268216
2360446;10270988
2360499;10275714
2360552;10283001
2360606;10287949
2360658;10292173
2360712;10298618
2360765;10305072
2360818;10310360
2360872;10313934
2360925;10319744
2360978;10322471
2361032;10326843
2361084;10332456
2361138;10336823
2361191;10338398
2361245;10342116
2361297;10347226
2361351;10352277
2361404;10356556
2361457;10360632
2361511;10365422
2361564;10369415
2361617;10374718
2361671;10377298
2361724;10380517
2361777;10386367
2361830;10388400
2361883;10391969
2361936;10395784
2361990;10399664
2362043;10402205
2362096;10404913
2362150;10408079
2362203;10410491
2362256;10412199
2362309;10415040
2362362;10416006
2362416;10416109
2362469;10419023
2362522;10422308
2362576;10426364
2362629;10428017
2362682;10429480
2362735;10433566
2362788;10435664
2362842;10437096
2362895;10440755
2362948;10443488
2363002;10444841
2363055;10446540
2363109;10448249
2363161;10450754
2363215;10452009
2363268;10454915
2363322;10456687
2363374;10457903
2363427;10459296
2363481;10461005
2363534;10463096
2363588;10463954
2363640;10465490
2363694;10466587
2363747;10468665
2363800;10470397
2363854;10473009
2363907;10474357
2363960;10476326
2364013;10476991
2364067;10478620
2364120;10479656
2364173;10480562
2364226;10481383
2364280;10482829
2364333;10484533
2364386;10484882
2364440;10485788
2364492;10488398
2364546;10490757
2364599;10491096
2364652;10491751
2364706;10493561
2364759;10494231
2364812;10494507
2364865;10496478
2364919;10496704
2364972;10497527
2365025;10499560
2365079;10499771
2365131;10500135
2365185;10500973
2365238;10501134
2365292;10502133
2365344;10503425
2365398;10504577
2365451;10506103
2365505;10507042
2365558;10508515
2365611;10508771
2365664;10509695
2365717;10510099
2365771;10511595
2365824;10511746
2365877;10512059
2365931;10512579
2365984;10513932
2366036;10514866
2366090;10515842
2366143;10515792
2366197;10516500
2366250;10516274
2366303;10517323
2366357;10517898
2366409;10518440
2366463;10519115
2366516;10519499
2366569;10519747
2366622;10520071
2366676;10520227
2366729;10520154
2366783;10521135
2366836;10521627
2366889;10522571
2366942;10523665
2366996;10523861
2367049;10525289
2367102;10526346
2367155;10526386
2367208;10525972
2367262;10526750
2367315;10528138
2367368;10527922
2367422;10528650
2367475;10528361
2367528;10529529
2367582;10529242
2367635;10529478
2367687;10529975
2367741;10530513
2367794;10530748
2367848;10531783
2367901;10531793
2367954;10532234
2368007;10532827
2368061;10533534
2368114;10533499
2368167;10533745
2368220;10533585
2368273;10534001
2368327;10534185
2368380;10534953
2368433;10535301
2368486;10535567
2368540;10536074
2368593;10536233
2368646;10536903
2368699;10536481
2368753;10537508
2368806;10537746
2368859;10536785
2368913;10536968
2368965;10537525
2369019;10537899
2369072;10538582
2369126;10538045
2369178;10537942
2369232;10537987
2369286;10538524
2369339;10538178
2369391;10538158
2369445;10538529
2369499;10538878
2369551;10540472
2369605;10541205
2369658;10540452
2369711;10540615
2369765;10540959
2369817;10540492
2369871;10541200
2369924;10541541
2369977;10541624
2370031;10541521
2370084;10541624
2370137;10541855
2370190;10542063
2370244;10542023
2370297;10542608
2370350;10543145
2370403;10543170
2370457;10543494
2370510;10543165
2370563;10544189
2370617;10543883
2370670;10544360
2370723;10544026
2370776;10544606
2370830;10544799
2370883;10544051
2370936;10543592
2370989;10543198
2371043;10544297
2371096;10543416
2371149;10544729
2371202;10544646
2371256;10545105
2371309;10545120
2371362;10544920
2371415;10546712
2371469;10545673
2371521;10545191
2371575;10544767
2371628;10545407
2371682;10545115
2371735;10545939
2371788;10546200
2371841;10546488
2371894;10546744
2371948;10546907
2372001;10546845
2372055;10547563
2372107;10547876
2372161;10547753
2372214;10548044
2372268;10548265
2372320;10549894
2372374;10549944
2372427;10549965
2372481;10550135
2372533;10550138
2372587;10549392
2372640;10549882
2372693;10548848
2372747;10549028
2372799;10549237
2372853;10549038
2372906;10549335
2372959;10547706
2373013;10548622
2373066;10549079
2373119;10549407
2373173;10550083
2373225;10549673
2373279;10550185
2373333;10550135
2373385;10549884
2373439;10550128
2373492;10550467
2373545;10550369
2373599;10551026
2373651;10552173
2373705;10551388
2373758;10551107
2373812;10551573
2373865;10550984
2373918;10551132
2373971;10551102
2374024;10551671
2374078;10551332
2374131;10551526
2374184;10551854
2374238;10551967
2374291;10551701
2374344;10551583
2374397;10552590
2374451;10552346
2374504;10552894
2374557;10552459
2374610;10553215
2374664;10552643
2374716;10552751
2374770;10552336
2374823;10553270
2374877;10553416
2374930;10553147
2374983;10552969
2375037;10553097
2375089;10553004
2375143;10552776
2375196;10553315
2375250;10553401
2375303;10553654
2375356;10553544
2375409;10553870
2375462;10553835
2375515;10554167
2375569;10554706
2375622;10555060
2375675;10555120
2375729;10555336
2375781;10555070
2375835;10554839
2375888;10555135
2375942;10555296
2375994;10555175
2376048;10555780
2376101;10556104
2376155;10555873
2376208;10555125
2376261;10555165
2376314;10555178
2376368;10555690
2376421;10554884
2376474;10554962
2376528;10554701
2376580;10555662
2376634;10554357
2376687;10554174
2376740;10554179
2376794;10555268
2376847;10555060
2376900;10556189
2376953;10555695
2377007;10555785
2377059;10554578
2377113;10554716
2377166;10555283
2377219;10555587
2377273;10556144
2377326;10556242
2377379;10556857
2377432;10556689
2377486;10556847
2377539;10556182
2377592;10556212
2377646;10556518
2377699;10556681
2377752;10557301
2377805;10557098
2377859;10556340
2377912;10556405
2377965;10557650
2378019;10557118
2378071;10557000
2378125;10557640
2378178;10557994
2378231;10557866
2378284;10557660
2378338;10557384
2378391;10557926
2378445;10558019
2378498;10557728
2378550;10557803
2378604;10558152
2378658;10557645
2378711;10557492
2378764;10557763
2378817;10557713
2378870;10557886
2378924;10558054
2378977;10557846
2379031;10557600
2379083;10556892
2379137;10557497
2379190;10558659
2379243;10557703
2379296;10557557
2379349;10558202
2379403;10558837
2379456;10558639
2379510;10560205
2379563;10558571
2379615;10558649
2379669;10559043
2379722;10558925
2379776;10559003
2379829;10558787
2379882;10558752
2379935;10558639
2379988;10559377
2380042;10559653
2380095;10559510
2380149;10559746
2380201;10559879
2380255;10559720
2380308;10559811
2380361;10559725
2380415;10559550
2380468;10559357
2380521;10559387
2380574;10559761
2380628;10559730
2380681;10559597
2380734;10560642
2380787;10559939
2380841;10576565
2380894;10560057
2380947;10559806
2381001;10560017
2381053;10560431
2381107;10561031
2381160;10560830
2381213;10561502
2381267;10561699
2381320;10561382
2381373;10561310
2381426;10561317
2381480;10561066
2381532;10561797
2381586;10561390
2381640;10561297
2381692;10561583
2381746;10561224
2381799;10561448
2381853;10561463
2381906;10561852
2381959;10561465
2382012;10561445
2382065;10561450
2382119;10561847
2382172;10561598
2382225;10561490
2382278;10561571
2382332;10561152
2382385;10561458
2382438;10561711
2382491;10561152
2382545;10560478
2382598;10560350
2382651;10561226
2382705;10561056
2382757;10561766
2382811;10561643
2382864;10561812
2382918;10561689
2382971;10561854
2383024;10562396
2383078;10561704
2383130;10562103
2383183;10562110
2383237;10562590
2383290;10562529
2383344;10562253
2383397;10562243
2383450;10559442
2383503;10559914
2383557;10560662
2383610;10560662
2383663;10561608
2383717;10561638
2383770;10561812
2383822;10562150
2383876;10561879
2383930;10561884
2383983;10562027
2384036;10562354
2384089;10563215
2384142;10563584
2384196;10563626
2384249;10562924
2384302;10563313
2384355;10563031
2384409;10563277
2384462;10562381
2384515;10562790
2384568;10563436
2384622;10563759
2384674;10564113
2384728;10564066
2384781;10563932
2384835;10564133
2384888;10563594
2384941;10563503
2384994;10563559
2385047;10564128
2385101;10563380
2385154;10562959
2385207;10563087
2385260;10563230
2385314;10563687
2385367;10563739
2385421;10563543
2385473;10564096
2385527;10564025
2385580;10564153
2385633;10564690
2385686;10564635
2385740;10564450
2385793;10564379
2385847;10564327
2385899;10564578
2385953;10564465
2386006;10563958
2386059;10564209
2386112;10564623
2386165;10564404
2386219;10564746
2386272;10564537
2386325;10564603
2386379;10564470
2386432;10564507
2386485;10564655
2386539;10564808
2386592;10565132
2386645;10564685
2386698;10564640
2386752;10565208
2386805;10564675
2386858;10565177
2386911;10565371
2386964;10565762
2387018;10565694
2387071;10564716
2387124;10564251
2387178;10564342
2387231;10564507
2387284;10565080
2387337;10565110
2387390;10564798
2387444;10565484
2387497;10565981
2387550;10565699
2387604;10565147
2387657;10565499
2387710;10566043
2387763;10566247
2387817;10566058
2387870;10565895
2387923;10565910
2387976;10565649
2388029;10565152
2388083;10565817
2388136;10565622
2388189;10566048
2388243;10565832
2388296;10565873
2388349;10565760
2388402;10566392
2388455;10566008
2388509;10566329
2388562;10565757
2388616;10565853
2388668;10565900
2388722;10565740
2388775;10566006
2388829;10566196
2388882;10566949
2388934;10565644
2388988;10566048
2389041;10566284
2389095;10566550
2389148;10566621
2389201;10567052
2389255;10566365
2389307;10566387
End Calibration
I received: 
