=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.04 11:20:16 =~=~=~=~=~=~=~=~=~=~=~=
BME280 test
-- Default Test --

22899;11.10;23.44
23002;11.06;23.44
23105;11.04;23.44
23208;11.02;23.44
23312;11.00;23.44
23415;10.97;23.44
23518;10.94;23.44
23621;10.92;23.44
23724;10.91;23.44
23827;10.86;23.44
23930;10.85;23.44
24033;10.83;23.44
24136;10.77;23.44
24239;10.75;23.44
24342;10.71;23.44
24445;10.69;23.44
24549;10.68;23.44
24652;10.66;23.44
24755;10.63;23.44
24858;10.61;23.44
24961;10.59;23.44
25064;10.57;23.44
25167;10.53;23.44
25270;10.53;23.44
25373;10.51;23.44
25476;10.50;23.44
25579;10.45;23.44
25682;10.41;23.44
25786;10.40;23.44
25889;10.36;23.44
25992;10.33;23.44
26095;10.32;23.44
26198;10.29;23.44
26301;10.27;23.44
26404;10.26;23.44
26507;10.24;23.44
26610;10.23;23.44
26713;10.20;23.44
26816;10.18;23.44
26919;10.15;23.44
27023;10.15;23.44
27126;10.12;23.44
27229;10.10;23.44
27332;10.07;23.44
27435;10.04;23.44
27538;10.02;23.44
27641;10.00;23.44
27744;9.99;23.44
27847;9.96;23.43
27950;9.95;23.43
28053;9.93;23.43
28156;9.92;23.43
28260;9.90;23.43
28363;9.89;23.43
28466;9.86;23.43
28569;9.85;23.43
28672;9.84;23.43
28775;9.81;23.43
28878;9.78;23.43
28981;9.77;23.43
29084;9.76;23.43
29187;9.74;23.43
29290;9.73;23.43
29393;9.71;23.43
29496;9.69;23.43
29599;9.67;23.43
29702;9.66;23.43
29805;9.64;23.43
29908;9.63;23.43
30012;9.60;23.43
30115;9.60;23.43
30218;9.58;23.43
30321;9.55;23.43
30424;9.55;23.43
30527;9.51;23.43
30630;9.50;23.43
30733;9.49;23.43
30836;9.48;23.43
30939;9.47;23.43
31042;9.44;23.43
31145;9.42;23.43
31249;9.41;23.43
31352;9.40;23.43
31455;9.38;23.43
31558;9.37;23.43
31661;9.37;23.43
31764;9.33;23.43
31867;9.33;23.42
31970;9.32;23.43
32073;9.27;23.43
32176;9.26;23.43
32279;9.25;23.43
32382;9.24;23.43
32486;9.22;23.43
32589;9.21;23.43
32692;9.18;23.42
32795;9.18;23.43
32898;9.17;23.42
33001;9.15;23.42
33104;9.14;23.43
33207;9.13;23.43
33310;9.12;23.43
33413;9.08;23.43
33516;9.10;23.43
33619;9.09;23.43
33723;9.05;23.43
33826;9.04;23.43
33929;9.03;23.43
34032;9.01;23.43
34135;9.00;23.43
34238;8.99;23.43
34341;8.98;23.43
34444;8.97;23.43
34547;8.96;23.43
34650;8.95;23.43
34753;8.93;23.42
34856;8.91;23.42
34960;8.88;23.43
35063;8.90;23.43
35166;8.88;23.42
35269;8.86;23.43
35372;8.83;23.43
35475;8.83;23.42
35578;8.82;23.42
35681;8.80;23.43
35784;8.79;23.42
35887;8.78;23.42
35990;8.76;23.42
36093;8.75;23.43
36197;8.74;23.43
36300;8.74;23.43
36403;8.72;23.43
36506;8.73;23.43
36609;8.72;23.43
36712;8.71;23.43
36815;8.70;23.43
36918;8.66;23.43
37021;8.65;23.43
37124;8.64;23.43
37227;8.63;23.42
37330;8.62;23.42
37434;8.62;23.42
37537;8.59;23.42
37640;8.59;23.43
37743;8.58;23.43
37846;8.57;23.43
37949;8.56;23.43
38052;8.55;23.43
38155;8.54;23.43
38258;8.53;23.43
38361;8.52;23.43
38464;8.50;23.43
38567;8.49;23.43
38671;8.48;23.43
38774;8.47;23.42
38877;8.46;23.42
38980;8.45;23.42
39083;8.44;23.43
39186;8.42;23.43
39289;8.42;23.42
39392;8.41;23.42
39495;8.40;23.42
39598;8.40;23.43
39701;8.38;23.42
39804;8.39;23.43
3
39908;8.35;23.43
40011;8.48;23.42
40114;8.97;23.43
40217;9.57;23.43
40320;10.30;23.43
40423;11.15;23.43
40526;12.13;23.44
40629;13.20;23.44
40732;14.40;23.44
40835;15.66;23.44
4
40938;16.98;23.44
41041;18.32;23.44
41144;19.71;23.44
41247;21.09;23.44
41350;22.46;23.43
5
41453;23.87;23.43
41556;25.19;23.43
41660;27.82;23.43
41763;29.09;23.43
41866;30.29;23.43
6
41969;31.49;23.43
42072;32.67;23.43
42175;33.79;23.43
42278;34.93;23.43
42381;36.04;23.44
7
42484;37.13;23.44
42587;38.20;23.44
42690;39.22;23.44
42793;40.23;23.44
42897;41.22;23.44
8
43000;42.13;23.44
43103;43.06;23.45
43206;43.93;23.45
43309;45.63;23.45
43412;46.39;23.46
9
43515;47.18;23.45
43618;47.89;23.46
43721;48.64;23.46
43824;49.36;23.46
43927;50.03;23.46
10
44030;50.68;23.46
44134;51.36;23.46
44237;51.95;23.47
44340;52.52;23.47
44443;53.12;23.47
11
44546;53.64;23.47
44649;54.14;23.47
44752;54.64;23.47
44855;55.64;23.47
44958;56.12;23.47
45061;56.63;23.48
45164;57.12;23.48
45267;57.54;23.48
45371;57.99;23.48
12
45474;58.41;23.48
45577;58.83;23.48
45680;59.23;23.48
45783;59.64;23.48
13
45886;60.03;23.48
45989;60.46;23.48
46092;60.88;23.48
46195;61.25;23.48
46298;61.62;23.48
46401;62.28;23.49
14
46504;62.60;23.49
46608;62.90;23.48
46711;63.23;23.48
46814;63.57;23.48
15
46917;63.90;23.49
47020;64.25;23.49
47123;64.55;23.49
47226;64.85;23.49
47329;65.10;23.49
47432;65.43;23.49
47535;65.79;23.49
16
47638;66.09;23.50
47741;66.39;23.50
47845;66.70;23.50
47948;66.97;23.50
48051;67.56;23.51
17
48154;67.83;23.50
48257;68.10;23.51
48360;68.37;23.50
48463;68.68;23.50
48566;68.93;23.50
48669;69.22;23.50
18
48772;69.52;23.51
48875;69.77;23.50
48978;70.05;23.51
49082;70.28;23.51
49185;70.51;23.51
19
49288;70.84;23.51
49391;71.07;23.51
49494;71.32;23.51
49597;71.71;23.52
49700;71.96;23.51
20
49803;72.20;23.51
49906;72.51;23.52
50009;72.78;23.52
50112;73.01;23.52
50215;73.26;23.52
21
50319;73.50;23.52
50422;73.72;23.52
50525;73.96;23.52
50628;74.20;23.52
50731;74.44;23.52
50834;74.65;23.52
22
50937;74.90;23.52
51040;75.11;23.53
51143;75.33;23.52
51246;75.79;23.52
23
51349;75.98;23.53
51452;76.18;23.53
51556;76.41;23.53
51659;76.65;23.53
51762;76.83;23.53
51865;76.98;23.53
24
51968;77.19;23.53
52071;77.41;23.53
52174;77.66;23.53
52277;77.81;23.53
52380;78.07;23.53
25
52483;78.25;23.53
52586;78.40;23.53
52689;78.61;23.53
52792;78.81;23.53
52895;79.22;23.53
52998;79.40;23.54
53101;79.60;23.54
26
53204;79.78;23.54
53308;80.01;23.54
53411;80.22;23.54
53514;80.42;23.54
53617;80.64;23.54
27
53720;80.78;23.54
53823;81.02;23.54
53926;81.20;23.54
54029;81.37;23.54
54132;81.54;23.54
28
54235;81.70;23.54
54338;81.85;23.54
54441;82.25;23.55
54545;82.46;23.55
54648;82.66;23.55
29
54751;82.81;23.55
54854;83.00;23.55
54957;83.15;23.55
55060;83.34;23.55
55163;83.50;23.55
30
55266;83.61;23.55
55369;83.76;23.56
55472;83.94;23.56
55575;84.08;23.55
55678;84.22;23.56
31
55782;84.35;23.55
55885;84.48;23.56
55988;84.66;23.56
56091;84.98;23.56
56194;85.13;23.56
32
56297;85.29;23.56
56400;85.41;23.56
56503;85.52;23.56
56606;85.70;23.56
56709;85.82;23.56
33
56812;85.99;23.56
56915;86.14;23.57
57019;86.26;23.57
57122;86.40;23.57
57225;86.50;23.57
34
57328;86.61;23.57
57431;86.79;23.57
57534;86.91;23.57
57637;87.19;23.57
35
57740;87.30;23.57
57843;87.47;23.57
57946;87.65;23.57
58049;87.76;23.58
58152;87.95;23.58
58256;88.09;23.58
36
58359;88.25;23.58
58462;88.41;23.58
58565;88.52;23.58
58668;88.68;23.58
58771;88.77;23.58
37
58874;88.88;23.58
58977;89.00;23.58
59080;89.15;23.58
59183;89.29;23.58
59286;89.56;23.58
59389;89.66;23.58
38
59493;89.78;23.58
59596;89.92;23.59
59699;90.08;23.58
59802;90.21;23.58
59905;90.30;23.59
39
60008;90.42;23.59
60111;90.53;23.58
60214;90.70;23.58
60317;90.80;23.59
60420;90.95;23.59
40
60523;91.10;23.59
60626;91.16;23.59
60730;91.30;23.59
60833;91.52;23.59
60936;91.61;23.59
41
61039;91.74;23.59
61142;91.88;23.59
61245;91.97;23.59
61348;92.15;23.59
61451;92.29;23.59
42
61554;92.45;23.59
61657;92.57;23.59
61760;92.68;23.59
61863;92.79;23.59
61967;92.89;23.59
43
62070;93.00;23.59
62173;93.13;23.59
62276;93.30;23.59
62379;93.41;23.60
62482;93.65;23.60
44
62585;93.81;23.60
62688;93.93;23.60
62791;94.04;23.60
62894;94.16;23.60
62997;94.26;23.60
45
63100;94.41;23.60
63204;94.56;23.61
63307;94.65;23.61
63410;94.75;23.60
63513;94.84;23.60
46
63616;95.01;23.60
63719;95.13;23.60
63822;95.20;23.60
63925;95.33;23.60
64028;95.62;23.61
47
64131;95.69;23.61
64234;95.80;23.61
64337;95.85;23.61
64440;95.93;23.61
64543;96.06;23.61
64646;96.17;23.61
48
64749;96.34;23.61
64852;96.45;23.61
64956;96.57;23.61
65059;96.70;23.61
65162;96.81;23.61
49
65265;96.95;23.61
65368;97.01;23.61
65471;97.16;23.62
65574;97.23;23.61
65677;97.47;23.62
65780;97.55;23.62
50
65883;97.66;23.62
65986;97.78;23.62
66089;97.89;23.64
66193;98.02;23.64
66296;98.13;23.64
51
66399;98.25;23.64
66502;98.39;23.64
66605;98.51;23.64
66708;98.57;23.64
66811;98.69;23.64
66914;98.82;23.64
52
67017;98.88;23.63
67120;98.99;23.64
67223;99.06;23.64
67326;99.32;23.64
67430;99.37;23.64
53
67533;99.46;23.64
67636;99.61;23.64
67739;99.70;23.65
67842;99.80;23.64
67945;99.88;23.64
54
68048;99.97;23.64
68151;100.00;23.64
68254;100.00;23.64
68357;100.00;23.64
68460;100.00;23.65
55
68563;100.00;23.65
68667;100.00;23.65
68770;100.00;23.65
68873;100.00;23.65
68976;100.00;23.65
56
69079;100.00;23.64
69182;100.00;23.65
69285;100.00;23.65
69388;100.00;23.65
69491;100.00;23.65
57
69594;100.00;23.65
69697;100.00;23.65
69800;100.00;23.65
69904;100.00;23.65
70007;100.00;23.65
58
70110;100.00;23.65
70213;100.00;23.65
70316;100.00;23.65
70419;99.35;23.65
70522;97.22;23.63
70625;96.18;23.63
70728;94.86;23.62
70831;93.62;23.62
70934;92.34;23.61
71037;91.06;23.61
71141;89.73;23.60
71244;88.40;23.61
71347;87.06;23.60
71450;85.76;23.60
71553;84.32;23.59
71656;82.96;23.60
71759;81.48;23.59
71862;80.16;23.59
71965;78.83;23.59
72068;76.12;23.58
72171;74.73;23.58
72274;73.41;23.58
72378;72.09;23.58
72481;70.75;23.57
72584;69.50;23.57
72687;68.23;23.57
72790;66.98;23.57
72893;65.79;23.57
72996;64.62;23.57
73099;63.42;23.56
73202;62.34;23.56
73305;61.24;23.56
73408;60.17;23.56
73511;59.10;23.56
73615;58.08;23.56
73718;56.12;23.55
73821;55.17;23.55
73924;54.27;23.55
74027;53.34;23.55
74130;52.44;23.55
74233;51.58;23.54
74336;50.78;23.54
74439;50.00;23.54
74542;49.24;23.54
74645;48.51;23.54
74748;47.78;23.54
74852;47.05;23.54
74955;46.38;23.54
75058;45.72;23.53
75161;45.08;23.53
75264;43.86;23.53
75367;43.27;23.52
75470;42.71;23.52
75573;42.17;23.52
75676;41.62;23.52
75779;41.10;23.52
75882;40.59;23.52
75985;40.09;23.52
76088;39.61;23.51
76191;39.14;23.51
76294;38.68;23.51
76397;38.23;23.51
76500;37.82;23.51
76604;37.38;23.51
76707;37.01;23.51
76810;36.61;23.50
76913;35.82;23.50
77016;35.46;23.50
77119;35.13;23.49
77222;34.78;23.50
77325;34.44;23.49
77428;34.13;23.49
77531;33.80;23.49
77634;33.48;23.49
77737;33.18;23.49
77841;32.88;23.49
77944;32.58;23.48
78047;32.28;23.49
78150;32.00;23.48
78253;31.74;23.48
78356;31.48;23.48
78459;30.96;23.48
78562;30.71;23.48
78665;30.47;23.47
78768;30.23;23.47
78871;29.99;23.47
78974;29.77;23.47
79078;29.53;23.47
79181;29.31;23.47
79284;29.09;23.46
79387;28.88;23.47
79490;28.68;23.46
79593;28.47;23.46
79696;28.30;23.46
79799;28.08;23.46
79902;27.88;23.46
80005;27.71;23.46
80108;27.34;23.46
80211;27.18;23.46
80315;27.00;23.45
80418;26.82;23.45
80521;26.66;23.45
80624;26.49;23.46
80727;26.34;23.45
80830;26.17;23.45
80933;26.02;23.45
81036;25.86;23.45
81139;25.71;23.45
81242;25.54;23.45
81345;25.43;23.45
81448;25.28;23.45
81552;25.14;23.45
81655;24.87;23.45
81758;24.74;23.44
81861;24.62;23.44
81964;24.50;23.44
82067;24.37;23.44
82170;24.24;23.44
82273;24.12;23.44
82376;24.02;23.44
82479;23.91;23.44
82582;23.80;23.44
82685;23.67;23.44
82789;23.56;23.44
82892;23.46;23.44
82995;23.34;23.44
83098;23.20;23.44
83201;23.11;23.44
83304;22.90;23.44
83407;22.80;23.44
83510;22.71;23.43
83613;22.62;23.44
83716;22.53;23.43
83819;22.43;23.44
83922;22.34;23.43
84026;22.25;23.43
84129;22.17;23.43
84232;22.08;23.44
84335;21.99;23.43
84438;21.89;23.43
84541;21.82;23.43
84644;21.73;23.43
84747;21.64;23.43
84850;21.49;23.43
84953;21.42;23.43
85056;21.35;23.43
85159;21.27;23.43
85263;21.19;23.43
85366;21.11;23.42
85469;21.03;23.42
85572;20.95;23.43
85675;20.90;23.42
85778;20.83;23.43
85881;20.76;23.42
85984;20.69;23.42
86087;20.60;23.43
86190;20.53;23.43
86293;20.48;23.42
86396;20.40;23.42
86500;20.27;23.42
86603;20.20;23.42
86706;20.14;23.42
86809;20.07;23.42
86912;20.00;23.42
87015;19.96;23.42
87118;19.89;23.42
87221;19.83;23.42
87324;19.78;23.41
87427;19.72;23.42
87530;19.67;23.42
87633;19.61;23.42
87736;19.56;23.42
87839;19.47;23.42
87942;19.44;23.42
88045;19.33;23.42
88148;19.27;23.41
88252;19.22;23.42
88355;19.17;23.42
88458;19.11;23.42
88561;19.07;23.42
88664;19.01;23.42
88767;18.96;23.42
88870;18.91;23.42
88973;18.85;23.42
89076;18.80;23.42
89179;18.75;23.42
89282;18.68;23.42
89385;18.67;23.42
89489;18.63;23.41
89592;18.56;23.42
89695;18.47;23.41
89798;18.42;23.42
89901;18.38;23.41
90004;18.32;23.42
90107;18.28;23.41
90210;18.23;23.41
90313;18.19;23.41
90416;18.14;23.41
90519;18.08;23.41
90622;18.05;23.41
90726;18.00;23.41
90829;17.96;23.41
90932;17.92;23.42
91035;17.86;23.41
91138;17.84;23.42
91241;17.75;23.41
91344;17.71;23.41
91447;17.67;23.41
91550;17.62;23.41
91653;17.58;23.41
91756;17.54;23.41
91859;17.50;23.41
91963;17.45;23.41
92066;17.42;23.42
92169;17.38;23.41
92272;17.34;23.41
92375;17.30;23.41
92478;17.27;23.41
92581;17.20;23.41
92684;17.19;23.41
92787;17.16;23.41
92890;17.09;23.41
92993;17.06;23.41
93096;17.02;23.41
93200;16.98;23.41
93303;16.95;23.41
93406;16.92;23.41
93509;16.87;23.41
93612;16.84;23.41
93715;16.81;23.41
93818;16.77;23.41
93921;16.74;23.41
94024;16.71;23.41
94127;16.71;23.41
94230;16.65;23.41
94333;16.63;23.40
94437;16.56;23.40
94540;16.52;23.41
94643;16.49;23.41
94746;16.46;23.41
94849;16.43;23.41
94952;16.40;23.41
95055;16.37;23.41
95158;16.33;23.41
95261;16.30;23.41
95364;16.26;23.40
95467;16.23;23.40
95570;16.20;23.39
95674;16.16;23.39
95777;16.16;23.39
95880;16.09;23.40
95983;16.08;23.39
96086;16.03;23.40
96189;15.99;23.39
96292;15.97;23.39
96395;15.94;23.39
96498;15.90;23.39
96601;15.88;23.39
96704;15.86;23.39
96807;15.83;23.40
96911;15.80;23.40
97014;15.78;23.40
97117;15.76;23.39
97220;15.70;23.40
97323;15.69;23.39
97426;15.67;23.39
97529;15.63;23.39
97632;15.59;23.39
97735;15.56;23.39
97838;15.54;23.39
97941;15.51;23.39
98044;15.48;23.39
98148;15.46;23.39
98251;15.43;23.39
98354;15.41;23.39
98457;15.38;23.39
98560;15.35;23.39
98663;15.33;23.39
98766;15.29;23.38
98869;15.27;23.39
98972;15.25;23.39
99075;15.24;23.39
99178;15.20;23.39
99281;15.13;23.39
99384;15.13;23.39
99487;15.11;23.39
99590;15.09;23.39
99693;15.07;23.39
99796;15.04;23.39
99900;15.02;23.39
59
100003;15.00;23.39
100106;14.98;23.39
100209;14.95;23.39
100312;14.95;23.38
100415;14.94;23.39
100518;14.95;23.39
100621;14.96;23.39
100724;14.99;23.39
100827;15.02;23.39
100930;15.03;23.39
60
101033;15.07;23.39
101137;15.09;23.39
101240;15.12;23.39
101343;15.15;23.39
101446;15.18;23.39
101549;15.21;23.39
101652;15.25;23.39
101755;15.27;23.40
101858;15.30;23.39
101961;15.33;23.39
102064;15.36;23.39
102167;15.38;23.40
102270;15.43;23.39
102374;15.46;23.39
102477;15.52;23.39
102580;15.54;23.39
102683;15.58;23.39
102786;15.60;23.39
102889;15.62;23.39
102992;15.65;23.39
103095;15.67;23.40
103198;15.70;23.40
103301;15.72;23.39
103404;15.74;23.39
103507;15.78;23.40
103611;15.80;23.39
103714;15.83;23.39
103817;15.82;23.39
103920;15.87;23.39
104023;15.93;23.39
104126;15.95;23.39
104229;15.97;23.39
104332;16.00;23.39
104435;16.03;23.40
104538;16.05;23.40
104641;16.07;23.39
104744;16.09;23.40
104848;16.13;23.39
104951;16.15;23.39
105054;16.19;23.40
105157;16.21;23.40
105260;16.24;23.40
105363;16.26;23.40
105466;16.30;23.39
105569;16.31;23.39
105672;16.38;23.40
105775;16.40;23.39
105878;16.42;23.39
105981;16.46;23.39
106085;16.48;23.40
106188;16.51;23.40
106291;16.54;23.39
106394;16.56;23.39
106497;16.59;23.40
106600;16.61;23.40
106703;16.64;23.40
106806;16.66;23.40
106909;16.72;23.40
107012;16.75;23.40
107115;16.75;23.40
107218;16.82;23.40
107322;16.85;23.39
107425;16.86;23.40
107528;16.90;23.40
107631;16.93;23.40
107734;16.95;23.40
107837;16.99;23.40
107940;17.02;23.40
108043;17.06;23.40
108146;17.07;23.39
108249;17.10;23.40
108352;17.13;23.40
108455;17.16;23.40
108559;17.21;23.40
108662;17.20;23.40
108765;17.24;23.40
108868;17.30;23.40
108971;17.33;23.40
109074;17.36;23.40
109177;17.39;23.41
109280;17.42;23.40
109383;17.45;23.40
109486;17.47;23.40
109589;17.51;23.40
109692;17.53;23.40
109796;17.56;23.40
109899;17.59;23.40
110002;17.64;23.40
110105;17.68;23.41
110208;17.69;23.41
110311;17.73;23.40
110414;17.78;23.41
110517;17.80;23.40
110620;17.83;23.41
110723;17.86;23.41
110826;17.88;23.41
110929;17.91;23.41
111032;17.95;23.41
111135;17.97;23.41
111238;17.99;23.41
111341;18.03;23.40
111444;18.06;23.41
111548;18.08;23.40
111651;18.09;23.40
111754;18.14;23.40
111857;18.20;23.40
111960;18.18;23.41
112063;18.25;23.41
112166;18.29;23.40
112269;18.31;23.40
112372;18.33;23.40
112475;18.37;23.40
112578;18.40;23.40
112681;18.42;23.41
112785;18.45;23.41
112888;18.48;23.41
112991;18.50;23.41
113094;18.54;23.40
113197;18.57;23.41
113300;18.60;23.41
113403;18.59;23.41
113506;18.61;23.41
113609;18.67;23.41
113712;18.72;23.41
113815;18.75;23.41
113918;18.77;23.41
114022;18.79;23.41
114125;18.83;23.41
114228;18.85;23.40
114331;18.87;23.41
114434;18.91;23.41
114537;18.93;23.41
114640;18.96;23.41
114743;18.99;23.41
114846;19.01;23.41
114949;19.04;23.41
115052;19.10;23.41
115155;19.11;23.41
115259;19.14;23.41
115362;19.18;23.40
115465;19.20;23.41
115568;19.22;23.41
115671;19.25;23.41
115774;19.28;23.41
115877;19.30;23.41
115980;19.33;23.40
116083;19.36;23.41
116186;19.38;23.41
116289;19.40;23.41
116392;19.43;23.41
116496;19.44;23.41
116599;19.48;23.40
116702;19.51;23.41
116805;19.53;23.41
116908;19.58;23.40
117011;19.61;23.41
117114;19.63;23.41
117217;19.66;23.41
117320;19.69;23.41
117423;19.71;23.41
117526;19.73;23.41
117629;19.75;23.41
117733;19.78;23.41
117836;19.81;23.41
117939;19.83;23.41
118042;19.83;23.41
118145;19.87;23.41
118248;19.91;23.41
118351;19.92;23.42
118454;19.98;23.41
118557;20.00;23.42
118660;20.03;23.41
118763;20.05;23.41
118866;20.07;23.41
118970;20.09;23.42
119073;20.12;23.41
119176;20.15;23.41
119279;20.16;23.41
119382;20.20;23.41
119485;20.21;23.41
119588;20.23;23.41
119691;20.25;23.41
119794;20.29;23.41
119897;20.31;23.42
120000;20.33;23.42
120103;20.39;23.41
120207;20.40;23.41
120310;20.42;23.41
120413;20.44;23.41
120516;20.48;23.42
120619;20.50;23.42
120722;20.52;23.41
120825;20.56;23.42
120928;20.58;23.41
121031;20.60;23.41
121134;20.61;23.41
121237;20.62;23.42
121340;20.65;23.41
121444;20.68;23.42
121547;20.70;23.41
121650;20.76;23.41
121753;20.77;23.42
121856;20.79;23.42
121959;20.82;23.42
122062;20.84;23.41
122165;20.86;23.41
122268;20.88;23.42
122371;20.91;23.42
122474;20.93;23.42
122577;20.95;23.42
122680;20.97;23.42
122783;21.00;23.42
122886;21.02;23.42
122989;21.04;23.42
123092;21.08;23.42
123196;21.11;23.42
123299;21.13;23.42
123402;21.15;23.42
123505;21.18;23.42
123608;21.20;23.42
123711;21.22;23.42
123814;21.25;23.42
123917;21.27;23.42
124020;21.29;23.42
124123;21.31;23.42
124226;21.33;23.42
124329;21.36;23.42
124433;21.39;23.42
124536;21.41;23.42
124639;21.41;23.42
124742;21.43;23.42
124845;21.48;23.42
124948;21.50;23.42
125051;21.53;23.42
125154;21.55;23.42
1
