=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 18:47:11 =~=~=~=~=~=~=~=~=~=~=~=
calibrate;
1913935;10417502
1913962;10417413
1913987;10417693
1914014;10416990
1914040;10417271
1914066;10417276
1914092;10416661
1914119;10417079
1914145;10416669
1914171;10416920
1914197;10417191
1914223;10417680
1914250;10417334
1914276;10418683
1914303;10417300
1914328;10417650
1914355;10417826
1914381;10417266
1914407;10417408
1914433;10417364
1914460;10417487
1914486;10417910
1914512;10418172
1914538;10417841
1914564;10418511
1914590;10417506
1914617;10417861
1914643;10418112
1914669;10418669
1914696;10417693
1914721;10418265
1914748;10418220
1914774;10418407
1914800;10417625
1914827;10417846
1914852;10417349
1914879;10417989
1914906;10418413
1914931;10416906
1914958;10417560
1914984;10417713
1915010;10417670
1915036;10417600
1915063;10417068
1915089;10417123
1915115;10417152
1915141;10417300
1915167;10417055
1915194;10416615
1915219;10417053
1915246;10416877
1915272;10416882
1915299;10416536
1915325;10416360
1915351;10416374
1915377;10416325
1915403;10416295
1915429;10415926
1915456;10415650
1915481;10416380
1915508;10416217
1915535;10416266
1915560;10416256
1915587;10415966
1915613;10416551
1915640;10416508
1915666;10416753
1915691;10416950
1915718;10416059
1915744;10416134
1915770;10416300
1915796;10416472
1915823;10416315
1915849;10416149
1915875;10416094
1915901;10416561
1915927;10416162
1915954;10416246
1915980;10416173
1916006;10416049
1916032;10415700
1916059;10415729
1916085;10416074
1916111;10416104
1916137;10415862
1916164;10416360
1916190;10416394
1916216;10416380
1916242;10416246
1916268;10415542
1916294;10415464
1916321;10415926
1916347;10416636
1916373;10416202
1916400;10415906
1916426;10415956
1916452;10415493
1916478;10416896
1916505;10416177
1916530;10416794
1916557;10416272
1916583;10416069
1916609;10415739
1916635;10416109
1916662;10416270
1916688;10416822
1916714;10416079
1916741;10416365
1916766;10416182
1916793;10416631
1916819;10416615
1916845;10416157
1916871;10416591
1916897;10416792
1916924;10417477
1916950;10417276
1916976;10416920
1917002;10417812
1917029;10417457
1917054;10416799
1917081;10416832
1917107;10416655
1917133;10416266
1917160;10415803
1917186;10415523
1917212;10415896
1917238;10415926
1917264;10416270
1917291;10416001
1917317;10416330
1917343;10416285
1917369;10417043
1917396;10417560
1917421;10417251
1917448;10416704
1917474;10417635
1917500;10417009
1917527;10417241
1917553;10417043
1917579;10416932
1917605;10417595
1917632;10417245
1917658;10417369
1917684;10416463
1917710;10416626
1917737;10416044
1917762;10415798
1917789;10415946
1917815;10415502
1917841;10416355
1917868;10416073
1917894;10416163
1917920;10415788
1917946;10415862
1917972;10417211
1917998;10416473
1918025;10416930
1918051;10416656
1918077;10416807
1918104;10416472
1918130;10416690
1918156;10416330
1918182;10417118
1918208;10417349
1918235;10417103
1918261;10416493
1918287;10416424
1918313;10416522
1918339;10416591
1918366;10416960
1918392;10417034
1918418;10416591
1918444;10417005
1918471;10416999
1918496;10416808
1918523;10417117
1918549;10416277
1918575;10416595
1918602;10417108
1918628;10416674
1918654;10415666
1918680;10416463
1918706;10416478
1918733;10416837
1918759;10416699
1918785;10416079
1918811;10416556
1918837;10415788
1918864;10416187
1918890;10415867
1918916;10415828
1918942;10416099
1918968;10415822
1918995;10415971
1919021;10415946
1919047;10416365
1919074;10416059
1919099;10416280
1919126;10416458
1919152;10416694
1919178;10416147
1919205;10415655
1919230;10416267
1919257;10417226
1919283;10417507
1919309;10416641
1919336;10416734
1919362;10416551
1919388;10417477
1919414;10417565
1919440;10417181
1919467;10416536
1919492;10416990
1919519;10416822
1919545;10416719
1919571;10417261
1919598;10416610
1919624;10416857
1919650;10417285
1919677;10416799
1919702;10416817
1919728;10416674
1919755;10417024
1919781;10416531
1919808;10416280
1919833;10416882
1919860;10416049
1919886;10417364
1919913;10417235
1919938;10416636
1919964;10416970
1919991;10416635
1920017;10416867
1920044;10416753
1920069;10416985
1920096;10416581
1920122;10416586
1920148;10417118
1920174;10417211
1920200;10417349
1920227;10417276
1920253;10416621
1920279;10417398
1920305;10417286
1920332;10417014
1920358;10417344
1920384;10417447
1920411;10417196
1920436;10416774
1920462;10416935
1920489;10416965
1920515;10417408
1920542;10417030
1920568;10417457
1920594;10417610
1920620;10417098
1920646;10417117
1920673;10417330
1920699;10417640
1920725;10416887
1920751;10417339
1920777;10416739
1920803;10417562
1920830;10416965
1920856;10417304
1920882;10416556
1920908;10416006
1920935;10416960
1920961;10417511
1920987;10416842
1921013;10416556
1921040;10416892
1921065;10417506
1921092;10416631
1921118;10417546
1921144;10416970
1921171;10417414
1921196;10417556
1921223;10417684
1921249;10417138
1921275;10417285
1921302;10416739
1921328;10417206
1921354;10417172
1921381;10417035
1921406;10416965
1921433;10417178
1921459;10417403
1921485;10416945
1921511;10417585
1921538;10416576
1921564;10416410
1921590;10416674
1921616;10417014
1921642;10417537
1921669;10416896
1921694;10416882
1921721;10417065
1921748;10417060
1921773;10417053
1921800;10417324
1921826;10417266
1921852;10416601
1921879;10416709
1921904;10416960
1921931;10416990
1921957;10416463
1921983;10418722
1922010;10416689
1922036;10416704
1922062;10417030
1922088;10416413
1922114;10416394
1922140;10415951
1922167;10416508
1922193;10417113
1922219;10417414
1922246;10417625
1922271;10416912
1922298;10417078
1922324;10416802
1922351;10417103
1922376;10416881
1922403;10416285
1922429;10416561
1922455;10416237
1922481;10417143
1922508;10416566
1922533;10416773
1922560;10417304
1922587;10417354
1922613;10417389
1922638;10417693
1922665;10417797
1922691;10416877
1922717;10417314
1922744;10417615
1922769;10417911
1922796;10417650
1922822;10417374
1922848;10417920
1922875;10417866
1922900;10417650
1922927;10417521
1922954;10417595
1922980;10417808
1923005;10417654
1923032;10417497
1923058;10417058
1923084;10417162
1923111;10418152
1923136;10417158
1923163;10417108
1923189;10417113
1923216;10417650
1923241;10417748
1923268;10417364
1923294;10417590
1923320;10417477
1923347;10417118
1923372;10416985
1923399;10416980
1923425;10417040
1923451;10417048
1923477;10416375
1923504;10416339
1923530;10416493
1923556;10416901
1923582;10416581
1923609;10416813
1923635;10416946
1923661;10416851
1923687;10417956
1923713;10417379
1923740;10416832
1923765;10416493
1923792;10416901
1923818;10416508
1923844;10416300
1923871;10417176
1923897;10416960
1923923;10416453
1923949;10415803
1923976;10416546
1924002;10416768
1924028;10416457
1924054;10416473
1924080;10416925
1924107;10416912
1924133;10417122
1924159;10416666
1924185;10416738
1924212;10416764
1924238;10416901
1924264;10417000
1924290;10416561
1924316;10417251
1924343;10416984
1924369;10416434
1924395;10416847
1924421;10416468
1924447;10416546
1924474;10416488
1924500;10416380
1924526;10416877
1924552;10416242
1924579;10416458
1924605;10417118
1924631;10417108
1924657;10417201
1924683;10416797
1924709;10417276
1924736;10416852
1924762;10417556
1924788;10417024
1924814;10418014
1924841;10417507
1924867;10417063
1924893;10417408
1924919;10416533
1924945;10416797
1924972;10417536
1924998;10417069
1925024;10417649
1925051;10417891
1925076;10417969
1925103;10417349
1925129;10417117
1925155;10417778
1925182;10417394
1925208;10417624
1925234;10416799
1925260;10417255
1925287;10416995
1925312;10417777
1925339;10416862
1925365;10417256
1925391;10417758
1925417;10417035
1925444;10417886
1925470;10417472
1925496;10418008
1925523;10417718
1925548;10418069
1925575;10417275
1925601;10417025
1925627;10416581
1925654;10416960
1925679;10417442
1925706;10416862
1925732;10417487
1925758;10416980
1925784;10417286
1925811;10417255
1925837;10416606
1925863;10416645
1925890;10416099
1925915;10415926
1925942;10415981
1925968;10416246
1925994;10415788
1926020;10415552
1926046;10415675
1926073;10416192
1926099;10416167
1926125;10416443
1926151;10416197
1926178;10415690
1926204;10416280
1926230;10416458
1926257;10416674
1926282;10416897
1926309;10416960
1926335;10416084
1926361;10416671
1926388;10417147
1926413;10416940
1926440;10417309
1926466;10417818
1926493;10418003
1926518;10416669
1926545;10416606
1926571;10416305
1926597;10417058
1926623;10416891
1926649;10417216
1926676;10417000
1926702;10417093
1926729;10416611
1926754;10417506
1926780;10417462
1926807;10417183
1926833;10417619
1926859;10416842
1926885;10416508
1926912;10416571
1926938;10416684
1926964;10416182
1926991;10415625
1927016;10415730
1927043;10415803
1927069;10415665
1927095;10415882
1927121;10416247
1927148;10416172
1927173;10416227
1927200;10416989
1927226;10419633
1927253;10416094
1927278;10416523
1927305;10416221
1927332;10416857
1927357;10416533
1927384;10416531
1927410;10417029
1927436;10416551
1927462;10415971
1927489;10417442
1927514;10416990
1927541;10416945
1927567;10416734
1927594;10416714
1927619;10416842
1927646;10416459
1927672;10416444
1927698;10416512
1927724;10416783
1927751;10416508
1927777;10416187
1927803;10416207
1927829;10415970
1927855;10416380
1927882;10416320
1927908;10416812
1927934;10416571
1927960;10416124
1927986;10415996
1928013;10417048
1928039;10416340
1928066;10416852
1928091;10416754
1928117;10416305
1928144;10416488
1928170;10416349
1928196;10416420
1928222;10416610
1928249;10416902
1928275;10416847
1928301;10416359
1928327;10416034
1928354;10416448
1928380;10538203
1928406;10416724
1928432;10415921
1928458;10414420
1928485;10411765
1928510;10407858
1928537;10397159
1928563;10387794
1928589;10379858
1928616;10371729
1928641;10364049
1928668;10357014
1928695;10349811
1928720;10340023
1928747;10329704
1928773;10320477
1928799;10310813
1928825;10302000
1928852;10292710
1928878;10283498
1928904;10274966
1928930;10265631
1928956;10256399
1928983;10246396
1929009;10238765
1929035;10233343
1929062;10227682
1929087;10219622
1929114;10213369
1929140;10206291
1929166;10199701
1929192;10193894
1929219;10188714
1929245;10183297
1929271;10178684
1929297;10173658
1929324;10170989
1929350;10167912
1929376;10165323
1929402;10161760
1929428;10158272
1929454;10153116
1929481;10149191
1929507;10146199
1929533;10142701
1929560;10140347
1929585;10137712
1929612;10135837
1929638;10133862
1929664;10131760
1929691;10130589
1929717;10128338
1929743;10126191
1929769;10124109
1929795;10122631
1929822;10121155
1929847;10119576
1929874;10117438
1929900;10115945
1929926;10113753
1929953;10112632
1929979;10109787
1930005;10107695
1930031;10106345
1930057;10106130
1930084;10106253
1930110;10105193
1930136;10104780
1930162;10104770
1930189;10105050
1930215;10105690
1930241;10104864
1930267;10104661
1930293;10103220
1930320;10102415
1930346;10102618
1930372;10102490
1930398;10101988
1930425;10101935
1930451;10102423
1930477;10103352
1930503;10104898
1930529;10103599
1930556;10103633
1930581;10103637
1930608;10103512
1930634;10103922
1930660;10103181
1930687;10102490
1930713;10102770
1930739;10102809
1930765;10103205
1930791;10103935
1930818;10104420
1930843;10104396
1930870;10104780
1930897;10105964
1930922;10106012
1930949;10106999
1930975;10107118
1931001;10107799
1931028;10108453
1931053;10108676
1931080;10108625
1931106;10108919
1931132;10109748
1931159;10109118
1931184;10110458
1931211;10110497
1931238;10110475
1931263;10111530
1931290;10111639
1931316;10112373
1931342;10111806
1931369;10112451
1931394;10112670
1931421;10112729
1931447;10112499
1931473;10112378
1931500;10112958
1931526;10112219
1931552;10112376
1931578;10111658
1931604;10111910
1931630;10110943
1931656;10110975
1931683;10110436
1931709;10109748
1931735;10110250
1931761;10109671
1931788;10110142
1931814;10110105
1931840;10110506
1931866;10110961
1931893;10111057
1931919;10111878
1931945;10112146
1931971;10112711
1931997;10113707
1932024;10115356
1932050;10116496
1932076;10118025
1932102;10118532
1932129;10119102
1932154;10119530
1932181;10120411
1932208;10122896
1932233;10122790
1932260;10123066
1932285;10123237
1932312;10123283
1932338;10123809
1932365;10124408
1932390;10124469
1932417;10125189
1932443;10124920
1932469;10124375
1932496;10124838
1932522;10123725
1932548;10122814
1932574;10122534
1932601;10122699
1932627;10122430
1932653;10122459
1932679;10122766
1932705;10122863
1932731;10123715
1932758;10123411
1932784;10124925
1932810;10125273
1932836;10126379
1932863;10126618
1932889;10127812
1932915;10128459
1932941;10128667
1932967;10128720
1932993;10129355
1933020;10129676
1933046;10130294
1933072;10129860
1933099;10130509
1933124;10129536
1933151;10128712
1933177;10128712
1933203;10128894
1933230;10129309
1933256;10128712
1933282;10128502
1933308;10128495
1933335;10128664
1933361;10128225
1933387;10128408
1933413;10128964
1933439;10129352
1933465;10129372
1933492;10130589
1933518;10129816
1933544;10130007
1933570;10129959
1933597;10130082
1933623;10130229
1933649;10129599
1933675;10128471
1933701;10128836
1933727;10128309
1933754;10129063
1933780;10128372
1933806;10127423
1933833;10127014
1933859;10127186
1933885;10127857
1933911;10127171
1933937;10128703
1933964;10128002
1933990;10128282
1934016;10128483
1934042;10128949
1934069;10129072
1934095;10129406
1934121;10129584
1934147;10130447
1934173;10131241
1934199;10131087
1934226;10131840
1934252;10132690
1934278;10132572
1934305;10131289
1934330;10131504
1934357;10131519
1934383;10130770
1934409;10130828
1934435;10130439
1934462;10130034
1934488;10130297
1934514;10130893
1934540;10131997
1934567;10130973
1934593;10130519
1934619;10129678
1934645;10130193
1934671;10129874
1934697;10130229
1934723;10130847
1934750;10129237
1934777;10129509
1934802;10129524
1934829;10130174
1934855;10129162
1934881;10129519
1934907;10129550
1934934;10130106
1934960;10130007
1934986;10130091
1935013;10130538
1935038;10130874
1935064;10131362
1935091;10132446
1935117;10132492
1935143;10134188
1935170;10136183
1935195;10137613
1935222;10139323
1935248;10141081
1935274;10143100
1935300;10144648
1935327;10145177
1935353;10145875
1935379;10146660
1935405;10146865
1935432;10147008
1935458;10148568
1935484;10146525
1935510;10147899
1935537;10147669
1935562;10147914
1935589;10146742
1935615;10146829
1935641;10147003
1935667;10147805
1935694;10147943
1935720;10148235
1935746;10148170
1935773;10147496
1935798;10149138
1935825;10149066
1935851;10149242
1935877;10149894
1935904;10150061
1935929;10150607
1935956;10149942
1935982;10150449
1936009;10151099
1936034;10150321
1936061;10151193
1936087;10152010
1936113;10150640
1936140;10149875
1936165;10149568
1936192;10149266
1936218;10147578
1936245;10147667
1936270;10147220
1936297;10146126
1936323;10146083
1936349;10145733
1936376;10144738
1936402;10144177
1936427;10144054
1936454;10143622
1936480;10143636
1936506;10143812
1936533;10144221
1936559;10143718
1936585;10144346
1936611;10143967
1936638;10144433
1936664;10144259
1936690;10144655
1936716;10144960
1936742;10145034
1936769;10144619
1936795;10144803
1936821;10144295
1936847;10144689
1936874;10144931
1936899;10144378
1936926;10143370
1936952;10142779
1936978;10142817
1937005;10142883
1937030;10141636
1937057;10141291
1937083;10141247
1937109;10140880
1937136;10140173
1937162;10140132
1937188;10140603
1937214;10139470
1937241;10139204
1937266;10139284
1937293;10138806
1937319;10139627
1937346;10139397
1937371;10139470
1937398;10141223
1937424;10141484
1937450;10141566
1937476;10141308
1937503;10141631
1937528;10143486
1937555;10146146
1937581;10144708
1937608;10145943
1937633;10147116
1937660;10147831
1937686;10149242
1937713;10149169
1937739;10149336
1937765;10150106
1937791;10149829
1937817;10150015
1937844;10149766
1937870;10148967
1937895;10148696
1937922;10147643
1937948;10147177
1937975;10146766
1938001;10145810
1938027;10145551
1938053;10144832
1938079;10144675
1938106;10144501
1938132;10143887
1938158;10143945
1938184;10144315
1938210;10144848
1938237;10144684
1938263;10144073
1938289;10144655
1938316;10145073
1938342;10145088
1938367;10145264
1938394;10145634
1938420;10146312
1938447;10146945
1938473;10147087
1938499;10146967
1938525;10146853
1938551;10146950
1938577;10148150
1938604;10147979
1938630;10148834
1938656;10148097
1938682;10149300
1938709;10149037
1938734;10149140
1938761;10149022
1938787;10148918
1938813;10149037
1938840;10148131
1938866;10147882
1938892;10147669
1938918;10146977
1938944;10147184
1938971;10147486
1938997;10147445
1939023;10147300
1939049;10147392
1939075;10147259
1939102;10148839
1939128;10148549
1939154;10148795
1939180;10149814
1939207;10149800
1939233;10151645
1939259;10152823
1939286;10152836
1939311;10154724
1939338;10155978
1939364;10157111
1939390;10157258
1939416;10158217
1939442;10157806
1939469;10157282
1939495;10157376
1939521;10156673
1939547;10156125
1939574;10155736
1939599;10155649
1939626;10155195
1939652;10154333
1939678;10153812
1939705;10153454
1939731;10152630
1939757;10152669
1939784;10153251
1939810;10154029
1939836;10155372
1939862;10156485
1939888;10158765
1939914;10159864
1939940;10162299
1939967;10163680
1939993;10164298
1940019;10166040
1940045;10166221
1940072;10167124
1940098;10167641
1940124;10166825
1940150;10166863
1940177;10166008
1940203;10165687
1940229;10165904
1940255;10164269
1940281;10162813
1940308;10163303
1940334;10161586
1940360;10160936
1940386;10160528
1940412;10160393
1940439;10159287
1940465;10159903
1940491;10158823
1940517;10158284
1940544;10157838
1940570;10158062
1940596;10157976
1940622;10158028
1940648;10157454
1940675;10157934
1940700;10156927
1940727;10157391
1940753;10157449
1940779;10157053
1940806;10157869
1940832;10157178
1940858;10157067
1940885;10156765
1940910;10157362
1940937;10156671
1940963;10156343
1940989;10156770
1941016;10156181
1941042;10155963
1941068;10156691
1941094;10155970
1941120;10156649
1941147;10156179
1941173;10157318
1941199;10158055
1941225;10158326
1941251;10159746
1941277;10159809
1941304;10159502
1941330;10160405
1941356;10162132
1941382;10164009
1941408;10163550
1941435;10164467
1941461;10166327
1941487;10166931
1941513;10167503
1941540;10167798
1941566;10168858
1941592;10168218
1941618;10168168
1941645;10169074
1941671;10168236
1941697;10166796
1941723;10166214
1941749;10165392
1941776;10164890
1941802;10163494
1941828;10163173
1941854;10163265
1941880;10162299
1941906;10162059
1941933;10161586
1941959;10160695
1941985;10160615
1942012;10159543
1942038;10158367
1942064;10158391
1942090;10157372
1942116;10156664
1942143;10156022
1942169;10156401
1942195;10155819
1942221;10155512
1942248;10155770
1942274;10154591
1942300;10155263
1942326;10154333
1942353;10153889
1942379;10154104
1942405;10153855
1942431;10153454
1942458;10153413
1942484;10153674
1942510;10154353
1942536;10153300
1942562;10153560
1942588;10153940
1942615;10153724
1942641;10153831
1942666;10154309
1942693;10153976
1942720;10154343
1942745;10155775
1942772;10154290
1942798;10155000
1942824;10155343
1942850;10155299
1942877;10155505
1942903;10156437
1942929;10156505
1942955;10156422
1942982;10155485
1943008;10155408
1943034;10154541
1943060;10154116
1943087;10154442
1943112;10153275
1943139;10153722
1943165;10153379
1943191;10153384
1943217;10152000
1943244;10152689
1943270;10152222
1943296;10152556
1943322;10152838
1943348;10152418
1943375;10153084
1943401;10152848
1943427;10153162
1943453;10152850
1943480;10152935
1943506;10153319
1943532;10153621
1943559;10153531
